"","sex","tissue","treatment","gene","samples","counts"
"6392","male","hypothalamus","hatch","CRH","x.r178_male_hypothalamus_hatch",6.50359849560207
"6393","male","hypothalamus","n5","CRH","x.r181_male_hypothalamus_n5",6.86308144655484
"6394","male","hypothalamus","m.inc.d3","CRH","x.r185_male_hypothalamus_m.inc.d3",6.75395847222905
"6395","male","hypothalamus","inc.d17","CRH","x.r29.w96_male_hypothalamus_inc.d17",6.85544892919389
"6396","male","hypothalamus","inc.d3","CRH","x.r64.g140_male_hypothalamus_inc.d3",7.12336656566788
"6397","male","hypothalamus","bldg","CRH","x.r67.blu35_male_hypothalamus_bldg",7.01602058766266
"6398","male","hypothalamus","inc.d9","CRH","x.w192.o157_male_hypothalamus_inc.d9",6.76235859500838
"6399","male","hypothalamus","inc.d17","CRH","x.y132.w76_male_hypothalamus_inc.d17",6.88599404392699
"6400","male","hypothalamus","inc.d9","CRH","x.y141.w116_male_hypothalamus_inc.d9",7.09847635468256
"6401","male","hypothalamus","m.inc.d8","CRH","x.y51_male_hypothalamus_m.inc.d8",7.11085525499483
"6402","male","hypothalamus","prolong","CRH","x.y79_male_hypothalamus_prolong",6.75592619329412
"6403","male","hypothalamus","m.inc.d9","CRH","y.w.blk_male_hypothalamus_m.inc.d9",6.93989757194602
"6404","male","hypothalamus","n9","CRH","y129.x_male_hypothalamus_n9",7.14033161813717
"6405","male","hypothalamus","n9","CRH","y131.w185.x_male_hypothalamus_n9",6.78023148654158
"6406","male","hypothalamus","inc.d17","CRH","y133.w77.r58_male_hypothalamus_inc.d17",6.72664589195392
"6407","male","hypothalamus","m.inc.d17","CRH","y148.w81.g145_male_hypothalamus_m.inc.d17",6.99970365980615
"6408","male","hypothalamus","inc.d3","CRH","y149.r52.x_male_hypothalamus_inc.d3",6.92723781308832
"6409","male","hypothalamus","m.inc.d3","CRH","y18.x_male_hypothalamus_m.inc.d3",7.25879061444479
"6410","male","hypothalamus","m.inc.d17","CRH","y4.x_male_hypothalamus_m.inc.d17",6.34422316386486
"6411","male","hypothalamus","m.inc.d8","CRH","y55.x_male_hypothalamus_m.inc.d8",7.16797074734423
"6412","male","hypothalamus","m.inc.d9","CRH","y63.x_male_hypothalamus_m.inc.d9",6.78763038427226
"6413","male","hypothalamus","inc.d9","CRH","y95.g131.x_male_hypothalamus_inc.d9",7.19753072845094
"6414","male","hypothalamus","inc.d3","CRH","y98.o50.x_male_hypothalamus_inc.d3",6.9918047097442
"6415","male","hypothalamus","control","CRHBP","L.Blu13_male_hypothalamus_control.NYNO",9.22442717553425
"6416","male","hypothalamus","control","CRHBP","L.G107_male_hypothalamus_control",8.90571567298786
"6417","male","hypothalamus","control","CRHBP","L.R3_male_hypothalamus_control",8.09221707982974
"6418","male","hypothalamus","control","CRHBP","L.R8_male_hypothalamus_control",8.83792727053257
"6419","male","hypothalamus","control","CRHBP","L.W33_male_hypothalamus_control.NYNO",8.69449429791059
"6420","male","hypothalamus","control","CRHBP","L.W3_male_hypothalamus_control",8.72182433026347
"6421","male","hypothalamus","control","CRHBP","L.W4_male_hypothalamus_control",9.03612386128849
"6422","male","hypothalamus","control","CRHBP","R.Y108.W29_male_hypothalamus_control.NYNO",7.88199314074143
"6423","male","hypothalamus","prolong","CRHBP","blk.s030.o.g_male_hypothalamus_prolong",9.53105847338974
"6424","male","hypothalamus","n5","CRHBP","blk12.x_male_hypothalamus_n5.NYNO",9.61561124464821
"6425","male","hypothalamus","inc.d17","CRHBP","blk17.x_male_hypothalamus_inc.d17",9.43099466926796
"6426","male","hypothalamus","m.inc.d3","CRHBP","blk5.x_male_hypothalamus_m.inc.d3",9.46359108679193
"6427","male","hypothalamus","m.hatch","CRHBP","blu10.w26.x_male_hypothalamus_m.hatch",9.00109013266441
"6428","male","hypothalamus","hatch","CRHBP","blu104.w120.x_male_hypothalamus_hatch",8.7941252853585
"6429","male","hypothalamus","inc.d9","CRHBP","blu108.w40.o158_male_hypothalamus_inc.d9",8.91093754143414
"6430","male","hypothalamus","inc.d3","CRHBP","blu111.w113.x_male_hypothalamus_inc.d3",9.11489338328298
"6431","male","hypothalamus","inc.d17","CRHBP","blu113.w124.x_male_hypothalamus_inc.d17",8.05218347727711
"6432","male","hypothalamus","bldg","CRHBP","blu114.r38.w198_male_hypothalamus_bldg",8.12488350242132
"6433","male","hypothalamus","inc.d17","CRHBP","blu121.w91.x_male_hypothalamus_inc.d17",8.11178123933388
"6434","male","hypothalamus","bldg","CRHBP","blu33.y88.x_male_hypothalamus_bldg",9.32736994692304
"6435","male","hypothalamus","n5","CRHBP","blu37.r65.x_male_hypothalamus_n5",9.15163785811203
"6436","male","hypothalamus","n5","CRHBP","blu41.y100.x_male_hypothalamus_n5.NYNO",9.54011862571072
"6437","male","hypothalamus","n9","CRHBP","blu81.r88_male_hypothalamus_n9",9.070578625355
"6438","male","hypothalamus","extend.hatch","CRHBP","blu84.x_male_hypothalamus_extend.hatch",9.63888868482131
"6439","male","hypothalamus","n5","CRHBP","d.s008.y.blk_male_hypothalamus_n5",9.39868673214999
"6440","male","hypothalamus","n5","CRHBP","d.s047.blk.o_male_hypothalamus_n5",8.39977530931645
"6441","male","hypothalamus","m.inc.d3","CRHBP","d.s110.g.blk_male_hypothalamus_m.inc.d3",9.05403799513461
"6442","male","hypothalamus","m.inc.d3","CRHBP","g.blk.s041.r_male_hypothalamus_m.inc.d3",9.52526044289821
"6443","male","hypothalamus","m.inc.d17","CRHBP","g.o.y.s037_male_hypothalamus_m.inc.d17",9.24302861193704
"6444","male","hypothalamus","n9","CRHBP","g.s.blk.d_male_hypothalamus_n9",9.67443669629002
"6445","male","hypothalamus","lay","CRHBP","g.s.blk.y_male_hypothalamus_lay",8.61235782745429
"6446","male","hypothalamus","lay","CRHBP","g.s043.pu.blk_male_hypothalamus_lay",9.21662039351924
"6447","male","hypothalamus","m.hatch","CRHBP","g.s075.pk.pu_male_hypothalamus_m.hatch",9.91044409112461
"6448","male","hypothalamus","m.inc.d8","CRHBP","g.s111.r.blk_male_hypothalamus_m.inc.d8",9.10105265071521
"6449","male","hypothalamus","m.inc.d8","CRHBP","g.s179.o.pk_male_hypothalamus_m.inc.d8",9.72454105187135
"6450","male","hypothalamus","extend","CRHBP","g.s351.pk.w_male_hypothalamus_extend",9.08450419138284
"6451","male","hypothalamus","prolong","CRHBP","g.y.o.s_male_hypothalamus_prolong",9.07257352525978
"6452","male","hypothalamus","bldg","CRHBP","g104.w82.x_male_hypothalamus_bldg",8.85618218975618
"6453","male","hypothalamus","hatch","CRHBP","g114.w83.x_male_hypothalamus_hatch",8.89171612566254
"6454","male","hypothalamus","inc.d17","CRHBP","g130.y81.x_male_hypothalamus_inc.d17",9.10881478192351
"6455","male","hypothalamus","m.inc.d8","CRHBP","g137.r24.w5_male_hypothalamus_m.inc.d8",9.31233778640284
"6456","male","hypothalamus","inc.d17","CRHBP","g143.blu32.x_male_hypothalamus_inc.d17",9.40215736665432
"6457","male","hypothalamus","inc.d3","CRHBP","g146.blu51_male_hypothalamus_inc.d3.NYNO",9.00633252949755
"6458","male","hypothalamus","inc.d3","CRHBP","g20.w106.x_male_hypothalamus_inc.d3",8.16532519205391
"6459","male","hypothalamus","extend","CRHBP","g3.g119.w20_male_hypothalamus_extend",9.32854554432316
"6460","male","hypothalamus","m.inc.d17","CRHBP","g32.blu79_male_hypothalamus_m.inc.d17",9.9749762498264
"6461","male","hypothalamus","m.hatch","CRHBP","g34.x_male_hypothalamus_m.hatch",9.18775782548038
"6462","male","hypothalamus","inc.prolong","CRHBP","g38.x_male_hypothalamus_inc.prolong",9.14963304759322
"6463","male","hypothalamus","bldg","CRHBP","g52.blu58_male_hypothalamus_bldg",8.85556953286456
"6464","male","hypothalamus","hatch","CRHBP","g53.y84_male_hypothalamus_hatch",7.70831718294723
"6465","male","hypothalamus","extend","CRHBP","g8.y197_male_hypothalamus_extend",9.30275459095852
"6466","male","hypothalamus","extend","CRHBP","l.s.o.blk_male_hypothalamus_extend",9.56967270516779
"6467","male","hypothalamus","m.inc.d17","CRHBP","l.s024.y.g_male_hypothalamus_m.inc.d17",9.11172825070731
"6468","male","hypothalamus","prolong","CRHBP","l.s080.blk.r_male_hypothalamus_prolong",9.15282649340901
"6469","male","hypothalamus","m.inc.d9","CRHBP","l.s280.g.blk_male_hypothalamus_m.inc.d9",8.60593681838669
"6470","male","hypothalamus","m.inc.d9","CRHBP","o.d.s009_male_hypothalamus_m.inc.d9.NYNO",9.77903140376066
"6471","male","hypothalamus","lay","CRHBP","o.s.w.r_male_hypothalamus_lay",8.91085780838183
"6472","male","hypothalamus","m.inc.d3","CRHBP","o.s010.r.blk_male_hypothalamus_m.inc.d3",9.46128775167003
"6473","male","hypothalamus","inc.prolong","CRHBP","o114.blu9_male_hypothalamus_inc.prolong",9.16025027609916
"6474","male","hypothalamus","n5","CRHBP","o152.o120.w42_male_hypothalamus_n5",9.86763558585112
"6475","male","hypothalamus","m.n2","CRHBP","o3.x_male_hypothalamus_m.n2",9.24660919136193
"6476","male","hypothalamus","hatch","CRHBP","o39.y77.x_male_hypothalamus_hatch",8.39735828642228
"6477","male","hypothalamus","hatch","CRHBP","o44.blu26.x_male_hypothalamus_hatch",9.44618474398144
"6478","male","hypothalamus","inc.d3","CRHBP","o48.r197.x_male_hypothalamus_inc.d3",9.30846927225787
"6479","male","hypothalamus","inc.d9","CRHBP","o49.x_male_hypothalamus_inc.d9",8.26387531117107
"6480","male","hypothalamus","inc.d9","CRHBP","o57.g59_male_hypothalamus_inc.d9",8.39657768352509
"6481","male","hypothalamus","m.inc.d17","CRHBP","o59.blu64_male_hypothalamus_m.inc.d17",9.54844722515318
"6482","male","hypothalamus","prolong","CRHBP","pk.s.d.g_male_hypothalamus_prolong",8.99300994514998
"6483","male","hypothalamus","lay","CRHBP","pk.s238.blk.w_male_hypothalamus_lay",9.4147878809657
"6484","male","hypothalamus","lay","CRHBP","pk.w.s141.o_male_hypothalamus_lay",9.21615298596449
"6485","male","hypothalamus","m.inc.d8","CRHBP","pu.blk.s102.y_male_hypothalamus_m.inc.d8",10.0431934908202
"6486","male","hypothalamus","m.hatch","CRHBP","pu.s.o.r_male_hypothalamus_m.hatch",9.28174422950163
"6487","male","hypothalamus","lay","CRHBP","r.s005.pk.blk_male_hypothalamus_lay",9.21397196539476
"6488","male","hypothalamus","extend","CRHBP","r.s057.g.pk_male_hypothalamus_extend",9.68982558317595
"6489","male","hypothalamus","m.inc.d8","CRHBP","r.s058.d.l_male_hypothalamus_m.inc.d8",9.54529439952548
"6490","male","hypothalamus","bldg","CRHBP","r.s059.d.o_male_hypothalamus_bldg",8.438797743736
"6491","male","hypothalamus","extend","CRHBP","r.s086.l.blk_male_hypothalamus_extend",9.20698770513359
"6492","male","hypothalamus","lay","CRHBP","r.s116.blk.pu_male_hypothalamus_lay",8.58020652746076
"6493","male","hypothalamus","extend","CRHBP","r.s172.l.y_male_hypothalamus_extend",9.37457022399575
"6494","male","hypothalamus","n9","CRHBP","r.y.s007.blk_male_hypothalamus_n9",8.23113915427792
"6495","male","hypothalamus","inc.d17","CRHBP","r176.blu54_male_hypothalamus_inc.d17",8.60790469130828
"6496","male","hypothalamus","lay","CRHBP","r190.o43.x_male_hypothalamus_lay",9.14367607840096
"6497","male","hypothalamus","n9","CRHBP","r195.x_male_hypothalamus_n9",9.09149659715374
"6498","male","hypothalamus","m.inc.d9","CRHBP","r196.x_male_hypothalamus_m.inc.d9",9.49232558051914
"6499","male","hypothalamus","n9","CRHBP","r37.w100.x_male_hypothalamus_n9",9.33400520665068
"6500","male","hypothalamus","m.inc.d8","CRHBP","r4.x_male_hypothalamus_m.inc.d8",9.5441475099038
"6501","male","hypothalamus","hatch","CRHBP","r41.w99.x_male_hypothalamus_hatch",9.25301160476402
"6502","male","hypothalamus","inc.d9","CRHBP","r45.x_male_hypothalamus_inc.d9",9.2115096094179
"6503","male","hypothalamus","hatch","CRHBP","r72.y83.x_male_hypothalamus_hatch",8.48145323258783
"6504","male","hypothalamus","inc.prolong","CRHBP","r81.x_male_hypothalamus_inc.prolong",8.90757480301501
"6505","male","hypothalamus","m.inc.d9","CRHBP","r84.x_male_hypothalamus_m.inc.d9",9.22073146748723
"6506","male","hypothalamus","m.inc.d9","CRHBP","r85.g39_male_hypothalamus_m.inc.d9",8.80893064482933
"6507","male","hypothalamus","inc.prolong","CRHBP","r90.x_male_hypothalamus_inc.prolong",9.07372103068071
"6508","male","hypothalamus","bldg","CRHBP","s.pu148.blk.r_male_hypothalamus_bldg",8.65598363362087
"6509","male","hypothalamus","m.inc.d8","CRHBP","s044.blk.d.r_male_hypothalamus_m.inc.d8",9.64437627605832
"6510","male","hypothalamus","m.hatch","CRHBP","s062.d.blk.g_male_hypothalamus_m.hatch",9.50593766639565
"6511","male","hypothalamus","m.inc.d17","CRHBP","s064.g.blk.pu_male_hypothalamus_m.inc.d17",9.36742227527279
"6512","male","hypothalamus","bldg","CRHBP","s065.l.d.o_male_hypothalamus_bldg",8.97656540843275
"6513","male","hypothalamus","bldg","CRHBP","s066.l.d.r_male_hypothalamus_bldg",8.99657924645357
"6514","male","hypothalamus","m.inc.d8","CRHBP","s067.o.l.y_male_hypothalamus_m.inc.d8",9.54308436559515
"6515","male","hypothalamus","m.inc.d3","CRHBP","s071.pu.g.pk_male_hypothalamus_m.inc.d3",9.48597966028991
"6516","male","hypothalamus","m.hatch","CRHBP","s090.blk.pk.w_male_hypothalamus_m.hatch",9.50171162035996
"6517","male","hypothalamus","m.inc.d17","CRHBP","s096.g.blk.pk_male_hypothalamus_m.inc.d17",9.54730956634845
"6518","male","hypothalamus","m.inc.d3","CRHBP","s139.l.blk.w_male_hypothalamus_m.inc.d3",9.62261394267888
"6519","male","hypothalamus","lay","CRHBP","s150.w.g.blk_male_hypothalamus_lay",8.74848533079774
"6520","male","hypothalamus","m.inc.d3","CRHBP","s175.blk.pu.pk_male_hypothalamus_m.inc.d3",9.29916247284359
"6521","male","hypothalamus","n9","CRHBP","s187.l.o.r_male_hypothalamus_n9",9.54215275030244
"6522","male","hypothalamus","lay","CRHBP","s243.blk.pk.r_male_hypothalamus_lay",9.38198396058429
"6523","male","hypothalamus","inc.d9","CRHBP","w34.x_male_hypothalamus_inc.d9",8.975803177553
"6524","male","hypothalamus","control","CRHBP","x.blk.blk.ATLAS_male_hypothalamus_control",9.20350505262335
"6525","male","hypothalamus","n9","CRHBP","x.blk16_male_hypothalamus_n9.NYNO",9.66348431268366
"6526","male","hypothalamus","m.n2","CRHBP","x.blk23_male_hypothalamus_m.n2",9.28881702809751
"6527","male","hypothalamus","inc.d9","CRHBP","x.blu106.o153_male_hypothalamus_inc.d9",9.37286188868629
"6528","male","hypothalamus","inc.d17","CRHBP","x.blu117.w89_male_hypothalamus_inc.d17",8.77065803544455
"6529","male","hypothalamus","n9","CRHBP","x.blu23.w14_male_hypothalamus_n9",8.26885439573856
"6530","male","hypothalamus","n5","CRHBP","x.blu30_male_hypothalamus_n5",9.41951457704466
"6531","male","hypothalamus","inc.d3","CRHBP","x.blu42.o28_male_hypothalamus_inc.d3.NYNO",8.46397520786583
"6532","male","hypothalamus","prolong","CRHBP","x.blu57_male_hypothalamus_prolong",9.32600475526117
"6533","male","hypothalamus","extend","CRHBP","x.blu69_male_hypothalamus_extend",9.01860796864096
"6534","male","hypothalamus","extend","CRHBP","x.blu73_male_hypothalamus_extend",9.3194876202647
"6535","male","hypothalamus","m.hatch","CRHBP","x.blu76_male_hypothalamus_m.hatch",9.62156751593201
"6536","male","hypothalamus","control","CRHBP","x.g.ATLAS_male_hypothalamus_control",9.57368338493524
"6537","male","hypothalamus","control","CRHBP","x.g.g.ATLAS_male_hypothalamus_control",9.10418477604644
"6538","male","hypothalamus","inc.d9","CRHBP","x.g13.w109_male_hypothalamus_inc.d9",9.60399279793109
"6539","male","hypothalamus","inc.d17","CRHBP","x.g14.w199_male_hypothalamus_inc.d17",8.58156502861603
"6540","male","hypothalamus","inc.d3","CRHBP","x.g147.blu28_male_hypothalamus_inc.d3",9.69051811249135
"6541","male","hypothalamus","m.inc.d3","CRHBP","x.g5.w79_male_hypothalamus_m.inc.d3",9.48629865733232
"6542","male","hypothalamus","hatch","CRHBP","x.g70_male_hypothalamus_hatch",8.57943004130063
"6543","male","hypothalamus","m.inc.d9","CRHBP","x.o117_male_hypothalamus_m.inc.d9",8.30081023524678
"6544","male","hypothalamus","hatch","CRHBP","x.o160.w102_male_hypothalamus_hatch",8.0795364890256
"6545","male","hypothalamus","inc.d3","CRHBP","x.o163.w101_male_hypothalamus_inc.d3",9.21319372912561
"6546","male","hypothalamus","n5","CRHBP","x.o164.w123_male_hypothalamus_n5",8.66604345792795
"6547","male","hypothalamus","n9","CRHBP","x.o2_male_hypothalamus_n9",8.45509489341447
"6548","male","hypothalamus","bldg","CRHBP","x.o30.g134_male_hypothalamus_bldg",9.17113333245854
"6549","male","hypothalamus","m.inc.d17","CRHBP","x.o40.r70_male_hypothalamus_m.inc.d17",9.74984151522075
"6550","male","hypothalamus","inc.d9","CRHBP","x.o47.y82_male_hypothalamus_inc.d9",8.93164572329651
"6551","male","hypothalamus","m.hatch","CRHBP","x.o4_male_hypothalamus_m.hatch",9.71296172094592
"6552","male","hypothalamus","n5","CRHBP","x.o68_male_hypothalamus_n5",9.10606635915227
"6553","male","hypothalamus","m.inc.d17","CRHBP","x.r10.w18_male_hypothalamus_m.inc.d17",8.85410604696047
"6554","male","hypothalamus","hatch","CRHBP","x.r178_male_hypothalamus_hatch",8.20774765876657
"6555","male","hypothalamus","n5","CRHBP","x.r181_male_hypothalamus_n5",8.95024723935778
"6556","male","hypothalamus","m.inc.d3","CRHBP","x.r185_male_hypothalamus_m.inc.d3",9.03276413186718
"6557","male","hypothalamus","inc.d17","CRHBP","x.r29.w96_male_hypothalamus_inc.d17",8.81354492947512
"6558","male","hypothalamus","inc.d3","CRHBP","x.r64.g140_male_hypothalamus_inc.d3",9.40423065239442
"6559","male","hypothalamus","bldg","CRHBP","x.r67.blu35_male_hypothalamus_bldg",9.89973506048524
"6560","male","hypothalamus","inc.d9","CRHBP","x.w192.o157_male_hypothalamus_inc.d9",8.80479137242772
"6561","male","hypothalamus","inc.d17","CRHBP","x.y132.w76_male_hypothalamus_inc.d17",8.37388625348595
"6562","male","hypothalamus","inc.d9","CRHBP","x.y141.w116_male_hypothalamus_inc.d9",9.31233644403847
"6563","male","hypothalamus","m.inc.d8","CRHBP","x.y51_male_hypothalamus_m.inc.d8",9.60935975811909
"6564","male","hypothalamus","prolong","CRHBP","x.y79_male_hypothalamus_prolong",8.62318993398359
"6565","male","hypothalamus","m.inc.d9","CRHBP","y.w.blk_male_hypothalamus_m.inc.d9",8.8763585322734
"6566","male","hypothalamus","n9","CRHBP","y129.x_male_hypothalamus_n9",9.78526193379819
"6567","male","hypothalamus","n9","CRHBP","y131.w185.x_male_hypothalamus_n9",9.15677182419348
"6568","male","hypothalamus","inc.d17","CRHBP","y133.w77.r58_male_hypothalamus_inc.d17",8.84480158607979
"6569","male","hypothalamus","m.inc.d17","CRHBP","y148.w81.g145_male_hypothalamus_m.inc.d17",9.36835832108937
"6570","male","hypothalamus","inc.d3","CRHBP","y149.r52.x_male_hypothalamus_inc.d3",9.13042583649614
"6571","male","hypothalamus","m.inc.d3","CRHBP","y18.x_male_hypothalamus_m.inc.d3",9.65938453200255
"6572","male","hypothalamus","m.inc.d17","CRHBP","y4.x_male_hypothalamus_m.inc.d17",8.65067713174093
"6573","male","hypothalamus","m.inc.d8","CRHBP","y55.x_male_hypothalamus_m.inc.d8",9.34504098748914
"6574","male","hypothalamus","m.inc.d9","CRHBP","y63.x_male_hypothalamus_m.inc.d9",8.36214464094724
"6575","male","hypothalamus","inc.d9","CRHBP","y95.g131.x_male_hypothalamus_inc.d9",9.37801698858679
"6576","male","hypothalamus","inc.d3","CRHBP","y98.o50.x_male_hypothalamus_inc.d3",9.49265767729444
"6577","male","hypothalamus","control","CRHR1","L.Blu13_male_hypothalamus_control.NYNO",7.95972320295628
"6578","male","hypothalamus","control","CRHR1","L.G107_male_hypothalamus_control",8.02301818308151
"6579","male","hypothalamus","control","CRHR1","L.R3_male_hypothalamus_control",7.73214104004094
"6580","male","hypothalamus","control","CRHR1","L.R8_male_hypothalamus_control",7.6853824986734
"6581","male","hypothalamus","control","CRHR1","L.W33_male_hypothalamus_control.NYNO",7.75439168897636
