"","row.names","Name","geneid","entrezid"
"XP_015146952.1","424920","KIAA0226",424920,"XP_015146952.1"
"XP_015146956.1","424929","ARMC9",424929,"XP_015146956.1"
"XP_015146960.1","424922","LRCH3",424922,"XP_015146960.1"
"XP_015146965.1","424922","LRCH3",424922,"XP_015146965.1"
"XP_015146967.1","424922","LRCH3",424922,"XP_015146967.1"
"XP_015146971.1","101750689","BHLHE41",101750689,"XP_015146971.1"
"XP_015146973.1","424939","PRSS56",424939,"XP_015146973.1"
"XP_015146974.1","424936","ALPI",424936,"XP_015146974.1"
"XP_015146982.1","418210","RASSF8",418210,"XP_015146982.1"
"XP_015146983.1","107054074","LOC107054074",107054074,"XP_015146983.1"
"XP_015146985.1","424932","PDE6D",424932,"XP_015146985.1"
"XP_015146987.1","424931","PTMA",424931,"XP_015146987.1"
"XP_015146989.1","107054077","LOC107054077",107054077,"XP_015146989.1"
"XP_015146990.1","100857704","GMNC",100857704,"XP_015146990.1"
"XP_015146991.1","424904","FCGBP",424904,"XP_015146991.1"
"XP_015147015.1","424953","EIF4G1",424953,"XP_015147015.1"
"XP_015147017.1","424953","EIF4G1",424953,"XP_015147017.1"
"XP_015147031.1","425295","CLCN2",425295,"XP_015147031.1"
"XP_015147034.1","100857430","ECE2",100857430,"XP_015147034.1"
"XP_015147037.1","101747380","CAMK2N2",101747380,"XP_015147037.1"
"XP_015147038.1","424951","VWA5B2",424951,"XP_015147038.1"
"XP_015147042.1","101747338","LOC101747338",101747338,"XP_015147042.1"
"XP_015147044.1","418200","ABCC9",418200,"XP_015147044.1"
"XP_015147048.1","424949","DVL3",424949,"XP_015147048.1"
"XP_015147055.1","424945","CAPN10",424945,"XP_015147055.1"
"XP_015147057.1","429153","CYP2J6L2",429153,"XP_015147057.1"
"XP_015147060.1","770119","CYP2J2L5",770119,"XP_015147060.1"
"XP_015147061.1","424944","CYP2J2L6",424944,"XP_015147061.1"
"XP_015147064.1","424908","IL1RAP",424908,"XP_015147064.1"
"XP_015147067.1","424908","IL1RAP",424908,"XP_015147067.1"
"XP_015147078.1","769039","LOC769039",769039,"XP_015147078.1"
"XP_015147083.1","424898","ATP13A3",424898,"XP_015147083.1"
"XP_015147084.1","418200","ABCC9",418200,"XP_015147084.1"
"XP_015147085.1","424896","XXYLT1",424896,"XP_015147085.1"
"XP_015147087.1","424892","LOC424892",424892,"XP_015147087.1"
"XP_015147090.1","424892","LOC424892",424892,"XP_015147090.1"
"XP_015147101.1","424885","ZIC4",424885,"XP_015147101.1"
"XP_015147102.1","424885","ZIC4",424885,"XP_015147102.1"
"XP_015147103.1","424885","ZIC4",424885,"XP_015147103.1"
"XP_015147109.1","424884","PLSCR5",424884,"XP_015147109.1"
"XP_015147122.1","395358","BCHE",395358,"XP_015147122.1"
"XP_015147141.1","424980","NLGN1",424980,"XP_015147141.1"
"XP_015147149.1","424991","PRKCI",424991,"XP_015147149.1"
"XP_015147152.1","425002","SERPINI1",425002,"XP_015147152.1"
"XP_015147162.1","425013","TRIM59",425013,"XP_015147162.1"
"XP_015147167.1","425017","MFSD1",425017,"XP_015147167.1"
"XP_015147168.1","418197","C2CD5",418197,"XP_015147168.1"
"XP_015147169.1","425028","GMPS",425028,"XP_015147169.1"
"XP_015147184.1","425000","GOLIM4",425000,"XP_015147184.1"
"XP_015147185.1","425020","RSRC1",425020,"XP_015147185.1"
"XP_015147190.1","429157","SPATA16",429157,"XP_015147190.1"
"XP_015147195.1","429158","NCEH1",429158,"XP_015147195.1"
"XP_015147196.1","418197","C2CD5",418197,"XP_015147196.1"
"XP_015147200.1","424986","PLD1",424986,"XP_015147200.1"
"XP_015147205.1","424987","TNIK",424987,"XP_015147205.1"
"XP_015147209.1","424994","LRRC31",424994,"XP_015147209.1"
"XP_015147214.1","418196","ETNK1",418196,"XP_015147214.1"
"XP_015147216.1","424996","LRRC34",424996,"XP_015147216.1"
"XP_015147218.1","771333","SAMD7",771333,"XP_015147218.1"
"XP_015147232.1","424998","LOC424998",424998,"XP_015147232.1"
"XP_015147236.1","424997","MECOM",424997,"XP_015147236.1"
"XP_015147240.1","107049011","LOC107049011",107049011,"XP_015147240.1"
"XP_015147241.1","425001","LOC425001",425001,"XP_015147241.1"
"XP_015147242.1","771469","ZBBX",771469,"XP_015147242.1"
"XP_015147247.1","101747514","SLITRK3",101747514,"XP_015147247.1"
"XP_015147248.1","425007","SI",425007,"XP_015147248.1"
"XP_015147249.1","429161","OTOL1",429161,"XP_015147249.1"
"XP_015147251.1","100859315","SPTSSBL",100859315,"XP_015147251.1"
"XP_015147257.1","425014","IFT80",425014,"XP_015147257.1"
"XP_015147265.1","101749876","LOC101749876",101749876,"XP_015147265.1"
"XP_015147267.1","418192","GOLT1B",418192,"XP_015147267.1"
"XP_015147272.1","777244","SHOX2",777244,"XP_015147272.1"
"XP_015147275.1","418190","SLCO1A2",418190,"XP_015147275.1"
"XP_015147298.1","425026","TIPARP",425026,"XP_015147298.1"
"XP_015147300.1","425024","CCNL1",425024,"XP_015147300.1"
"XP_015147301.1","100859600","C3ORF33",100859600,"XP_015147301.1"
"XP_015147302.1","425030","PLCH1",425030,"XP_015147302.1"
"XP_015147310.1","425032","DHX36",425032,"XP_015147310.1"
"XP_015147312.1","427941","PLXNA4B",427941,"XP_015147312.1"
"XP_015147328.1","771833","FAM194A",771833,"XP_015147328.1"
"XP_015147333.1","425038","GPR87",425038,"XP_015147333.1"
"XP_015147334.1","101749756","LOC101749756",101749756,"XP_015147334.1"
"XP_015147335.1","101750121","LOC101750121",101750121,"XP_015147335.1"
"XP_015147336.1","418185","PDE3A",418185,"XP_015147336.1"
"XP_015147337.1","107054146","SERP1",107054146,"XP_015147337.1"
"XP_015147338.1","100859827","TSC22D2",100859827,"XP_015147338.1"
"XP_015147339.1","771940","CP",771940,"XP_015147339.1"
"XP_015147344.1","107054158","LOC107054158",107054158,"XP_015147344.1"
"XP_015147354.1","431530","RFX7",431530,"XP_015147354.1"
"XP_015147359.1","426295","MNS1",426295,"XP_015147359.1"
"XP_015147366.1","415406","NEDD4",415406,"XP_015147366.1"
"XP_015147373.1","107054175","LOC107054175",107054175,"XP_015147373.1"
"XP_015147374.1","107054176","ONECUT1",107054176,"XP_015147374.1"
"XP_015147379.1","100858627","PIGB",100858627,"XP_015147379.1"
"XP_015147381.1","100858627","PIGB",100858627,"XP_015147381.1"
"XP_015147388.1","415416","FAM214A",415416,"XP_015147388.1"
"XP_015147389.1","418183","PLEKHA5",418183,"XP_015147389.1"
"XP_015147403.1","415432","MYEF2",415432,"XP_015147403.1"
"XP_015147406.1","415432","MYEF2",415432,"XP_015147406.1"
"XP_015147415.1","769338","DUT",769338,"XP_015147415.1"
"XP_015147419.1","415425","AP4E1",415425,"XP_015147419.1"
"XP_015147420.1","373992","FBN1",373992,"XP_015147420.1"
"XP_015147433.1","415430","SEMA6D",415430,"XP_015147433.1"
"XP_015147439.1","418183","PLEKHA5",418183,"XP_015147439.1"
"XP_015147442.1","415594","DMXL2",415594,"XP_015147442.1"
"XP_015147447.1","427523","GLDN",427523,"XP_015147447.1"
"XP_015147449.1","415422","TMOD2",415422,"XP_015147449.1"
"XP_015147457.1","430027","PDDC1",430027,"XP_015147457.1"
"XP_015147465.1","395798","ACAN",395798,"XP_015147465.1"
"XP_015147481.1","415462","TM6SF1",415462,"XP_015147481.1"
"XP_015147482.1","415470","TMC3",415470,"XP_015147482.1"
"XP_015147485.1","415484","MTHFS",415484,"XP_015147485.1"
"XP_015147494.1","427502","TRPM7",427502,"XP_015147494.1"
"XP_015147495.1","430917","COPS2",430917,"XP_015147495.1"
"XP_015147497.1","415437","CEP152",415437,"XP_015147497.1"
"XP_015147498.1","770318","LOC770318",770318,"XP_015147498.1"
"XP_015147499.1","415441","SPATA5L1",415441,"XP_015147499.1"
"XP_015147503.1","415451","USP8",415451,"XP_015147503.1"
"XP_015147511.1","415458","HOMER2",415458,"XP_015147511.1"
"XP_015147512.1","415463","HDGFRP3",415463,"XP_015147512.1"
"XP_015147513.1","415460","C10H15ORF40",415460,"XP_015147513.1"
"XP_015147517.1","415464","LMNA",415464,"XP_015147517.1"
"XP_015147518.1","427505","FAM154B",427505,"XP_015147518.1"
"XP_015147520.1","415473","MESDC1",415473,"XP_015147520.1"
"XP_015147528.1","415481","ARNT2",415481,"XP_015147528.1"
"XP_015147531.1","415488","KIF7",415488,"XP_015147531.1"
"XP_015147533.1","404292","POLG",404292,"XP_015147533.1"
"XP_015147543.1","415502","AKAP13",415502,"XP_015147543.1"
"XP_015147558.1","395670","MEF2A",395670,"XP_015147558.1"
"XP_015147564.1","395670","MEF2A",395670,"XP_015147564.1"
"XP_015147571.1","415512","LRRC28",415512,"XP_015147571.1"
"XP_015147578.1","415527","CLPX",415527,"XP_015147578.1"
"XP_015147593.1","415567","KIF23",415567,"XP_015147593.1"
"XP_015147597.1","415567","KIF23",415567,"XP_015147597.1"
"XP_015147599.1","415573","EIF3J",415573,"XP_015147599.1"
"XP_015147602.1","415575","CASC4",415575,"XP_015147602.1"
"XP_015147603.1","415575","CASC4",415575,"XP_015147603.1"
"XP_015147609.1","427514","PIAS1",427514,"XP_015147609.1"
"XP_015147619.1","769607","LOC769607",769607,"XP_015147619.1"
"XP_015147620.1","395454","PCSK6",395454,"XP_015147620.1"
"XP_015147623.1","415588","MAP1A",415588,"XP_015147623.1"
"XP_015147649.1","429374","FES",429374,"XP_015147649.1"
"XP_015147661.1","430755","SERINC4",430755,"XP_015147661.1"
"XP_015147665.1","107054221","LOC107054221",107054221,"XP_015147665.1"
"XP_015147667.1","107054222","SERF2",107054222,"XP_015147667.1"
"XP_015147672.1","396281","PTHLH",396281,"XP_015147672.1"
"XP_015147673.1","415584","UNC45A",415584,"XP_015147673.1"
"XP_015147675.1","431480","C10H15ORF58",431480,"XP_015147675.1"
"XP_015147679.1","770213","RCCD1",770213,"XP_015147679.1"
"XP_015147680.1","107054223","LOC107054223",107054223,"XP_015147680.1"
"XP_015147682.1","770109","CTSH",770109,"XP_015147682.1"
"XP_015147685.1","426208","WDR76",426208,"XP_015147685.1"
"XP_015147686.1","415569","UACA",415569,"XP_015147686.1"
"XP_015147693.1","415568","TLE3",415568,"XP_015147693.1"
"XP_015147701.1","427516","PAQR5",427516,"XP_015147701.1"
"XP_015147702.1","415560","ITGA11",415560,"XP_015147702.1"
"XP_015147707.1","415561","CORO2B",415561,"XP_015147707.1"
"XP_015147717.1","107054237","SKOR1",107054237,"XP_015147717.1"
"XP_015147738.1","415533","CILP",415533,"XP_015147738.1"
"XP_015147741.1","415534","PARP16",415534,"XP_015147741.1"
"XP_015147742.1","415531","SLC51B",415531,"XP_015147742.1"
"XP_015147743.1","415528","PDCD7",415528,"XP_015147743.1"
"XP_015147744.1","415521","CHSY1",415521,"XP_015147744.1"
"XP_015147745.1","107054248","LOC107054248",107054248,"XP_015147745.1"
"XP_015147746.1","415515","ADAMTS17",415515,"XP_015147746.1"
"XP_015147749.1","415515","ADAMTS17",415515,"XP_015147749.1"
"XP_015147751.1","426648","CERS3",426648,"XP_015147751.1"
"XP_015147754.1","415511","FAM169B",415511,"XP_015147754.1"
"XP_015147758.1","415511","FAM169B",415511,"XP_015147758.1"
"XP_015147759.1","100859846","LOC100859846",100859846,"XP_015147759.1"
"XP_015147761.1","415509","ARRDC4",415509,"XP_015147761.1"
"XP_015147763.1","419033","ARHGEF19",419033,"XP_015147763.1"
"XP_015147765.1","419032","NOBOX",419032,"XP_015147765.1"
"XP_015147768.1","404754","UMOD",404754,"XP_015147768.1"
"XP_015147770.1","415620","PRMT7",415620,"XP_015147770.1"
"XP_015147782.1","415642","GFOD2",415642,"XP_015147782.1"
"XP_015147784.1","415646","CPNE2",415646,"XP_015147784.1"
"XP_015147786.1","415616","LOC415616",415616,"XP_015147786.1"
"XP_015147787.1","415619","SMPD3",415619,"XP_015147787.1"
"XP_015147794.1","415625","GINS3",415625,"XP_015147794.1"
"XP_015147795.1","768642","CCDC113",768642,"XP_015147795.1"
"XP_015147796.1","768759","CNGB1",768759,"XP_015147796.1"
"XP_015147798.1","415629","MMP15",415629,"XP_015147798.1"
"XP_015147801.1","415628","USB1",415628,"XP_015147801.1"
"XP_015147802.1","415628","USB1",415628,"XP_015147802.1"
"XP_015147815.1","415633","GPR56",415633,"XP_015147815.1"
"XP_015147819.1","415634","GPR114",415634,"XP_015147819.1"
"XP_015147821.1","415632","ADGRG3",415632,"XP_015147821.1"
"XP_015147824.1","430610","DOK4",430610,"XP_015147824.1"
"XP_015147838.1","415710","ESRP2",415710,"XP_015147838.1"
"XP_015147841.1","415710","ESRP2",415710,"XP_015147841.1"
"XP_015147842.1","415720","AKTIP",415720,"XP_015147842.1"
"XP_015147848.1","415711","NFATC3",415711,"XP_015147848.1"
"XP_015147851.1","427544","DDX28",427544,"XP_015147851.1"
"XP_015147852.1","415715","SLC12A4",415715,"XP_015147852.1"
"XP_015147853.1","107054267","LOC107054267",107054267,"XP_015147853.1"
"XP_015147854.1","107054267","LOC107054267",107054267,"XP_015147854.1"
"XP_015147857.1","770775","IRX5",770775,"XP_015147857.1"
"XP_015147858.1","107054273","IRX3",107054273,"XP_015147858.1"
"XP_015147862.1","415722","CHD9",415722,"XP_015147862.1"
"XP_015147875.1","415736","CNEP1R1",415736,"XP_015147875.1"
"XP_015147886.1","415738","ZNF423",415738,"XP_015147886.1"
"XP_015147893.1","415732","ADCY7",415732,"XP_015147893.1"
"XP_015147894.1","415733","PAPD5",415733,"XP_015147894.1"
"XP_015147897.1","374076","SIAH1",374076,"XP_015147897.1"
"XP_015147900.1","419042","RAD51AP1",419042,"XP_015147900.1"
"XP_015147908.1","415748","MYLK3",415748,"XP_015147908.1"
"XP_015147909.1","415746","GPT2",415746,"XP_015147909.1"
"XP_015147911.1","101751621","LOC101751621",101751621,"XP_015147911.1"
"XP_015147914.1","415758","LOC415758",415758,"XP_015147914.1"
"XP_015147915.1","415759","URI1",415759,"XP_015147915.1"
"XP_015147918.1","415766","ANKRD27",415766,"XP_015147918.1"
"XP_015147920.1","419045","CCDC91",419045,"XP_015147920.1"
"XP_015147930.1","415784","UBA2",415784,"XP_015147930.1"
"XP_015147935.1","101752101","WDR88",101752101,"XP_015147935.1"
"XP_015147936.1","418435","CHCHD3",418435,"XP_015147936.1"
"XP_015147943.1","769704","LOC769704",769704,"XP_015147943.1"
"XP_015147947.1","415782","KIAA0355",415782,"XP_015147947.1"
"XP_015147957.1","769135","SS18L2",769135,"XP_015147957.1"
"XP_015147959.1","769263","CHST8",769263,"XP_015147959.1"
"XP_015147962.1","768954","TDRD12",768954,"XP_015147962.1"
"XP_015147967.1","427547","LOC427547",427547,"XP_015147967.1"
"XP_015147969.1","415762","TSHZ3",415762,"XP_015147969.1"
"XP_015147979.1","107054305","LOC107054305",107054305,"XP_015147979.1"
"XP_015147981.1","427550","PDP2",427550,"XP_015147981.1"
"XP_015147984.1","415791","CA7",415791,"XP_015147984.1"
"XP_015147985.1","374068","CDH5",374068,"XP_015147985.1"
"XP_015147988.1","415796","BEAN1",415796,"XP_015147988.1"
"XP_015147991.1","427551","GINS3",427551,"XP_015147991.1"
"XP_015147992.1","769532","CCDC79",769532,"XP_015147992.1"
"XP_015147997.1","427553","CDH8",427553,"XP_015147997.1"
"XP_015148010.1","414849","CDH13",414849,"XP_015148010.1"
"XP_015148023.1","770023","CMC2",770023,"XP_015148023.1"
"XP_015148029.1","425886","CDYL2",425886,"XP_015148029.1"
"XP_015148036.1","395682","ZFHX3",395682,"XP_015148036.1"
"XP_015148058.1","415854","FANCA",415854,"XP_015148058.1"
"XP_015148083.1","415868","WWP2",415868,"XP_015148083.1"
"XP_015148086.1","415880","AP1G1",415880,"XP_015148086.1"
"XP_015148087.1","418252","PHC1",418252,"XP_015148087.1"
"XP_015148094.1","415886","ADAT1",415886,"XP_015148094.1"
"XP_015148105.1","107054321","LOC107054321",107054321,"XP_015148105.1"
"XP_015148106.1","769684","RP11-343C2.9",769684,"XP_015148106.1"
"XP_015148107.1","415812","RP11-505K9.4",415812,"XP_015148107.1"
"XP_015148113.1","415821","ZDHHC7",415821,"XP_015148113.1"
"XP_015148115.1","768665","LOC768665",768665,"XP_015148115.1"
"XP_015148127.1","426226","GSE1",426226,"XP_015148127.1"
"XP_015148137.1","415829","ZCCHC14",415829,"XP_015148137.1"
"XP_015148139.1","100857445","LOC100857445",100857445,"XP_015148139.1"
"XP_015148140.1","100857445","LOC100857445",100857445,"XP_015148140.1"
"XP_015148143.1","107049107","JPH3",107049107,"XP_015148143.1"
"XP_015148144.1","415830","JPH3",415830,"XP_015148144.1"
"XP_015148147.1","430534","FOXM1",430534,"XP_015148147.1"
"XP_015148149.1","100859840","LOC100859840",100859840,"XP_015148149.1"
"XP_015148150.1","415849","FAM38A",415849,"XP_015148150.1"
"XP_015148151.1","430534","FOXM1",430534,"XP_015148151.1"
"XP_015148155.1","426254","CDT1",426254,"XP_015148155.1"
"XP_015148157.1","107054331","CDH15",107054331,"XP_015148157.1"
"XP_015148158.1","100857161","SLC22A31",100857161,"XP_015148158.1"
"XP_015148160.1","415845","ANKRD11",415845,"XP_015148160.1"
"XP_015148161.1","101749604","TMCO7",101749604,"XP_015148161.1"
"XP_015148162.1","107054332","LOC107054332",107054332,"XP_015148162.1"
"XP_015148163.1","415855","SPIRE2",415855,"XP_015148163.1"
"XP_015148165.1","425637","RP11-343C2.11",425637,"XP_015148165.1"
"XP_015148166.1","415839","VPS9D1",415839,"XP_015148166.1"
"XP_015148169.1","107054333","SPATA2L",107054333,"XP_015148169.1"
"XP_015148176.1","415869","PSMD7",415869,"XP_015148176.1"
"XP_015148178.1","415881","PHLPP2",415881,"XP_015148178.1"
"XP_015148186.1","427566","ATXN1L",427566,"XP_015148186.1"
"XP_015148198.1","415878","ZNF821",415878,"XP_015148198.1"
"XP_015148201.1","427567","CHST4",427567,"XP_015148201.1"
"XP_015148205.1","415877","IST1",415877,"XP_015148205.1"
"XP_015148208.1","415883","MRVLDC3",415883,"XP_015148208.1"
"XP_015148210.1","396074","PBRM1",396074,"XP_015148210.1"
"XP_015148223.1","415888","RRP9",415888,"XP_015148223.1"
"XP_015148224.1","415889","POC1A",415889,"XP_015148224.1"
"XP_015148230.1","418254","A2ML1",418254,"XP_015148230.1"
"XP_015148231.1","415891","DUSP7",415891,"XP_015148231.1"
"XP_015148233.1","415894","STAB1",415894,"XP_015148233.1"
"XP_015148236.1","415893","NISCH",415893,"XP_015148236.1"
"XP_015148241.1","415897","GNL3",415897,"XP_015148241.1"
"XP_015148252.1","415905","PRKCD",415905,"XP_015148252.1"
"XP_015148255.1","425132","NPRL2",425132,"XP_015148255.1"
"XP_015148260.1","415917","MAPKAPK3",415917,"XP_015148260.1"
"XP_015148261.1","415914","C12H3ORF18",415914,"XP_015148261.1"
"XP_015148263.1","418255","RIMKLB",418255,"XP_015148263.1"
"XP_015148267.1","415919","DOCK3",415919,"XP_015148267.1"
"XP_015148273.1","430150","CACNA2D2",430150,"XP_015148273.1"
"XP_015148276.1","101750777","RASSF1",101750777,"XP_015148276.1"
"XP_015148277.1","426739","HYAL1",426739,"XP_015148277.1"
"XP_015148282.1","100857844","CYB561D2",100857844,"XP_015148282.1"
"XP_015148285.1","415910","TUSC2",415910,"XP_015148285.1"
"XP_015148288.1","101752068","LOC101752068",101752068,"XP_015148288.1"
"XP_015148293.1","100859653","LOC100859653",100859653,"XP_015148293.1"
"XP_015148307.1","415929","MON1A",415929,"XP_015148307.1"
"XP_015148325.1","415947","RBM5",415947,"XP_015148325.1"
"XP_015148332.1","770854","CAMKV",770854,"XP_015148332.1"
"XP_015148333.1","101751145","FAM212A",101751145,"XP_015148333.1"
"XP_015148334.1","415943","DNAH1",415943,"XP_015148334.1"
"XP_015148335.1","415945","SEMA3G",415945,"XP_015148335.1"
"XP_015148339.1","100858836","ACY1",100858836,"XP_015148339.1"
"XP_015148341.1","100859674","RP11-155D18.12",100859674,"XP_015148341.1"
"XP_015148344.1","100858554","ABHD14A",100858554,"XP_015148344.1"
"XP_015148345.1","107054363","LOC107054363",107054363,"XP_015148345.1"
"XP_015148346.1","418259","FOXJ2",418259,"XP_015148346.1"
"XP_015148351.1","415939","LOC415939",415939,"XP_015148351.1"
"XP_015148356.1","427575","GRM2",427575,"XP_015148356.1"
"XP_015148357.1","101751993","LOC101751993",101751993,"XP_015148357.1"
"XP_015148363.1","101752276","LOC101752276",101752276,"XP_015148363.1"
"XP_015148366.1","107054369","BRK1",107054369,"XP_015148366.1"
"XP_015148372.1","430723","BSN",430723,"XP_015148372.1"
"XP_015148374.1","101749086","CDHR4",101749086,"XP_015148374.1"
"XP_015148375.1","395178","UBA7",395178,"XP_015148375.1"
"XP_015148377.1","770794","LOC770794",770794,"XP_015148377.1"
"XP_015148384.1","101751202","LOC101751202",101751202,"XP_015148384.1"
"XP_015148386.1","107054370","TCTA",107054370,"XP_015148386.1"
"XP_015148390.1","415921","VPRBP",415921,"XP_015148390.1"
"XP_015148397.1","107048988","DOCK3",107048988,"XP_015148397.1"
"XP_015148402.1","107048988","DOCK3",107048988,"XP_015148402.1"
"XP_015148405.1","107048988","DOCK3",107048988,"XP_015148405.1"
"XP_015148406.1","770664","RBM15B",770664,"XP_015148406.1"
"XP_015148407.1","107048996","MANF",107048996,"XP_015148407.1"
"XP_015148414.1","100859325","PLXNB1",100859325,"XP_015148414.1"
"XP_015148420.1","374162","MKRN2",374162,"XP_015148420.1"
"XP_015148422.1","374208","PTPRG",374208,"XP_015148422.1"
"XP_015148426.1","378913","FLNB",378913,"XP_015148426.1"
"XP_015148438.1","395412","ITPR1",395412,"XP_015148438.1"
"XP_015148445.1","395731","CNBP",395731,"XP_015148445.1"
"XP_015148453.1","395886","MITF",395886,"XP_015148453.1"
"XP_015148467.1","395895","CACNA1D",395895,"XP_015148467.1"
"XP_015148471.1","395895","CACNA1D",395895,"XP_015148471.1"
"XP_015148482.1","395895","CACNA1D",395895,"XP_015148482.1"
"XP_015148493.1","395991","LOC395991",395991,"XP_015148493.1"
