"gene","counts","sex","tissue","treatment","samples"
"AR",9.70106366030171,"female","gonads","n5","x.r50.w97_female_gonad_n5"
"AR",10.4958217874385,"female","gonads","m.n2","x.r74.o29_female_gonad_m.hatch"
"AR",9.84543256966128,"female","gonads","m.inc.d9","x.r76_female_gonad_m.inc.d9"
"AR",9.49039859420861,"female","gonads","early","x.s188_female_gonad_m.inc.d8"
"AR",9.54591321576603,"female","gonads","n9","x.w178_female_gonad_n9"
"AR",9.91843960114608,"female","gonads","lay","x.w51_female_gonad_lay"
"AR",9.23355611140762,"female","gonads","n9","x.w6_female_gonad_n9"
"AR",9.2595311115176,"female","gonads","inc.d9","x.y109_female_gonad_inc.d9"
"AR",10.2700666050355,"female","gonads","m.inc.d17","x.y119.w11_female_gonad_m.inc.d17"
"AR",9.06756170761686,"female","gonads","n9","x.y138.w176_female_gonad_n9"
"AR",10.0684026830138,"female","gonads","prolong","x.y145.r55_female_gonad_inc.prolong"
"AR",9.07359469362325,"female","gonads","early","x.y5_female_gonad_m.inc.d8"
"AR",9.29775681523385,"female","gonads","extend","x.y64_female_gonad_extend"
"AR",9.38085076173638,"female","gonads","hatch","x.y90_female_gonad_hatch"
"AR",9.41491882503168,"female","gonads","inc.d9","x.y93.g126_female_gonad_inc.d9"
"AR",10.1825766189027,"female","gonads","n9","x.y9_female_gonad_n9"
"AR",8.94175133568967,"female","gonads","lay","y.s156.o.r_female_gonad_lay"
"AR",9.84462132005526,"female","gonads","m.inc.d9","y12.x_female_gonad_m.inc.d9"
"AR",9.0196791345321,"female","gonads","inc.d17","y126.w92.x_female_gonad_inc.d17"
"AR",9.66548116046054,"female","gonads","inc.d9","y128.g23.x_female_gonad_inc.d9"
"AR",9.61112046905875,"female","gonads","inc.d3","y13.x_female_gonad_inc.d3"
"AR",9.56038331961592,"female","gonads","inc.d17","y130.o170.x_female_gonad_inc.d17"
"AR",8.82653039990606,"female","gonads","inc.d17","y135.blu107.x_female_gonad_inc.d17"
"AR",9.75089897690953,"female","gonads","inc.d17","y136.x_female_gonad_inc.d17"
"AR",9.63868428176879,"female","gonads","inc.d9","y140.w119.x_female_gonad_inc.d9"
"AR",10.3828468703186,"female","gonads","prolong","y146.r32.x_female_gonad_inc.prolong"
"AR",9.97818910202681,"female","gonads","hatch","y15.x_female_gonad_hatch"
"AR",10.1657580073518,"female","gonads","n5","y6.o54_female_gonad_n5"
"AR",9.82366521276228,"female","gonads","hatch","y7.g58_female_gonad_hatch"
"AR",10.0911153434838,"female","gonads","m.inc.d17","y85.r71.x_female_gonad_m.inc.d17"
"AR",9.59052467486481,"female","gonads","n5","y94.g133.x_female_gonad_n5"
"AR",9.46164629845967,"female","gonads","n9","y97.x_female_gonad_n9"
"AR",10.1911672230175,"female","gonads","m.n2","y98.g54_female_gonad_m.hatch"
"AVP",4.69054216233691,"female","gonads","control","L.G118_female_gonad_control"
"AVP",4.91457010565282,"female","gonads","control","R.G106_female_gonad_control"
"AVP",5.04130067432107,"female","gonads","control","R.R20_female_gonad_control"
"AVP",4.69054216233691,"female","gonads","control","R.R9_female_gonad_control"
"AVP",5.08222309530953,"female","gonads","control","R.W44_female_gonad_control"
"AVP",5.15951296824523,"female","gonads","prolong","blk.s031.pu.d_female_gonad_prolong"
"AVP",4.69054216233691,"female","gonads","m.n2","blk.s032.g.w_female_gonad_m.hatch"
"AVP",4.95547789171251,"female","gonads","m.inc.d3","blk.s049.y.g_female_gonad_m.inc.d3"
"AVP",5.11951457894987,"female","gonads","m.inc.d3","blk.s060.pu.w_female_gonad_m.inc.d3"
"AVP",4.69054216233691,"female","gonads","inc.d9","blk.s061.pu.y_female_gonad_inc.d9"
"AVP",4.88189360825256,"female","gonads","early","blk.y.l.s109_female_gonad_m.inc.d8"
"AVP",4.69054216233691,"female","gonads","m.n2","blk0.x_female_gonad_m.n2"
"AVP",4.69054216233691,"female","gonads","bldg","blk11.x_female_gonad_bldg"
"AVP",4.93280258986012,"female","gonads","extend","blk19.x_female_gonad_extend"
"AVP",4.69054216233691,"female","gonads","hatch","blk21.x_female_gonad_hatch"
"AVP",5.47504419872872,"female","gonads","n9","blk4.x_female_gonad_n9"
"AVP",4.69054216233691,"female","gonads","control","blu.o.x.ATLAS_female_gonad_control"
"AVP",5.3244947363469,"female","gonads","hatch","blu103.x_female_gonad_hatch.NYNO"
"AVP",4.69054216233691,"female","gonads","prolong","blu115.y150.x_female_gonad_inc.prolong"
"AVP",4.91458866793826,"female","gonads","early","blu119.w84.x_female_gonad_m.inc.d8"
"AVP",5.06878643068335,"female","gonads","hatch","blu124.w180.x_female_gonad_hatch"
"AVP",5.03020317532177,"female","gonads","n9","blu36.w16_female_gonad_n9"
"AVP",5.77515268282269,"female","gonads","bldg","blu38.g135.x_female_gonad_bldg"
"AVP",5.31288948539076,"female","gonads","inc.d3","blu39.o26.x_female_gonad_inc.d3"
"AVP",5.15719081388959,"female","gonads","extend","blu44.y102_female_gonad_extend"
"AVP",4.69054216233691,"female","gonads","inc.d9","blu47.y96.x_female_gonad_inc.d9"
"AVP",4.69054216233691,"female","gonads","n5","blu55.g51_female_gonad_n5"
"AVP",5.21057209028867,"female","gonads","m.inc.d3","blu56.o53_female_gonad_m.inc.d3"
"AVP",4.69054216233691,"female","gonads","m.inc.d9","blu63.g62_female_gonad_m.inc.d9"
"AVP",4.9052885856498,"female","gonads","early","blu80.r97_female_gonad_m.inc.d8"
"AVP",4.86462675294157,"female","gonads","m.inc.d9","d.r.blk.s159_female_gonad_m.inc.d9"
"AVP",4.97309961816212,"female","gonads","m.inc.d17","d.s112.blk.w_female_gonad_m.inc.d17"
"AVP",4.94912274845478,"female","gonads","m.inc.d3","d.s177.blk.r_female_gonad_m.inc.d3"
"AVP",5.12841313119878,"female","gonads","lay","g.blk.s004.pk_female_gonad_lay"
"AVP",5.13094252232066,"female","gonads","m.n2","g.s076.pk.r_female_gonad_m.hatch"
"AVP",5.06251054661869,"female","gonads","lay","g.s078.blk.o_female_gonad_lay"
"AVP",4.94610230247785,"female","gonads","control","g.x.ATLAS_female_gonad_control"
"AVP",5.39811237858532,"female","gonads","m.inc.d17","g.y.blk.s006_female_gonad_m.inc.d17"
"AVP",5.26705719198828,"female","gonads","bldg","g141.blu27.x_female_gonad_bldg"
"AVP",5.02370118974802,"female","gonads","inc.d17","g142.r40.x_female_gonad_inc.d17"
"AVP",4.98410779126711,"female","gonads","m.inc.d3","g144.r54.x_female_gonad_m.inc.d3"
"AVP",4.69054216233691,"female","gonads","extend","g17.w108.x_female_gonad_extend"
"AVP",4.92311174816075,"female","gonads","extend","g22.blu118_female_gonad_extend"
"AVP",4.69054216233691,"female","gonads","inc.d3","g6.w197.x_female_gonad_inc.d3"
"AVP",4.88581979183214,"female","gonads","m.inc.d17","g63.blu65_female_gonad_m.inc.d17"
"AVP",4.69054216233691,"female","gonads","m.inc.d9","g73.x_female_gonad_m.inc.d9"
"AVP",4.69054216233691,"female","gonads","inc.d9","g75.x_female_gonad_inc.d9"
"AVP",5.12308912210896,"female","gonads","m.n2","l.s.w.d_female_gonad_m.hatch"
"AVP",5.31844938980386,"female","gonads","prolong","l.s052.pk.r_female_gonad_prolong"
"AVP",4.69054216233691,"female","gonads","bldg","l.s120.y.blk_female_gonad_bldg"
"AVP",4.90155168100005,"female","gonads","prolong","l.s166.o.w_female_gonad_prolong"
"AVP",5.03980279356872,"female","gonads","m.inc.d17","o.s084.w.blk_female_gonad_m.inc.d17"
"AVP",4.69054216233691,"female","gonads","inc.d3","o156.w80.x_female_gonad_inc.d3"
"AVP",4.69054216233691,"female","gonads","inc.d3","o165.w122.x_female_gonad_inc.d3.NYNO"
"AVP",5.77019058161633,"female","gonads","m.inc.d17","o169.r28.x_female_gonad_m.inc.d17"
"AVP",5.09965529136077,"female","gonads","hatch","o172.w115.x_female_gonad_hatch"
"AVP",5.02977623071219,"female","gonads","inc.d3","o173.w179.x_female_gonad_inc.d3"
"AVP",5.0213145560078,"female","gonads","inc.d17","o35.r51.x_female_gonad_inc.d17"
"AVP",4.69054216233691,"female","gonads","m.inc.d9","o36.r62.x_female_gonad_m.inc.d9"
"AVP",4.69054216233691,"female","gonads","bldg","o38.blu29.x_female_gonad_bldg"
"AVP",5.06464946256577,"female","gonads","m.inc.d9","o45.g128.x_female_gonad_m.inc.d9.NYNO"
"AVP",4.95784801470233,"female","gonads","inc.d17","o52.blu53_female_gonad_inc.d17"
"AVP",5.00284950424901,"female","gonads","inc.d9","o73.x_female_gonad_inc.d9"
"AVP",4.69054216233691,"female","gonads","early","p.g.blk.s040_female_gonad_m.inc.d8"
"AVP",4.89245706738847,"female","gonads","m.inc.d17","pk.s011.o.y_female_gonad_m.inc.d17"
"AVP",5.62763806322961,"female","gonads","m.n2","pk.s054.d.g_female_gonad_m.hatch"
"AVP",5.29689116120583,"female","gonads","early","pk.s055.d.l_female_gonad_m.inc.d8"
"AVP",5.14297184056173,"female","gonads","control","r.r.x.ATLAS.R2XR_female_gonad_control"
"AVP",4.69054216233691,"female","gonads","control","r.r.x.ATLAS_female_gonad_control"
"AVP",5.19154625169222,"female","gonads","m.inc.d3","r.s035.y.blk_female_gonad_m.inc.d3"
"AVP",5.13340111016398,"female","gonads","bldg","r.s056.g.o_female_gonad_bldg"
"AVP",4.90147055863295,"female","gonads","extend","r.s131.o.d_female_gonad_extend"
"AVP",5.44566007730129,"female","gonads","n9","r.s171.l.w_female_gonad_n9"
"AVP",4.69054216233691,"female","gonads","hatch","r183.o22_female_gonad_hatch"
"AVP",5.0612530065647,"female","gonads","prolong","r194.x_female_gonad_prolong"
"AVP",4.69054216233691,"female","gonads","inc.d3","r27.w111.blu125_female_gonad_inc.d3"
"AVP",5.02107867669988,"female","gonads","inc.d9","r30.w112.r46_female_gonad_inc.d9"
"AVP",4.69054216233691,"female","gonads","inc.d9","r36.w184.x_female_gonad_inc.d9"
"AVP",4.69054216233691,"female","gonads","inc.d17","r49.w189.x_female_gonad_inc.d17"
"AVP",4.69054216233691,"female","gonads","control","r6.x_female_gonad_control.NYNO"
"AVP",5.17749370019619,"female","gonads","inc.d3","r73.g127.x_female_gonad_inc.d3"
"AVP",4.69054216233691,"female","gonads","bldg","r83.g45_female_gonad_bldg"
"AVP",4.69054216233691,"female","gonads","n9","r95.blu99_female_gonad_n9"
"AVP",5.04332160520684,"female","gonads","lay","s.o.pk_female_gonad_lay"
"AVP",4.69054216233691,"female","gonads","prolong","s.pu.pk_female_gonad_prolong"
"AVP",5.2031846792903,"female","gonads","control","s.x.ATLAS_female_gonad_control"
"AVP",4.86600623286909,"female","gonads","early","s002.x_female_gonad_m.inc.d8"
"AVP",4.97055194808397,"female","gonads","m.inc.d17","s038.g.d.blk_female_gonad_m.inc.d17"
"AVP",4.69054216233691,"female","gonads","bldg","s063.d.blk.l_female_gonad_bldg"
"AVP",4.69054216233691,"female","gonads","m.inc.d3","s069.pk.pu.g_female_gonad_m.inc.d3"
"AVP",4.91425794608648,"female","gonads","extend","s089.blk.pk.pu_female_gonad_extend"
"AVP",5.10542958662321,"female","gonads","early","s091.blk.r.g_female_gonad_m.inc.d8"
"AVP",4.69054216233691,"female","gonads","bldg","s092.blk.r.o_female_gonad_bldg"
"AVP",5.00426683511891,"female","gonads","m.inc.d3","s093.blk.y.d_female_gonad_m.inc.d3"
"AVP",4.90272524643862,"female","gonads","lay","s095.g.blk.o_female_gonad_lay"
"AVP",5.29225704818186,"female","gonads","m.inc.d17","s100.l.pk.blk_female_gonad_m.inc.d17"
"AVP",4.94106632228047,"female","gonads","m.inc.d3","s103.y.pk.blk_female_gonad_m.inc.d3"
"AVP",4.99155253493555,"female","gonads","lay","s136.d.w.o_female_gonad_lay"
"AVP",4.69054216233691,"female","gonads","extend","s137.g.blk.y_female_gonad_extend"
"AVP",4.69054216233691,"female","gonads","lay","s142.o.pk.pu_female_gonad_lay"
"AVP",5.19489507296802,"female","gonads","lay","s176.blk.pu.r_female_gonad_lay"
"AVP",5.2105363370115,"female","gonads","extend","s186.l.o.pk_female_gonad_extend"
"AVP",5.39986357403672,"female","gonads","m.n2","s333.y.blk.pk_female_gonad_m.hatch"
"AVP",4.69054216233691,"female","gonads","control","w191.r1_female_gonad_control"
"AVP",4.69054216233691,"female","gonads","prolong","x.blk20_female_gonad_prolong"
"AVP",4.69054216233691,"female","gonads","inc.d9","x.blu101.w43_female_gonad_inc.d9"
"AVP",4.69054216233691,"female","gonads","inc.d3","x.blu102.w105_female_gonad_inc.d3"
"AVP",4.69054216233691,"female","gonads","n5","x.blu109.w121_female_gonad_n5"
"AVP",4.69054216233691,"female","gonads","inc.d17","x.blu116.w107_female_gonad_inc.d17"
"AVP",4.69054216233691,"female","gonads","inc.d9","x.blu122.r66_female_gonad_inc.d9"
"AVP",5.26725552665314,"female","gonads","m.inc.d9","x.blu25_female_gonad_m.inc.d9"
"AVP",5.86336275150928,"female","gonads","n9","x.blu43.g132_female_gonad_n9"
"AVP",4.69054216233691,"female","gonads","lay","x.blu6.y80_female_gonad_lay"
"AVP",4.69054216233691,"female","gonads","m.inc.d17","x.blu94_female_gonad_m.inc.d17"
"AVP",4.69054216233691,"female","gonads","m.n2","x.blu96_female_gonad_m.n2"
"AVP",5.07626073785069,"female","gonads","control","x.g.g.ATLAS_female_gonad_control"
"AVP",5.06997184379029,"female","gonads","early","x.g26_female_gonad_m.inc.d8"
"AVP",4.69054216233691,"female","gonads","n5","x.g37_female_gonad_n5"
"AVP",5.31542499800304,"female","gonads","n9","x.g4.w50_female_gonad_n9"
"AVP",4.69054216233691,"female","gonads","n5","x.g43_female_gonad_n5"
"AVP",4.90848615294049,"female","gonads","n5","x.g49_female_gonad_n5"
"AVP",4.69054216233691,"female","gonads","prolong","x.g50_female_gonad_inc.prolong"
"AVP",5.07536041713581,"female","gonads","inc.d9","x.g9.o166_female_gonad_inc.d9.NYNO"
"AVP",4.69054216233691,"female","gonads","inc.d17","x.o159.w90_female_gonad_inc.d17"
"AVP",5.48558491687573,"female","gonads","m.n2","x.o171.w45_female_gonad_m.hatch"
"AVP",4.69054216233691,"female","gonads","n5","x.o175.g21_female_gonad_n5"
"AVP",4.69054216233691,"female","gonads","hatch","x.o37.blu50_female_gonad_hatch"
"AVP",5.20624433776944,"female","gonads","m.n2","x.o61_female_gonad_extend.hatch"
"AVP",4.69054216233691,"female","gonads","n5","x.o70_female_gonad_n5"
"AVP",5.05489740302775,"female","gonads","m.inc.d3","x.r180_female_gonad_m.inc.d3"
"AVP",4.69054216233691,"female","gonads","inc.d3","x.r33.w183_female_gonad_inc.d3"
"AVP",4.69054216233691,"female","gonads","bldg","x.r39.g10_female_gonad_bldg"
"AVP",4.69054216233691,"female","gonads","hatch","x.r44.w95_female_gonad_hatch"
"AVP",4.69054216233691,"female","gonads","inc.d17","x.r48.y139_female_gonad_inc.d17"
"AVP",5.06392208883045,"female","gonads","n5","x.r50.w97_female_gonad_n5"
"AVP",5.05688830135944,"female","gonads","m.n2","x.r74.o29_female_gonad_m.hatch"
"AVP",4.69054216233691,"female","gonads","m.inc.d9","x.r76_female_gonad_m.inc.d9"
"AVP",4.69054216233691,"female","gonads","early","x.s188_female_gonad_m.inc.d8"
"AVP",4.69054216233691,"female","gonads","n9","x.w178_female_gonad_n9"
"AVP",4.69054216233691,"female","gonads","lay","x.w51_female_gonad_lay"
"AVP",4.91938036311845,"female","gonads","n9","x.w6_female_gonad_n9"
"AVP",5.04746437768352,"female","gonads","inc.d9","x.y109_female_gonad_inc.d9"
"AVP",5.31409708504139,"female","gonads","m.inc.d17","x.y119.w11_female_gonad_m.inc.d17"
"AVP",4.69054216233691,"female","gonads","n9","x.y138.w176_female_gonad_n9"
"AVP",4.69054216233691,"female","gonads","prolong","x.y145.r55_female_gonad_inc.prolong"
"AVP",4.91229012978979,"female","gonads","early","x.y5_female_gonad_m.inc.d8"
"AVP",5.00057048861053,"female","gonads","extend","x.y64_female_gonad_extend"
"AVP",4.69054216233691,"female","gonads","hatch","x.y90_female_gonad_hatch"
"AVP",4.69054216233691,"female","gonads","inc.d9","x.y93.g126_female_gonad_inc.d9"
"AVP",5.57556689693039,"female","gonads","n9","x.y9_female_gonad_n9"
"AVP",4.96212691810945,"female","gonads","lay","y.s156.o.r_female_gonad_lay"
"AVP",4.69054216233691,"female","gonads","m.inc.d9","y12.x_female_gonad_m.inc.d9"
"AVP",4.69054216233691,"female","gonads","inc.d17","y126.w92.x_female_gonad_inc.d17"
"AVP",5.89628180392915,"female","gonads","inc.d9","y128.g23.x_female_gonad_inc.d9"
"AVP",4.69054216233691,"female","gonads","inc.d3","y13.x_female_gonad_inc.d3"
"AVP",4.69054216233691,"female","gonads","inc.d17","y130.o170.x_female_gonad_inc.d17"
"AVP",4.69054216233691,"female","gonads","inc.d17","y135.blu107.x_female_gonad_inc.d17"
"AVP",5.14061704961004,"female","gonads","inc.d17","y136.x_female_gonad_inc.d17"
"AVP",4.69054216233691,"female","gonads","inc.d9","y140.w119.x_female_gonad_inc.d9"
"AVP",4.69054216233691,"female","gonads","prolong","y146.r32.x_female_gonad_inc.prolong"
"AVP",4.69054216233691,"female","gonads","hatch","y15.x_female_gonad_hatch"
"AVP",4.89028291778328,"female","gonads","n5","y6.o54_female_gonad_n5"
"AVP",4.69054216233691,"female","gonads","hatch","y7.g58_female_gonad_hatch"
"AVP",5.44352422646841,"female","gonads","m.inc.d17","y85.r71.x_female_gonad_m.inc.d17"
"AVP",4.69054216233691,"female","gonads","n5","y94.g133.x_female_gonad_n5"
"AVP",5.12825443940532,"female","gonads","n9","y97.x_female_gonad_n9"
"AVP",5.29904424241403,"female","gonads","m.n2","y98.g54_female_gonad_m.hatch"
"AVPR1A",5.75445319707925,"female","gonads","control","L.G118_female_gonad_control"
"AVPR1A",6.00832878662897,"female","gonads","control","R.G106_female_gonad_control"
"AVPR1A",6.08535894850401,"female","gonads","control","R.R20_female_gonad_control"
"AVPR1A",6.35937321904531,"female","gonads","control","R.R9_female_gonad_control"
"AVPR1A",6.16409956053074,"female","gonads","control","R.W44_female_gonad_control"
"AVPR1A",7.32250264901207,"female","gonads","prolong","blk.s031.pu.d_female_gonad_prolong"
"AVPR1A",6.19292254754333,"female","gonads","m.n2","blk.s032.g.w_female_gonad_m.hatch"
"AVPR1A",7.16484090428974,"female","gonads","m.inc.d3","blk.s049.y.g_female_gonad_m.inc.d3"
"AVPR1A",8.89745152097085,"female","gonads","m.inc.d3","blk.s060.pu.w_female_gonad_m.inc.d3"
"AVPR1A",7.16289117491532,"female","gonads","inc.d9","blk.s061.pu.y_female_gonad_inc.d9"
"AVPR1A",6.32512422699735,"female","gonads","early","blk.y.l.s109_female_gonad_m.inc.d8"
"AVPR1A",6.79316404468254,"female","gonads","m.n2","blk0.x_female_gonad_m.n2"
"AVPR1A",6.8580632439784,"female","gonads","bldg","blk11.x_female_gonad_bldg"
"AVPR1A",6.96739068020779,"female","gonads","extend","blk19.x_female_gonad_extend"
"AVPR1A",6.68956532584703,"female","gonads","hatch","blk21.x_female_gonad_hatch"
"AVPR1A",6.98399370264568,"female","gonads","n9","blk4.x_female_gonad_n9"
"AVPR1A",6.32439107094823,"female","gonads","control","blu.o.x.ATLAS_female_gonad_control"
"AVPR1A",7.17747323627416,"female","gonads","hatch","blu103.x_female_gonad_hatch.NYNO"
"AVPR1A",6.29379034928212,"female","gonads","prolong","blu115.y150.x_female_gonad_inc.prolong"
"AVPR1A",5.84613522206842,"female","gonads","early","blu119.w84.x_female_gonad_m.inc.d8"
"AVPR1A",6.82796276244634,"female","gonads","hatch","blu124.w180.x_female_gonad_hatch"
"AVPR1A",6.78538089127453,"female","gonads","n9","blu36.w16_female_gonad_n9"
"AVPR1A",5.9126714347992,"female","gonads","bldg","blu38.g135.x_female_gonad_bldg"
"AVPR1A",9.69136787894125,"female","gonads","inc.d3","blu39.o26.x_female_gonad_inc.d3"
"AVPR1A",6.19874976258214,"female","gonads","extend","blu44.y102_female_gonad_extend"
"AVPR1A",6.98539030311072,"female","gonads","inc.d9","blu47.y96.x_female_gonad_inc.d9"
"AVPR1A",7.65024763766594,"female","gonads","n5","blu55.g51_female_gonad_n5"
"AVPR1A",7.03735121652891,"female","gonads","m.inc.d3","blu56.o53_female_gonad_m.inc.d3"
"AVPR1A",7.55976755548821,"female","gonads","m.inc.d9","blu63.g62_female_gonad_m.inc.d9"
"AVPR1A",6.70444855981275,"female","gonads","early","blu80.r97_female_gonad_m.inc.d8"
"AVPR1A",7.58473731762572,"female","gonads","m.inc.d9","d.r.blk.s159_female_gonad_m.inc.d9"
"AVPR1A",6.50814036840725,"female","gonads","m.inc.d17","d.s112.blk.w_female_gonad_m.inc.d17"
"AVPR1A",9.10922140743711,"female","gonads","m.inc.d3","d.s177.blk.r_female_gonad_m.inc.d3"
"AVPR1A",6.21816842087638,"female","gonads","lay","g.blk.s004.pk_female_gonad_lay"
"AVPR1A",7.11890959517078,"female","gonads","m.n2","g.s076.pk.r_female_gonad_m.hatch"
"AVPR1A",7.03775953628113,"female","gonads","lay","g.s078.blk.o_female_gonad_lay"
"AVPR1A",6.54282300902996,"female","gonads","control","g.x.ATLAS_female_gonad_control"
"AVPR1A",6.72801496037993,"female","gonads","m.inc.d17","g.y.blk.s006_female_gonad_m.inc.d17"
"AVPR1A",6.11197675743884,"female","gonads","bldg","g141.blu27.x_female_gonad_bldg"
"AVPR1A",7.19660150563569,"female","gonads","inc.d17","g142.r40.x_female_gonad_inc.d17"
"AVPR1A",7.0673028082949,"female","gonads","m.inc.d3","g144.r54.x_female_gonad_m.inc.d3"
