"","gene","counts","sex","tissue","treatment","extint","samples"
"4708","GNRHR",5.78777588947227,"female","hypothalamus","bldg","reference","s063.d.blk.l_female_hypothalamus_bldg"
"4709","GNRHR",6.08510307358527,"female","hypothalamus","m.inc.d3","loss","s069.pk.pu.g_female_hypothalamus_m.inc.d3"
"4710","GNRHR",6.05704108055159,"female","hypothalamus","extend","chicks","s089.blk.pk.pu_female_hypothalamus_extend"
"4711","GNRHR",6.06248003557433,"female","hypothalamus","early","chicks","s091.blk.r.g_female_hypothalamus_m.inc.d8"
"4712","GNRHR",6.01852983124089,"female","hypothalamus","bldg","reference","s092.blk.r.o_female_hypothalamus_bldg"
"4713","GNRHR",6.05216732727099,"female","hypothalamus","m.inc.d3","loss","s093.blk.y.d_female_hypothalamus_m.inc.d3"
"4714","GNRHR",6.05416229534425,"female","hypothalamus","lay","eggs","s095.g.blk.o_female_hypothalamus_lay"
"4715","GNRHR",6.03263683627939,"female","hypothalamus","m.inc.d17","loss","s100.l.pk.blk_female_hypothalamus_m.inc.d17"
"4716","GNRHR",6.06638640238793,"female","hypothalamus","m.inc.d3","loss","s103.y.pk.blk_female_hypothalamus_m.inc.d3"
"4717","GNRHR",5.97208572240223,"female","hypothalamus","lay","eggs","s136.d.w.o_female_hypothalamus_lay"
"4718","GNRHR",6.04045916579728,"female","hypothalamus","extend","chicks","s137.g.blk.y_female_hypothalamus_extend"
"4719","GNRHR",6.04186894436645,"female","hypothalamus","lay","eggs","s142.o.pk.pu_female_hypothalamus_lay"
"4720","GNRHR",5.78777588947227,"female","hypothalamus","lay","eggs","s176.blk.pu.r_female_hypothalamus_lay"
"4721","GNRHR",5.97015811716834,"female","hypothalamus","extend","chicks","s186.l.o.pk_female_hypothalamus_extend"
"4722","GNRHR",6.16212344006979,"female","hypothalamus","m.n2","loss","s333.y.blk.pk_female_hypothalamus_m.hatch"
"4723","GNRHR",5.78777588947227,"female","hypothalamus","control","reference","w191.r1_female_hypothalamus_control"
"4724","GNRHR",6.05253404547724,"female","hypothalamus","prolong","eggs","x.blk20_female_hypothalamus_prolong"
"4725","GNRHR",5.78777588947227,"female","hypothalamus","inc.d9","eggs","x.blu101.w43_female_hypothalamus_inc.d9"
"4726","GNRHR",6.12888104383815,"female","hypothalamus","inc.d3","eggs","x.blu102.w105_female_hypothalamus_inc.d3"
"4727","GNRHR",6.02920273075106,"female","hypothalamus","n5","chicks","x.blu109.w121_female_hypothalamus_n5"
"4728","GNRHR",6.1092744773517,"female","hypothalamus","inc.d17","eggs","x.blu116.w107_female_hypothalamus_inc.d17"
"4729","GNRHR",5.94761434826355,"female","hypothalamus","inc.d9","eggs","x.blu122.r66_female_hypothalamus_inc.d9"
"4730","GNRHR",6.00553302667844,"female","hypothalamus","m.inc.d9","loss","x.blu25_female_hypothalamus_m.inc.d9"
"4731","GNRHR",5.78777588947227,"female","hypothalamus","n9","chicks","x.blu43.g132_female_hypothalamus_n9"
"4732","GNRHR",5.9520436848978,"female","hypothalamus","lay","eggs","x.blu6.y80_female_hypothalamus_lay"
"4733","GNRHR",5.78777588947227,"female","hypothalamus","m.inc.d17","loss","x.blu94_female_hypothalamus_m.inc.d17"
"4734","GNRHR",6.04081784343816,"female","hypothalamus","m.n2","loss","x.blu96_female_hypothalamus_m.n2"
"4735","GNRHR",6.06088704885088,"female","hypothalamus","early","chicks","x.g26_female_hypothalamus_m.inc.d8"
"4736","GNRHR",5.78777588947227,"female","hypothalamus","n5","chicks","x.g37_female_hypothalamus_n5"
"4737","GNRHR",6.15447912144977,"female","hypothalamus","n9","chicks","x.g4.w50_female_hypothalamus_n9"
"4738","GNRHR",5.78777588947227,"female","hypothalamus","n5","chicks","x.g43_female_hypothalamus_n5"
"4739","GNRHR",6.0753898633837,"female","hypothalamus","n5","chicks","x.g49_female_hypothalamus_n5"
"4740","GNRHR",5.78777588947227,"female","hypothalamus","prolong","eggs","x.g50_female_hypothalamus_inc.prolong"
"4741","GNRHR",5.78777588947227,"female","hypothalamus","inc.d9","eggs","x.g9.o166_female_hypothalamus_inc.d9"
"4742","GNRHR",5.78777588947227,"female","hypothalamus","inc.d17","eggs","x.o159.w90_female_hypothalamus_inc.d17"
"4743","GNRHR",6.15579983376479,"female","hypothalamus","m.n2","loss","x.o171.w45_female_hypothalamus_m.hatch"
"4744","GNRHR",5.78777588947227,"female","hypothalamus","n5","chicks","x.o175.g21_female_hypothalamus_n5"
"4745","GNRHR",5.96675649482261,"female","hypothalamus","hatch","chicks","x.o37.blu50_female_hypothalamus_hatch.NYNO"
"4746","GNRHR",5.78777588947227,"female","hypothalamus","m.n2","loss","x.o61_female_hypothalamus_extend.hatch"
"4747","GNRHR",5.78777588947227,"female","hypothalamus","n5","chicks","x.o70_female_hypothalamus_n5.NYNO"
"4748","GNRHR",6.03199984457036,"female","hypothalamus","m.inc.d3","loss","x.r180_female_hypothalamus_m.inc.d3"
"4749","GNRHR",6.04572202985551,"female","hypothalamus","inc.d3","eggs","x.r33.w183_female_hypothalamus_inc.d3"
"4750","GNRHR",5.78777588947227,"female","hypothalamus","bldg","reference","x.r39.g10_female_hypothalamus_bldg"
"4751","GNRHR",6.18862654139163,"female","hypothalamus","hatch","chicks","x.r44.w95_female_hypothalamus_hatch"
"4752","GNRHR",5.78777588947227,"female","hypothalamus","inc.d17","eggs","x.r48.y139_female_hypothalamus_inc.d17"
"4753","GNRHR",5.78777588947227,"female","hypothalamus","n5","chicks","x.r50.w97_female_hypothalamus_n5"
"4754","GNRHR",5.78777588947227,"female","hypothalamus","m.n2","loss","x.r74.o29_female_hypothalamus_m.hatch"
"4755","GNRHR",6.13443636424778,"female","hypothalamus","m.inc.d9","loss","x.r76_female_hypothalamus_m.inc.d9"
"4756","GNRHR",5.78777588947227,"female","hypothalamus","early","chicks","x.s188_female_hypothalamus_m.inc.d8"
"4757","GNRHR",6.00016674817537,"female","hypothalamus","n9","chicks","x.w178_female_hypothalamus_n9"
"4758","GNRHR",6.02185912853176,"female","hypothalamus","lay","eggs","x.w51_female_hypothalamus_lay"
"4759","GNRHR",6.08162789539318,"female","hypothalamus","n9","chicks","x.w6_female_hypothalamus_n9"
"4760","GNRHR",6.02548164545511,"female","hypothalamus","inc.d9","eggs","x.y109_female_hypothalamus_inc.d9"
"4761","GNRHR",5.78777588947227,"female","hypothalamus","m.inc.d17","loss","x.y119.w11_female_hypothalamus_m.inc.d17"
"4762","GNRHR",6.18467893848829,"female","hypothalamus","n9","chicks","x.y138.w176_female_hypothalamus_n9"
"4763","GNRHR",6.13005746268597,"female","hypothalamus","prolong","eggs","x.y145.r55_female_hypothalamus_inc.prolong"
"4764","GNRHR",5.78777588947227,"female","hypothalamus","early","chicks","x.y5_female_hypothalamus_m.inc.d8"
"4765","GNRHR",5.94662313474754,"female","hypothalamus","extend","chicks","x.y64_female_hypothalamus_extend"
"4766","GNRHR",6.11233849436178,"female","hypothalamus","hatch","chicks","x.y90_female_hypothalamus_hatch"
"4767","GNRHR",6.21990012442902,"female","hypothalamus","inc.d9","eggs","x.y93.g126_female_hypothalamus_inc.d9"
"4768","GNRHR",6.18011003560922,"female","hypothalamus","n9","chicks","x.y9_female_hypothalamus_n9"
"4769","GNRHR",6.11468362994559,"female","hypothalamus","lay","eggs","y.s156.o.r_female_hypothalamus_lay"
"4770","GNRHR",5.78777588947227,"female","hypothalamus","m.inc.d9","loss","y12.x_female_hypothalamus_m.inc.d9"
"4771","GNRHR",5.78777588947227,"female","hypothalamus","inc.d17","eggs","y126.w92.x_female_hypothalamus_inc.d17"
"4772","GNRHR",5.95937201461589,"female","hypothalamus","m.inc.d9","loss","y128.g23.x_female_hypothalamus_m.inc.d9"
"4773","GNRHR",5.78777588947227,"female","hypothalamus","inc.d3","eggs","y13.x_female_hypothalamus_inc.d3"
"4774","GNRHR",5.95240023845415,"female","hypothalamus","inc.d17","eggs","y130.o170.x_female_hypothalamus_inc.d17"
"4775","GNRHR",5.78777588947227,"female","hypothalamus","inc.d17","eggs","y135.blu107.x_female_hypothalamus_inc.d17"
"4776","GNRHR",5.78777588947227,"female","hypothalamus","inc.d17","eggs","y136.x_female_hypothalamus_inc.d17"
"4777","GNRHR",6.04274559033983,"female","hypothalamus","inc.d9","eggs","y140.w119.x_female_hypothalamus_inc.d9"
"4778","GNRHR",6.00822918698128,"female","hypothalamus","prolong","eggs","y146.r32.x_female_hypothalamus_inc.prolong"
"4779","GNRHR",5.78777588947227,"female","hypothalamus","hatch","chicks","y15.x_female_hypothalamus_hatch"
"4780","GNRHR",5.78777588947227,"female","hypothalamus","n5","chicks","y6.o54_female_hypothalamus_n5"
"4781","GNRHR",5.78777588947227,"female","hypothalamus","hatch","chicks","y7.g58_female_hypothalamus_hatch"
"4782","GNRHR",6.19114730574597,"female","hypothalamus","m.inc.d17","loss","y85.r71.x_female_hypothalamus_m.inc.d17"
"4783","GNRHR",5.78777588947227,"female","hypothalamus","n5","chicks","y94.g133.x_female_hypothalamus_n5.NYNO"
"4784","GNRHR",6.05285327314612,"female","hypothalamus","n9","chicks","y97.x_female_hypothalamus_n9"
"4785","GNRHR",5.94001194833501,"female","hypothalamus","m.n2","loss","y98.g54_female_hypothalamus_m.hatch"
"4786","HTR2C",7.6153125267911,"female","hypothalamus","control","reference","L.G118_female_hypothalamus_control.NYNO"
"4787","HTR2C",7.74183887360954,"female","hypothalamus","control","reference","R.G106_female_hypothalamus_control"
"4788","HTR2C",7.89951731362497,"female","hypothalamus","control","reference","R.R20_female_hypothalamus_control.NYNO"
"4789","HTR2C",7.67055863922144,"female","hypothalamus","control","reference","R.R9_female_hypothalamus_control"
"4790","HTR2C",7.39322621464096,"female","hypothalamus","control","reference","R.W44_female_hypothalamus_control"
"4791","HTR2C",8.45954148795101,"female","hypothalamus","prolong","eggs","blk.s031.pu.d_female_hypothalamus_prolong"
"4792","HTR2C",8.37093749248107,"female","hypothalamus","m.n2","loss","blk.s032.g.w_female_hypothalamus_m.hatch"
"4793","HTR2C",8.68602834489287,"female","hypothalamus","m.inc.d3","loss","blk.s049.y.g_female_hypothalamus_m.inc.d3"
"4794","HTR2C",8.6930066507946,"female","hypothalamus","m.inc.d3","loss","blk.s060.pu.w_female_hypothalamus_m.inc.d3"
"4795","HTR2C",8.18379786614014,"female","hypothalamus","inc.d9","eggs","blk.s061.pu.y_female_hypothalamus_inc.d9"
"4796","HTR2C",8.44317798993414,"female","hypothalamus","early","chicks","blk.y.l.s109_female_hypothalamus_m.inc.d8"
"4797","HTR2C",8.33466103013853,"female","hypothalamus","m.n2","loss","blk0.x_female_hypothalamus_m.n2"
"4798","HTR2C",7.99447849365376,"female","hypothalamus","bldg","reference","blk11.x_female_hypothalamus_bldg"
"4799","HTR2C",8.69127120064967,"female","hypothalamus","extend","chicks","blk19.x_female_hypothalamus_extend"
"4800","HTR2C",7.04790263851808,"female","hypothalamus","hatch","chicks","blk21.x_female_hypothalamus_hatch"
"4801","HTR2C",7.67641104663356,"female","hypothalamus","n9","chicks","blk4.x_female_hypothalamus_n9"
"4802","HTR2C",7.02834270493971,"female","hypothalamus","control","reference","blu.o.x.ATLAS_female_hypothalamus_control"
"4803","HTR2C",7.92220527221215,"female","hypothalamus","hatch","chicks","blu103.x_female_hypothalamus_hatch"
"4804","HTR2C",8.41534130099149,"female","hypothalamus","prolong","eggs","blu115.y150.x_female_hypothalamus_inc.prolong"
"4805","HTR2C",8.14404374708889,"female","hypothalamus","early","chicks","blu119.w84.x_female_hypothalamus_m.inc.d8"
"4806","HTR2C",7.82100424495655,"female","hypothalamus","hatch","chicks","blu124.w180.x_female_hypothalamus_hatch"
"4807","HTR2C",8.56156995357292,"female","hypothalamus","n9","chicks","blu36.w16_female_hypothalamus_n9"
"4808","HTR2C",7.77093415622393,"female","hypothalamus","bldg","reference","blu38.g135.x_female_hypothalamus_bldg"
"4809","HTR2C",7.89852084919438,"female","hypothalamus","inc.d3","eggs","blu39.o26.x_female_hypothalamus_inc.d3.NYNO"
"4810","HTR2C",8.22087415874631,"female","hypothalamus","extend","chicks","blu44.y102_female_hypothalamus_extend"
"4811","HTR2C",8.01655898852912,"female","hypothalamus","inc.d9","eggs","blu47.y96.x_female_hypothalamus_inc.d9"
"4812","HTR2C",8.43495392709731,"female","hypothalamus","n5","chicks","blu55.g51_female_hypothalamus_n5"
"4813","HTR2C",8.55714006417038,"female","hypothalamus","m.inc.d3","loss","blu56.o53_female_hypothalamus_m.inc.d3"
"4814","HTR2C",7.62188426998623,"female","hypothalamus","m.inc.d9","loss","blu63.g62_female_hypothalamus_m.inc.d9"
"4815","HTR2C",8.13170281986789,"female","hypothalamus","early","chicks","blu80.r97_female_hypothalamus_m.inc.d8"
"4816","HTR2C",8.48919538594232,"female","hypothalamus","m.inc.d9","loss","d.r.blk.s159_female_hypothalamus_m.inc.d9"
"4817","HTR2C",8.46840238130744,"female","hypothalamus","m.inc.d17","loss","d.s112.blk.w_female_hypothalamus_m.inc.d17"
"4818","HTR2C",8.2461137095404,"female","hypothalamus","m.inc.d3","loss","d.s177.blk.r_female_hypothalamus_m.inc.d3"
"4819","HTR2C",8.4760815258401,"female","hypothalamus","lay","eggs","g.blk.s004.pk_female_hypothalamus_lay"
"4820","HTR2C",8.71656673710486,"female","hypothalamus","m.n2","loss","g.s076.pk.r_female_hypothalamus_m.hatch"
"4821","HTR2C",8.53357031590603,"female","hypothalamus","lay","eggs","g.s078.blk.o_female_hypothalamus_lay"
"4822","HTR2C",8.99397125047335,"female","hypothalamus","m.inc.d17","loss","g.y.blk.s006_female_hypothalamus_m.inc.d17"
"4823","HTR2C",8.4771511902463,"female","hypothalamus","bldg","reference","g141.blu27.x_female_hypothalamus_bldg"
"4824","HTR2C",7.74129988016728,"female","hypothalamus","inc.d17","eggs","g142.r40.x_female_hypothalamus_inc.d17"
"4825","HTR2C",8.68163724001965,"female","hypothalamus","m.inc.d3","loss","g144.r54.x_female_hypothalamus_m.inc.d3"
"4826","HTR2C",8.47942745139536,"female","hypothalamus","extend","chicks","g17.w108.x_female_hypothalamus_extend"
"4827","HTR2C",8.56901971780178,"female","hypothalamus","extend","chicks","g22.blu118_female_hypothalamus_extend"
"4828","HTR2C",8.72261522072472,"female","hypothalamus","inc.d3","eggs","g6.w197.x_female_hypothalamus_inc.d3"
"4829","HTR2C",8.73867485955774,"female","hypothalamus","m.inc.d17","loss","g63.blu65_female_hypothalamus_m.inc.d17"
"4830","HTR2C",8.45344270082952,"female","hypothalamus","m.inc.d9","loss","g73.x_female_hypothalamus_m.inc.d9"
"4831","HTR2C",8.24153478100572,"female","hypothalamus","inc.d9","eggs","g75.x_female_hypothalamus_inc.d9"
"4832","HTR2C",8.50700901474157,"female","hypothalamus","m.n2","loss","l.s.w.d_female_hypothalamus_m.hatch"
"4833","HTR2C",8.12538540923716,"female","hypothalamus","prolong","eggs","l.s052.pk.r_female_hypothalamus_prolong"
"4834","HTR2C",7.63627409831669,"female","hypothalamus","bldg","reference","l.s120.y.blk_female_hypothalamus_bldg"
"4835","HTR2C",8.62384658299345,"female","hypothalamus","prolong","eggs","l.s166.o.w_female_hypothalamus_prolong"
"4836","HTR2C",8.29120754594479,"female","hypothalamus","m.inc.d17","loss","o.s084.w.blk_female_hypothalamus_m.inc.d17"
"4837","HTR2C",8.21637627597003,"female","hypothalamus","inc.d3","eggs","o156.w80.x_female_hypothalamus_inc.d3"
"4838","HTR2C",8.10243636685788,"female","hypothalamus","inc.d3","eggs","o165.w122.x_female_hypothalamus_inc.d3"
"4839","HTR2C",8.87400947292522,"female","hypothalamus","m.inc.d17","loss","o169.r28.x_female_hypothalamus_m.inc.d17"
"4840","HTR2C",7.94023159075332,"female","hypothalamus","hatch","chicks","o172.w115.x_female_hypothalamus_hatch"
"4841","HTR2C",8.45911328023075,"female","hypothalamus","inc.d3","eggs","o173.w179.x_female_hypothalamus_inc.d3"
"4842","HTR2C",7.48421230906543,"female","hypothalamus","inc.d17","eggs","o35.r51.x_female_hypothalamus_inc.d17"
"4843","HTR2C",8.62183981961929,"female","hypothalamus","m.inc.d9","loss","o36.r62.x_female_hypothalamus_m.inc.d9"
"4844","HTR2C",8.45741284014236,"female","hypothalamus","bldg","reference","o38.blu29.x_female_hypothalamus_bldg"
"4845","HTR2C",8.54785906008907,"female","hypothalamus","m.inc.d9","loss","o45.g128.x_female_hypothalamus_m.inc.d9"
"4846","HTR2C",8.39408436419546,"female","hypothalamus","inc.d17","eggs","o52.blu53_female_hypothalamus_inc.d17"
"4847","HTR2C",8.50315826960791,"female","hypothalamus","inc.d9","eggs","o73.x_female_hypothalamus_inc.d9"
"4848","HTR2C",8.58439424581513,"female","hypothalamus","early","chicks","p.g.blk.s040_female_hypothalamus_m.inc.d8"
"4849","HTR2C",8.62052449003021,"female","hypothalamus","m.inc.d17","loss","pk.s011.o.y_female_hypothalamus_m.inc.d17"
"4850","HTR2C",8.88483447252909,"female","hypothalamus","m.n2","loss","pk.s054.d.g_female_hypothalamus_m.hatch"
"4851","HTR2C",8.72515610945704,"female","hypothalamus","early","chicks","pk.s055.d.l_female_hypothalamus_m.inc.d8"
"4852","HTR2C",7.18034214778957,"female","hypothalamus","control","reference","r.r.x.ATLAS.R2XR_female_hypothalamus_control"
"4853","HTR2C",7.18091017497669,"female","hypothalamus","control","reference","r.r.x.ATLAS_female_hypothalamus_control"
"4854","HTR2C",8.50232357013212,"female","hypothalamus","m.inc.d3","loss","r.s035.y.blk_female_hypothalamus_m.inc.d3"
"4855","HTR2C",8.02491357001788,"female","hypothalamus","bldg","reference","r.s056.g.o_female_hypothalamus_bldg"
"4856","HTR2C",8.36222122985518,"female","hypothalamus","extend","chicks","r.s131.o.d_female_hypothalamus_extend"
"4857","HTR2C",8.02445357144889,"female","hypothalamus","n9","chicks","r.s171.l.w_female_hypothalamus_n9"
"4858","HTR2C",7.69598063330251,"female","hypothalamus","hatch","chicks","r183.o22_female_hypothalamus_hatch"
"4859","HTR2C",8.851205599966,"female","hypothalamus","prolong","eggs","r194.x_female_hypothalamus_prolong"
"4860","HTR2C",8.21233125984273,"female","hypothalamus","inc.d3","eggs","r27.w111.blu125_female_hypothalamus_inc.d3"
"4861","HTR2C",7.91653847203205,"female","hypothalamus","inc.d9","eggs","r30.w112.r46_female_hypothalamus_inc.d9"
"4862","HTR2C",8.95307571656398,"female","hypothalamus","inc.d9","eggs","r36.w184.x_female_hypothalamus_inc.d9"
"4863","HTR2C",8.29198904697113,"female","hypothalamus","inc.d17","eggs","r49.w189.x_female_hypothalamus_inc.d17"
"4864","HTR2C",7.7611068491012,"female","hypothalamus","control","reference","r6.x_female_hypothalamus_control.NYNO"
"4865","HTR2C",8.32085149930568,"female","hypothalamus","inc.d3","eggs","r73.g127.x_female_hypothalamus_inc.d3"
"4866","HTR2C",7.81010853362193,"female","hypothalamus","bldg","reference","r83.g45_female_hypothalamus_bldg"
"4867","HTR2C",8.01782706034182,"female","hypothalamus","n9","chicks","r95.blu99_female_hypothalamus_n9"
"4868","HTR2C",8.50318562672091,"female","hypothalamus","lay","eggs","s.o.pk_female_hypothalamus_lay"
"4869","HTR2C",8.68644454500363,"female","hypothalamus","prolong","eggs","s.pu.pk_female_hypothalamus_prolong"
"4870","HTR2C",7.55399296179358,"female","hypothalamus","control","reference","s.x.ATLAS_female_hypothalamus_control"
"4871","HTR2C",8.40485629908028,"female","hypothalamus","early","chicks","s002.x_female_hypothalamus_m.inc.d8"
"4872","HTR2C",8.6617165284651,"female","hypothalamus","m.inc.d17","loss","s038.g.d.blk_female_hypothalamus_m.inc.d17"
"4873","HTR2C",8.10887787807146,"female","hypothalamus","bldg","reference","s063.d.blk.l_female_hypothalamus_bldg"
"4874","HTR2C",8.71815254120701,"female","hypothalamus","m.inc.d3","loss","s069.pk.pu.g_female_hypothalamus_m.inc.d3"
