"sex","tissue","comparison","direction","gene","lfc","padj","logpadj"
"female","gonads","lo_hi","lo","ACVR1B",-0.191669628743318,0.00290651360945272,2.53662763916334
"female","gonads","lo_hi","lo","CLSTN1",-0.191790820387938,0.092362409681908,1.03450474511493
"female","gonads","lo_hi","lo","ATF4",-0.191909948081981,0.0914386162138643,1.03887035495781
"female","gonads","lo_hi","lo","VPS51",-0.191948171505682,0.0328809866344947,1.48305515939574
"female","gonads","lo_hi","lo","LOC419409",-0.192114274529111,0.0641106004923848,1.19307015527494
"female","gonads","lo_hi","lo","WWC1",-0.192185533579293,0.0442981261720261,1.35361464421397
"female","gonads","lo_hi","lo","PLEKHM1",-0.192298685240432,0.00516005836677861,2.28734538592579
"female","gonads","lo_hi","lo","MRPL10",-0.192769376200628,0.0621118986544841,1.20682519491219
"female","gonads","lo_hi","lo","CS",-0.19303352356337,0.0455037122888714,1.34195317123726
"female","gonads","lo_hi","lo","LOC107050229",-0.193423369874788,0.0467651193786548,1.33007795268122
"female","gonads","lo_hi","lo","SNX11",-0.193441794198918,0.0864348692177261,1.06331102078652
"female","gonads","lo_hi","lo","SH3PXD2B",-0.19346697856007,0.0364690927766254,1.43807504027838
"female","gonads","lo_hi","lo","ARL4C",-0.193607710764597,0.0449283858235166,1.34747918435673
"female","gonads","lo_hi","lo","TNK2",-0.193754318013457,0.0223753753367683,1.65022967085808
"female","gonads","lo_hi","lo","RAB20",-0.193967458667226,0.0488330043619261,1.31128655571448
"female","gonads","lo_hi","lo","MAP3K14",-0.194047120284548,0.0210562785416243,1.67661838299156
"female","gonads","lo_hi","lo","IDH3B",-0.194625780533322,0.0192799786908306,1.71489345043629
"female","gonads","lo_hi","lo","SLC36A1",-0.194734235971357,0.0858992383118007,1.06601068714022
"female","gonads","lo_hi","lo","EPHA2",-0.194838920838981,0.0507139993677692,1.2948721391097
"female","gonads","lo_hi","lo","PAQR7",-0.194870933615805,0.015047276472596,1.82254209940302
"female","gonads","lo_hi","lo","LOC101747587",-0.19492751700039,0.0688497270370355,1.16209777721598
"female","gonads","lo_hi","lo","TMEM9",-0.195017929854168,0.035532158589505,1.44937840818659
"female","gonads","lo_hi","lo","MED16",-0.195152064342221,0.00733145241513863,2.1348099798752
"female","gonads","lo_hi","lo","RPL7A",-0.195172680333871,0.0863100275877385,1.06393874457411
"female","gonads","lo_hi","lo","SUMF2",-0.195342528020571,0.050358403464523,1.29792804698234
"female","gonads","lo_hi","lo","GTPBP2",-0.195392397801227,0.091166032364697,1.04016694571168
"female","gonads","lo_hi","lo","C11H16ORF87",-0.196072346037139,0.00983312363850025,2.0073085001259
"female","gonads","lo_hi","lo","CTU2",-0.196154223580614,0.0136300940129325,1.86550114862923
"female","gonads","lo_hi","lo","BCL6",-0.196201950718763,0.0217505221655939,1.66253031246043
"female","gonads","lo_hi","lo","LOC107054440",-0.19636014801953,0.0227391008572105,1.64322671205251
"female","gonads","lo_hi","lo","SIRT7",-0.196397940972762,0.071816220842279,1.14377745232228
"female","gonads","lo_hi","lo","SPATS2",-0.196629911319682,0.0654290385608636,1.18422946134277
"female","gonads","lo_hi","lo","LOC100858279",-0.196653065338878,0.00136058072598765,2.86627568555574
"female","gonads","lo_hi","lo","YKT6",-0.196855433652878,0.036443909772198,1.4383750372587
"female","gonads","lo_hi","lo","CARKD",-0.196945204779653,0.0280523576380296,1.55203063294049
"female","gonads","lo_hi","lo","TMUB1",-0.197042807802777,0.082151387860894,1.08538509522056
"female","gonads","lo_hi","lo","P4HTM",-0.197273192093293,0.0242144146508694,1.61592602494369
"female","gonads","lo_hi","lo","AGAP3",-0.197659671322403,0.00283121202664517,2.54802760553636
"female","gonads","lo_hi","lo","KIF21A",-0.19801106618853,0.0945636662998392,1.02427569823395
"female","gonads","lo_hi","lo","LOC107052850",-0.198085357650625,0.00675536325917494,2.17035129250229
"female","gonads","lo_hi","lo","CBX8",-0.198347794830301,0.0164334242991277,1.78427193143636
"female","gonads","lo_hi","lo","MED18",-0.198557116306934,0.0677230269263549,1.16926363904458
"female","gonads","lo_hi","lo","GLUL",-0.198646977449756,0.0799648548805646,1.09710084657201
"female","gonads","lo_hi","lo","ZNF341",-0.198663380985513,0.0670519645116751,1.17358849351586
"female","gonads","lo_hi","lo","CCDC177",-0.198709460268102,0.0697298921370896,1.15658100659062
"female","gonads","lo_hi","lo","UBE2H",-0.199167691495156,0.00396722088167652,2.401513618779
"female","gonads","lo_hi","lo","PYROXD1",-0.199304002903674,0.0697269738367343,1.15659918284508
"female","gonads","lo_hi","lo","ARL3",-0.199374672275324,0.0654290385608636,1.18422946134277
"female","gonads","lo_hi","lo","WHSC1L1",-0.199379442452882,0.0893022760152125,1.04913747226206
"female","gonads","lo_hi","lo","LOC419074",-0.199663566152487,0.00053041379492434,3.27538518938908
"female","gonads","lo_hi","lo","PAWR",-0.199693511643248,0.0731864176279286,1.13556951042481
"female","gonads","lo_hi","lo","ZNF513",-0.199940641395297,0.042697545088241,1.36959709418527
"female","gonads","lo_hi","lo","NCOA1",-0.200170521731407,0.0131689836196616,1.88044774253297
"female","gonads","lo_hi","lo","STK36",-0.200212971172184,0.0654290385608636,1.18422946134277
"female","gonads","lo_hi","lo","HMGCL",-0.200541058532344,0.00497740901579001,2.30299666988448
"female","gonads","lo_hi","lo","DCXR",-0.200725164061779,0.0752090093504532,1.12373013179101
"female","gonads","lo_hi","lo","RHOV",-0.200757535609419,0.08969674260713,1.04722332834315
"female","gonads","lo_hi","lo","D2HGDH",-0.200920043393416,0.00245626556890407,2.60972467952011
"female","gonads","lo_hi","lo","SS18L2",-0.200979041718821,0.0213816071416814,1.66995965429414
"female","gonads","lo_hi","lo","LOC107049486",-0.201018449705836,0.0581052545532912,1.23578459187279
"female","gonads","lo_hi","lo","SDHC",-0.201074909967676,0.0150708288358773,1.82186286255268
"female","gonads","lo_hi","lo","PABPC1",-0.201133386190874,0.0435413928329884,1.36109768255248
"female","gonads","lo_hi","lo","DHRS7B",-0.201190647962802,0.0323123886383516,1.49063093631503
"female","gonads","lo_hi","lo","RPL19",-0.20137988460962,0.0745727873726188,1.12741962359939
"female","gonads","lo_hi","lo","ASB1",-0.201693019945836,0.0462360178474526,1.33501957729839
"female","gonads","lo_hi","lo","EIF2B4",-0.201748260354841,0.0188358098640674,1.72501570214326
"female","gonads","lo_hi","lo","TRIP4",-0.201888868431518,0.00659005231377368,2.18111113783496
"female","gonads","lo_hi","lo","LEMD2",-0.202233820742404,0.0138748958545412,1.85777026802279
"female","gonads","lo_hi","lo","SMIM12",-0.202276866956555,0.0479380556185895,1.31931958505502
"female","gonads","lo_hi","lo","LOC101752009",-0.203040429110471,0.0227855851412868,1.64233981411384
"female","gonads","lo_hi","lo","SETDB1",-0.203203080371589,0.017750515466699,1.75078903071635
"female","gonads","lo_hi","lo","COX7C",-0.203259936200237,0.0697298921370896,1.15658100659062
"female","gonads","lo_hi","lo","TP53INP1",-0.203800596110914,0.0734304825257671,1.13412361795057
"female","gonads","lo_hi","lo","HDAC4",-0.203836101814003,0.00520848468077667,2.28328860884988
"female","gonads","lo_hi","lo","DBNL",-0.203979437085225,0.0164334242991277,1.78427193143636
"female","gonads","lo_hi","lo","NHSL1",-0.204437789158937,0.0667835309044498,1.17533062314058
"female","gonads","lo_hi","lo","POLL",-0.204505059458407,0.0161772531548136,1.79109521826021
"female","gonads","lo_hi","lo","MITF",-0.205291358902634,0.0387269628847695,1.41198656069801
"female","gonads","lo_hi","lo","LOC107051440",-0.205341634065154,0.0862030125478769,1.06447755656441
"female","gonads","lo_hi","lo","LOC107050950",-0.205997585001119,0.0396031616711155,1.40227014130914
"female","gonads","lo_hi","lo","C1ORF50",-0.206124370834708,0.0442182392840298,1.3543985544858
"female","gonads","lo_hi","lo","SEC61B",-0.206139171399037,0.0321793202744442,1.49242313376638
"female","gonads","lo_hi","lo","STXBP1",-0.206333560902888,0.00444436441211465,2.3521903386416
"female","gonads","lo_hi","lo","SMPDL3B",-0.206547097868031,0.0116244887213458,1.93462613954607
"female","gonads","lo_hi","lo","TBC1D19",-0.20669096859827,0.0737100250633422,1.13247344112871
"female","gonads","lo_hi","lo","MRPL28",-0.206707248560726,0.0333220277124374,1.47726857876801
"female","gonads","lo_hi","lo","FAM102A",-0.207171889851552,0.0139786153538462,1.8545358453261
"female","gonads","lo_hi","lo","LOC101749138",-0.207191777098622,0.00740194973684896,2.13065386831997
"female","gonads","lo_hi","lo","FNTB",-0.207288705527763,0.0120283672398036,1.91979332086205
"female","gonads","lo_hi","lo","LOC101748916",-0.207543336694471,0.0208501961475798,1.68088985505901
"female","gonads","lo_hi","lo","TMEM127",-0.207586617859786,0.0944327753216618,1.02487724647638
"female","gonads","lo_hi","lo","GMPPA",-0.207686181215024,0.0105779891414648,1.97559688312951
"female","gonads","lo_hi","lo","AP4S1",-0.208002436568605,0.030374972664884,1.51748410422476
"female","gonads","lo_hi","lo","NHEDC2",-0.208228688272752,0.0324261634752015,1.48910443215076
"female","gonads","lo_hi","lo","ZADH2",-0.208571490814567,0.0432567718975902,1.36394589357408
"female","gonads","lo_hi","lo","TBL2",-0.208755309299708,0.0105261541477072,1.97773027435214
"female","gonads","lo_hi","lo","PHF13",-0.208793366955257,0.00702413867152755,2.15340692311495
"female","gonads","lo_hi","lo","VPS16",-0.20880793342927,0.00627146428129838,2.20263104688178
"female","gonads","lo_hi","lo","LOC107049322",-0.208959342961389,0.00342193551068979,2.46572817936987
"female","gonads","lo_hi","lo","TWF1",-0.209059801254769,0.0530289957074709,1.2754865977133
"female","gonads","lo_hi","lo","FBXO48",-0.209188550419279,0.0658993199330665,1.18111906720934
"female","gonads","lo_hi","lo","PDDC1",-0.209572361779139,0.0137471800398701,1.86178637955922
"female","gonads","lo_hi","lo","FBXL20",-0.20960319540668,0.000916970610130551,3.03764458370039
"female","gonads","lo_hi","lo","ADHFE1",-0.209665826438385,0.0156583373687373,1.80525435402245
"female","gonads","lo_hi","lo","EPB41",-0.209734899176744,0.0704720130283719,1.15198332273251
"female","gonads","lo_hi","lo","N4BP3",-0.209739710295223,0.0217884531994782,1.66177359998668
"female","gonads","lo_hi","lo","ABHD12B",-0.210220861425396,0.0190206123256519,1.72077550604365
"female","gonads","lo_hi","lo","SPON1",-0.210249212461559,0.0942234264293033,1.02584110671759
"female","gonads","lo_hi","lo","PGAP3",-0.210285911172559,0.0512840771067258,1.29001745551406
"female","gonads","lo_hi","lo","HMGN1",-0.210388211907335,0.0770315588461343,1.11333131346654
"female","gonads","lo_hi","lo","SBNO2",-0.210694925632457,0.0246518210986899,1.60815099265862
"female","gonads","lo_hi","lo","EDF1",-0.210708946490991,0.00596973381135933,2.22404503349963
"female","gonads","lo_hi","lo","RAPGEF3",-0.210960809041075,0.0960553191217379,1.01747858081522
"female","gonads","lo_hi","lo","TRMT13",-0.211080730007291,0.0607175420238769,1.21668581792736
"female","gonads","lo_hi","lo","RBX1",-0.211186251338298,0.0175954951770484,1.75459850662739
"female","gonads","lo_hi","lo","SYNGR2",-0.211300615639325,0.0152613436151409,1.8164072292282
"female","gonads","lo_hi","lo","MTCP1NB",-0.21133078102038,0.0360759124190852,1.44278267607472
"female","gonads","lo_hi","lo","MBTPS1",-0.211340515664255,0.0644656273241293,1.19067178679844
"female","gonads","lo_hi","lo","GNAL",-0.211711361673564,0.00837057150557443,2.0772448892894
"female","gonads","lo_hi","lo","TMEM214",-0.211818181867597,0.0562510124574894,1.24986965631449
"female","gonads","lo_hi","lo","RIN2",-0.211881140679497,0.0283185351143641,1.54792921596118
"female","gonads","lo_hi","lo","ARPC4",-0.211903519308812,0.0268245549525296,1.5714674747027
"female","gonads","lo_hi","lo","MXD1",-0.212881196197722,0.0404109497957034,1.39350094202987
"female","gonads","lo_hi","lo","YPEL2",-0.21314987401674,0.00199717008936489,2.69958494678329
"female","gonads","lo_hi","lo","PPAP2C",-0.213201510084355,0.0154603918050952,1.81077950416707
"female","gonads","lo_hi","lo","MAPKBP1",-0.213306425339266,0.0532527314530025,1.27365811137198
"female","gonads","lo_hi","lo","LINGO1",-0.213418979940776,0.0872685238822051,1.05914236991657
"female","gonads","lo_hi","lo","SLC26A11",-0.213496404204059,0.0568446598639539,1.24531032781968
"female","gonads","lo_hi","lo","CYTB",-0.213644391791833,0.0924370212254235,1.0341540580675
"female","gonads","lo_hi","lo","EEF1A1",-0.213661095472543,0.0270775489560536,1.56739065029107
"female","gonads","lo_hi","lo","GM2A",-0.21366817164283,0.0216298589577171,1.66494631246497
"female","gonads","lo_hi","lo","CEP131",-0.214004568321141,0.00787184889252034,2.10392325118424
"female","gonads","lo_hi","lo","RGMA",-0.214010614328398,0.0801353907523883,1.09617564104447
"female","gonads","lo_hi","lo","TESK2",-0.214234284712717,0.00781137246979688,2.10727265322996
"female","gonads","lo_hi","lo","TRIM3",-0.214699110742206,0.0489684587804968,1.31008356462909
"female","gonads","lo_hi","lo","CCNL2",-0.214736331463586,0.0683584284368829,1.16520793028476
"female","gonads","lo_hi","lo","BBS10",-0.214875372012398,0.0159584684813942,1.79700878980198
"female","gonads","lo_hi","lo","FAM173A",-0.214965081473183,0.024897902767355,1.60383723342332
"female","gonads","lo_hi","lo","LCA5",-0.215270568269152,0.0511785852419773,1.29091172372618
"female","gonads","lo_hi","lo","LOC418554",-0.215399079789101,0.0963734119736303,1.0160427651202
"female","gonads","lo_hi","lo","DNLZ",-0.2158359488117,0.0887824471165985,1.05167288865748
"female","gonads","lo_hi","lo","SOX6",-0.215860286343615,0.0662256060392813,1.17897405872629
"female","gonads","lo_hi","lo","FBXL2",-0.215937960663609,0.0131000901047248,1.8827257171801
"female","gonads","lo_hi","lo","MFGE8",-0.215997072660593,0.0449064031627606,1.34769172893021
"female","gonads","lo_hi","lo","MARK2",-0.216442371814517,0.00576402753935183,2.23927395288234
"female","gonads","lo_hi","lo","FAM169B",-0.216679749337246,0.0838027441103233,1.07674176021866
"female","gonads","lo_hi","lo","AKT2",-0.216932121734062,0.00375532408833372,2.42535257698168
"female","gonads","lo_hi","lo","AP3S2",-0.216943703025008,0.0388842494999891,1.41022627889116
"female","gonads","lo_hi","lo","TMEM258",-0.217884821372759,0.0649821103377392,1.18720618875661
"female","gonads","lo_hi","lo","BAHCC1",-0.217945225943752,0.00825756940896335,2.08314776716085
"female","gonads","lo_hi","lo","MRPL20",-0.217993490529221,0.052562351588667,1.27932521309942
"female","gonads","lo_hi","lo","SGMS1",-0.218039943796812,0.0425591559013948,1.37100699422339
"female","gonads","lo_hi","lo","LOC107056441",-0.218185324678763,0.00398898408117782,2.39913769682388
"female","gonads","lo_hi","lo","NFKBIA",-0.218241802905333,0.0379889200912137,1.42034305193338
"female","gonads","lo_hi","lo","MEST",-0.218298612286982,0.0583786499735529,1.2337459524418
"female","gonads","lo_hi","lo","LZTS2",-0.218410392669138,0.0798340373851197,1.09781190693412
"female","gonads","lo_hi","lo","BAIAP2L1",-0.218581893438753,0.0197829864288289,1.70370814693198
"female","gonads","lo_hi","lo","RPL6",-0.21869293505403,0.088508518162051,1.05301493028803
"female","gonads","lo_hi","lo","SALL3",-0.21870455154959,0.0811201801209943,1.09087109369285
"female","gonads","lo_hi","lo","BRF2",-0.219040237180947,0.050358403464523,1.29792804698234
"female","gonads","lo_hi","lo","NDUFB3",-0.21907074393788,0.0731153766753251,1.13599127826815
"female","gonads","lo_hi","lo","ANXA4",-0.219205650304301,0.0766538731581828,1.11546589627302
"female","gonads","lo_hi","lo","SERINC2",-0.21944178016445,0.036147818614999,1.4419179056185
"female","gonads","lo_hi","lo","BCL11A",-0.21951825817848,0.0733314913862296,1.13470948240895
"female","gonads","lo_hi","lo","ITM2C",-0.21962805963248,0.0708253284715289,1.14981140264527
"female","gonads","lo_hi","lo","TPST2",-0.219778521727013,0.0179197680331411,1.74666761646959
"female","gonads","lo_hi","lo","SND1",-0.219813205842263,0.0284977913183733,1.54518879807616
"female","gonads","lo_hi","lo","C14ORF4",-0.219919194223415,0.00511427128121132,2.2912162389987
"female","gonads","lo_hi","lo","FBXO18",-0.219953710138536,0.0382717060935415,1.41712217716679
"female","gonads","lo_hi","lo","ARFGAP3",-0.220031223444321,0.0343397639785549,1.46420269412453
"female","gonads","lo_hi","lo","LOC107053186",-0.221391661542918,0.0149571890324536,1.82515001759461
"female","gonads","lo_hi","lo","TMCO7",-0.22141283791601,0.0331749117796508,1.47919022335914
"female","gonads","lo_hi","lo","RPL15",-0.221490121656733,0.0628289261438459,1.20184036307234
"female","gonads","lo_hi","lo","PRDX1",-0.22178791749509,0.0416354859822534,1.38053636175675
"female","gonads","lo_hi","lo","LOC107051544",-0.222152913385556,0.0514938816060166,1.28824436984423
"female","gonads","lo_hi","lo","KLC4",-0.22216442864372,0.0235688881910887,1.62766090385089
"female","gonads","lo_hi","lo","ST6GALNAC6",-0.222676723892871,0.00663830098786245,2.17794306009188
"female","gonads","lo_hi","lo","EDA",-0.222782800657289,0.0196359335056708,1.7069484472469
"female","gonads","lo_hi","lo","TRAIL-LIKE",-0.223022602502261,0.0127950499634537,1.89295801389482
"female","gonads","lo_hi","lo","WDFY2",-0.223269639244273,0.013107803283188,1.88247008496337
"female","gonads","lo_hi","lo","CLIC2",-0.223436577463454,0.0698356095401084,1.15592307188611
"female","gonads","lo_hi","lo","FAM219B",-0.223758469342954,0.0280441794356577,1.55215726279582
"female","gonads","lo_hi","lo","RAI2",-0.224188734857596,0.0106725788850945,1.97173062647626
"female","gonads","lo_hi","lo","OTUD7B",-0.224299293610371,0.0047769292254554,2.32085119313613
"female","gonads","lo_hi","lo","DIS3L2",-0.224452139469271,0.00555084174529962,2.25564115424314
