"","gene","counts","sex","tissue","treatment","extint","samples"
"236","ANXA5",15.3202579121092,"male","hypothalamus","extend","chicks","r.s057.g.pk_male_hypothalamus_extend"
"237","ANXA5",15.1998462714876,"male","hypothalamus","early","chicks","r.s058.d.l_male_hypothalamus_m.inc.d8"
"238","ANXA5",13.7407292048363,"male","hypothalamus","bldg","reference","r.s059.d.o_male_hypothalamus_bldg"
"239","ANXA5",14.3991996063744,"male","hypothalamus","extend","chicks","r.s086.l.blk_male_hypothalamus_extend"
"240","ANXA5",12.6617440595113,"male","hypothalamus","lay","eggs","r.s116.blk.pu_male_hypothalamus_lay"
"241","ANXA5",12.8391931911665,"male","hypothalamus","extend","chicks","r.s172.l.y_male_hypothalamus_extend"
"242","ANXA5",14.7095951673831,"male","hypothalamus","n9","chicks","r.y.s007.blk_male_hypothalamus_n9"
"243","ANXA5",15.0330136428276,"male","hypothalamus","inc.d17","eggs","r176.blu54_male_hypothalamus_inc.d17"
"244","ANXA5",12.1868600387282,"male","hypothalamus","lay","eggs","r190.o43.x_male_hypothalamus_lay"
"245","ANXA5",11.9582426066692,"male","hypothalamus","n9","chicks","r195.x_male_hypothalamus_n9"
"246","ANXA5",15.0681575271987,"male","hypothalamus","m.inc.d9","loss","r196.x_male_hypothalamus_m.inc.d9"
"247","ANXA5",14.0315953292368,"male","hypothalamus","n9","chicks","r37.w100.x_male_hypothalamus_n9"
"248","ANXA5",15.0552505987994,"male","hypothalamus","early","chicks","r4.x_male_hypothalamus_m.inc.d8"
"249","ANXA5",13.9871661054269,"male","hypothalamus","hatch","chicks","r41.w99.x_male_hypothalamus_hatch"
"250","ANXA5",14.2733260242084,"male","hypothalamus","inc.d9","eggs","r45.x_male_hypothalamus_inc.d9"
"251","ANXA5",15.0996663552455,"male","hypothalamus","hatch","chicks","r72.y83.x_male_hypothalamus_hatch"
"252","ANXA5",13.917894773687,"male","hypothalamus","prolong","eggs","r81.x_male_hypothalamus_inc.prolong"
"253","ANXA5",14.7439049102947,"male","hypothalamus","m.inc.d9","loss","r84.x_male_hypothalamus_m.inc.d9"
"254","ANXA5",15.871714486865,"male","hypothalamus","m.inc.d9","loss","r85.g39_male_hypothalamus_m.inc.d9"
"255","ANXA5",14.1608937988304,"male","hypothalamus","prolong","eggs","r90.x_male_hypothalamus_inc.prolong"
"256","ANXA5",13.2588869349876,"male","hypothalamus","bldg","reference","s.pu148.blk.r_male_hypothalamus_bldg"
"257","ANXA5",13.0208018104192,"male","hypothalamus","early","chicks","s044.blk.d.r_male_hypothalamus_m.inc.d8"
"258","ANXA5",13.4783631240828,"male","hypothalamus","m.n2","loss","s062.d.blk.g_male_hypothalamus_m.hatch"
"259","ANXA5",15.9104124609472,"male","hypothalamus","m.inc.d17","loss","s064.g.blk.pu_male_hypothalamus_m.inc.d17"
"260","ANXA5",12.4185682943615,"male","hypothalamus","bldg","reference","s065.l.d.o_male_hypothalamus_bldg"
"261","ANXA5",12.968853278274,"male","hypothalamus","bldg","reference","s066.l.d.r_male_hypothalamus_bldg"
"262","ANXA5",13.0543868589567,"male","hypothalamus","early","chicks","s067.o.l.y_male_hypothalamus_m.inc.d8"
"263","ANXA5",15.713378867329,"male","hypothalamus","m.inc.d3","loss","s071.pu.g.pk_male_hypothalamus_m.inc.d3"
"264","ANXA5",14.6097265973034,"male","hypothalamus","m.n2","loss","s090.blk.pk.w_male_hypothalamus_m.hatch"
"265","ANXA5",15.3994036272681,"male","hypothalamus","m.inc.d17","loss","s096.g.blk.pk_male_hypothalamus_m.inc.d17"
"266","ANXA5",15.6007199599186,"male","hypothalamus","m.inc.d3","loss","s139.l.blk.w_male_hypothalamus_m.inc.d3"
"267","ANXA5",12.0438883514823,"male","hypothalamus","lay","eggs","s150.w.g.blk_male_hypothalamus_lay"
"268","ANXA5",15.5355330289784,"male","hypothalamus","m.inc.d3","loss","s175.blk.pu.pk_male_hypothalamus_m.inc.d3"
"269","ANXA5",11.5533118195942,"male","hypothalamus","n9","chicks","s187.l.o.r_male_hypothalamus_n9"
"270","ANXA5",14.5583662157458,"male","hypothalamus","lay","eggs","s243.blk.pk.r_male_hypothalamus_lay"
"271","ANXA5",14.8401763412502,"male","hypothalamus","inc.d9","eggs","w34.x_male_hypothalamus_inc.d9"
"272","ANXA5",11.885084750295,"male","hypothalamus","control","reference","x.blk.blk.ATLAS_male_hypothalamus_control"
"273","ANXA5",12.0901399507396,"male","hypothalamus","n9","chicks","x.blk16_male_hypothalamus_n9.NYNO"
"274","ANXA5",15.3866673494525,"male","hypothalamus","m.n2","loss","x.blk23_male_hypothalamus_m.n2"
"275","ANXA5",15.287256435218,"male","hypothalamus","inc.d9","eggs","x.blu106.o153_male_hypothalamus_inc.d9"
"276","ANXA5",14.8427779896851,"male","hypothalamus","inc.d17","eggs","x.blu117.w89_male_hypothalamus_inc.d17"
"277","ANXA5",15.1496842329603,"male","hypothalamus","n9","chicks","x.blu23.w14_male_hypothalamus_n9"
"278","ANXA5",13.5395741291676,"male","hypothalamus","n5","chicks","x.blu30_male_hypothalamus_n5"
"279","ANXA5",13.6086918511213,"male","hypothalamus","inc.d3","eggs","x.blu42.o28_male_hypothalamus_inc.d3.NYNO"
"280","ANXA5",13.0814751002961,"male","hypothalamus","prolong","eggs","x.blu57_male_hypothalamus_prolong"
"281","ANXA5",14.4132054973219,"male","hypothalamus","extend","chicks","x.blu69_male_hypothalamus_extend"
"282","ANXA5",15.1976849903603,"male","hypothalamus","extend","chicks","x.blu73_male_hypothalamus_extend"
"283","ANXA5",14.6675069367569,"male","hypothalamus","m.n2","loss","x.blu76_male_hypothalamus_m.hatch"
"284","ANXA5",12.13247695659,"male","hypothalamus","control","reference","x.g.ATLAS_male_hypothalamus_control"
"285","ANXA5",13.7709613821458,"male","hypothalamus","control","reference","x.g.g.ATLAS_male_hypothalamus_control"
"286","ANXA5",14.2943281434798,"male","hypothalamus","inc.d9","eggs","x.g13.w109_male_hypothalamus_inc.d9"
"287","ANXA5",14.6037761880096,"male","hypothalamus","inc.d17","eggs","x.g14.w199_male_hypothalamus_inc.d17"
"288","ANXA5",13.8537297386432,"male","hypothalamus","inc.d3","eggs","x.g147.blu28_male_hypothalamus_inc.d3"
"289","ANXA5",15.1643618627557,"male","hypothalamus","m.inc.d3","loss","x.g5.w79_male_hypothalamus_m.inc.d3"
"290","ANXA5",13.2360616265198,"male","hypothalamus","hatch","chicks","x.g70_male_hypothalamus_hatch"
"291","ANXA5",14.0555281851864,"male","hypothalamus","m.inc.d9","loss","x.o117_male_hypothalamus_m.inc.d9"
"292","ANXA5",13.6567914210033,"male","hypothalamus","hatch","chicks","x.o160.w102_male_hypothalamus_hatch"
"293","ANXA5",12.2074438218441,"male","hypothalamus","inc.d3","eggs","x.o163.w101_male_hypothalamus_inc.d3"
"294","ANXA5",14.0825399874911,"male","hypothalamus","n5","chicks","x.o164.w123_male_hypothalamus_n5"
"295","ANXA5",12.1279462517037,"male","hypothalamus","n9","chicks","x.o2_male_hypothalamus_n9"
"296","ANXA5",12.2542969176935,"male","hypothalamus","bldg","reference","x.o30.g134_male_hypothalamus_bldg"
"297","ANXA5",14.9206020232322,"male","hypothalamus","m.inc.d17","loss","x.o40.r70_male_hypothalamus_m.inc.d17"
"298","ANXA5",12.4198847800567,"male","hypothalamus","inc.d9","eggs","x.o47.y82_male_hypothalamus_inc.d9"
"299","ANXA5",14.2779626494871,"male","hypothalamus","m.n2","loss","x.o4_male_hypothalamus_m.hatch"
"300","ANXA5",13.1805856306849,"male","hypothalamus","n5","chicks","x.o68_male_hypothalamus_n5"
"301","ANXA5",15.7797138266075,"male","hypothalamus","m.inc.d17","loss","x.r10.w18_male_hypothalamus_m.inc.d17"
"302","ANXA5",13.3957571584157,"male","hypothalamus","hatch","chicks","x.r178_male_hypothalamus_hatch"
"303","ANXA5",12.0100201201757,"male","hypothalamus","n5","chicks","x.r181_male_hypothalamus_n5"
"304","ANXA5",14.5842990562737,"male","hypothalamus","m.inc.d3","loss","x.r185_male_hypothalamus_m.inc.d3"
"305","ANXA5",12.1903653398427,"male","hypothalamus","inc.d17","eggs","x.r29.w96_male_hypothalamus_inc.d17"
"306","ANXA5",13.7256692000089,"male","hypothalamus","inc.d3","eggs","x.r64.g140_male_hypothalamus_inc.d3"
"307","ANXA5",12.451352684484,"male","hypothalamus","bldg","reference","x.r67.blu35_male_hypothalamus_bldg"
"308","ANXA5",14.3734570045149,"male","hypothalamus","inc.d9","eggs","x.w192.o157_male_hypothalamus_inc.d9"
"309","ANXA5",15.3039008932938,"male","hypothalamus","inc.d17","eggs","x.y132.w76_male_hypothalamus_inc.d17"
"310","ANXA5",12.1821930306692,"male","hypothalamus","inc.d9","eggs","x.y141.w116_male_hypothalamus_inc.d9"
"311","ANXA5",15.0512293464721,"male","hypothalamus","early","chicks","x.y51_male_hypothalamus_m.inc.d8"
"312","ANXA5",14.3060210637088,"male","hypothalamus","prolong","eggs","x.y79_male_hypothalamus_prolong"
"313","ANXA5",13.9549508613272,"male","hypothalamus","m.inc.d9","loss","y.w.blk_male_hypothalamus_m.inc.d9"
"314","ANXA5",11.6964247193089,"male","hypothalamus","n9","chicks","y129.x_male_hypothalamus_n9"
"315","ANXA5",12.2838265210332,"male","hypothalamus","n9","chicks","y131.w185.x_male_hypothalamus_n9"
"316","ANXA5",13.478114331747,"male","hypothalamus","inc.d17","eggs","y133.w77.r58_male_hypothalamus_inc.d17"
"317","ANXA5",15.3651131018731,"male","hypothalamus","m.inc.d17","loss","y148.w81.g145_male_hypothalamus_m.inc.d17"
"318","ANXA5",12.2295494620627,"male","hypothalamus","inc.d3","eggs","y149.r52.x_male_hypothalamus_inc.d3"
"319","ANXA5",14.8171554523378,"male","hypothalamus","m.inc.d3","loss","y18.x_male_hypothalamus_m.inc.d3"
"320","ANXA5",13.1450382779694,"male","hypothalamus","m.inc.d17","loss","y4.x_male_hypothalamus_m.inc.d17"
"321","ANXA5",14.669140826096,"male","hypothalamus","early","chicks","y55.x_male_hypothalamus_m.inc.d8"
"322","ANXA5",15.336860190009,"male","hypothalamus","m.inc.d9","loss","y63.x_male_hypothalamus_m.inc.d9"
"323","ANXA5",13.6618428441833,"male","hypothalamus","inc.d9","eggs","y95.g131.x_male_hypothalamus_inc.d9"
"324","ANXA5",12.0208165767539,"male","hypothalamus","inc.d3","eggs","y98.o50.x_male_hypothalamus_inc.d3"
"325","ATP2B4",15.4135427617252,"male","hypothalamus","control","reference","L.Blu13_male_hypothalamus_control.NYNO"
"326","ATP2B4",16.2392526144075,"male","hypothalamus","control","reference","L.G107_male_hypothalamus_control"
"327","ATP2B4",17.1419776823696,"male","hypothalamus","control","reference","L.R3_male_hypothalamus_control"
"328","ATP2B4",15.7299377979837,"male","hypothalamus","control","reference","L.R8_male_hypothalamus_control"
"329","ATP2B4",16.422047394075,"male","hypothalamus","control","reference","L.W33_male_hypothalamus_control.NYNO"
"330","ATP2B4",15.9037404541723,"male","hypothalamus","control","reference","L.W3_male_hypothalamus_control"
"331","ATP2B4",16.9614670323821,"male","hypothalamus","control","reference","L.W4_male_hypothalamus_control"
"332","ATP2B4",15.7026824676746,"male","hypothalamus","control","reference","R.Y108.W29_male_hypothalamus_control.NYNO"
"333","ATP2B4",19.6824120428982,"male","hypothalamus","prolong","eggs","blk.s030.o.g_male_hypothalamus_prolong"
"334","ATP2B4",16.8238264614195,"male","hypothalamus","n5","chicks","blk12.x_male_hypothalamus_n5.NYNO"
"335","ATP2B4",16.8094156003517,"male","hypothalamus","inc.d17","eggs","blk17.x_male_hypothalamus_inc.d17"
"336","ATP2B4",20.2734996811722,"male","hypothalamus","m.inc.d3","loss","blk5.x_male_hypothalamus_m.inc.d3"
"337","ATP2B4",19.3357050205107,"male","hypothalamus","m.n2","loss","blu10.w26.x_male_hypothalamus_m.hatch"
"338","ATP2B4",17.1889360856774,"male","hypothalamus","hatch","chicks","blu104.w120.x_male_hypothalamus_hatch"
"339","ATP2B4",17.1794700191759,"male","hypothalamus","inc.d9","eggs","blu108.w40.o158_male_hypothalamus_inc.d9"
"340","ATP2B4",16.2966709991415,"male","hypothalamus","inc.d3","eggs","blu111.w113.x_male_hypothalamus_inc.d3"
"341","ATP2B4",16.9022584058073,"male","hypothalamus","inc.d17","eggs","blu113.w124.x_male_hypothalamus_inc.d17"
"342","ATP2B4",16.9873374069837,"male","hypothalamus","bldg","reference","blu114.r38.w198_male_hypothalamus_bldg"
"343","ATP2B4",19.4839490603772,"male","hypothalamus","inc.d17","eggs","blu121.w91.x_male_hypothalamus_inc.d17"
"344","ATP2B4",18.0999971233298,"male","hypothalamus","bldg","reference","blu33.y88.x_male_hypothalamus_bldg"
"345","ATP2B4",16.873616027637,"male","hypothalamus","n5","chicks","blu37.r65.x_male_hypothalamus_n5"
"346","ATP2B4",16.6990905167718,"male","hypothalamus","n5","chicks","blu41.y100.x_male_hypothalamus_n5.NYNO"
"347","ATP2B4",20.1742194030498,"male","hypothalamus","n9","chicks","blu81.r88_male_hypothalamus_n9"
"348","ATP2B4",19.2344023024928,"male","hypothalamus","m.n2","loss","blu84.x_male_hypothalamus_extend.hatch"
"349","ATP2B4",17.3782547974005,"male","hypothalamus","n5","chicks","d.s008.y.blk_male_hypothalamus_n5"
"350","ATP2B4",17.1904540620046,"male","hypothalamus","n5","chicks","d.s047.blk.o_male_hypothalamus_n5"
"351","ATP2B4",19.5562364456176,"male","hypothalamus","m.inc.d3","loss","d.s110.g.blk_male_hypothalamus_m.inc.d3"
"352","ATP2B4",20.3691798083773,"male","hypothalamus","m.inc.d3","loss","g.blk.s041.r_male_hypothalamus_m.inc.d3"
"353","ATP2B4",19.2725718357925,"male","hypothalamus","m.inc.d17","loss","g.o.y.s037_male_hypothalamus_m.inc.d17"
"354","ATP2B4",18.3009895838819,"male","hypothalamus","n9","chicks","g.s.blk.d_male_hypothalamus_n9"
"355","ATP2B4",21.6505397547494,"male","hypothalamus","lay","eggs","g.s.blk.y_male_hypothalamus_lay"
"356","ATP2B4",16.9754289913607,"male","hypothalamus","lay","eggs","g.s043.pu.blk_male_hypothalamus_lay"
"357","ATP2B4",17.5041549921807,"male","hypothalamus","m.n2","loss","g.s075.pk.pu_male_hypothalamus_m.hatch"
"358","ATP2B4",19.392337846979,"male","hypothalamus","early","chicks","g.s111.r.blk_male_hypothalamus_m.inc.d8"
"359","ATP2B4",18.8687378214512,"male","hypothalamus","early","chicks","g.s179.o.pk_male_hypothalamus_m.inc.d8"
"360","ATP2B4",17.74544197173,"male","hypothalamus","extend","chicks","g.s351.pk.w_male_hypothalamus_extend"
"361","ATP2B4",19.8246257697074,"male","hypothalamus","prolong","eggs","g.y.o.s_male_hypothalamus_prolong"
"362","ATP2B4",19.8852797711507,"male","hypothalamus","bldg","reference","g104.w82.x_male_hypothalamus_bldg"
"363","ATP2B4",17.4619860357661,"male","hypothalamus","hatch","chicks","g114.w83.x_male_hypothalamus_hatch"
"364","ATP2B4",17.1550512209266,"male","hypothalamus","inc.d17","eggs","g130.y81.x_male_hypothalamus_inc.d17"
"365","ATP2B4",19.8963720012876,"male","hypothalamus","early","chicks","g137.r24.w5_male_hypothalamus_m.inc.d8"
"366","ATP2B4",16.8530039423883,"male","hypothalamus","inc.d17","eggs","g143.blu32.x_male_hypothalamus_inc.d17"
"367","ATP2B4",16.8960568610864,"male","hypothalamus","inc.d3","eggs","g146.blu51_male_hypothalamus_inc.d3.NYNO"
"368","ATP2B4",19.4418241849418,"male","hypothalamus","inc.d3","eggs","g20.w106.x_male_hypothalamus_inc.d3"
"369","ATP2B4",18.3385185257342,"male","hypothalamus","extend","chicks","g3.g119.w20_male_hypothalamus_extend"
"370","ATP2B4",20.0737847484659,"male","hypothalamus","m.inc.d17","loss","g32.blu79_male_hypothalamus_m.inc.d17"
"371","ATP2B4",19.6597780598273,"male","hypothalamus","m.n2","loss","g34.x_male_hypothalamus_m.hatch"
"372","ATP2B4",19.5813938180567,"male","hypothalamus","prolong","eggs","g38.x_male_hypothalamus_inc.prolong"
"373","ATP2B4",16.7034939268261,"male","hypothalamus","bldg","reference","g52.blu58_male_hypothalamus_bldg"
"374","ATP2B4",18.1001748181216,"male","hypothalamus","hatch","chicks","g53.y84_male_hypothalamus_hatch"
"375","ATP2B4",17.4468256520695,"male","hypothalamus","extend","chicks","g8.y197_male_hypothalamus_extend"
"376","ATP2B4",17.9403549427024,"male","hypothalamus","extend","chicks","l.s.o.blk_male_hypothalamus_extend"
"377","ATP2B4",19.8658247189567,"male","hypothalamus","m.inc.d17","loss","l.s024.y.g_male_hypothalamus_m.inc.d17"
"378","ATP2B4",19.5518817283086,"male","hypothalamus","prolong","eggs","l.s080.blk.r_male_hypothalamus_prolong"
"379","ATP2B4",19.663614861053,"male","hypothalamus","m.inc.d9","loss","l.s280.g.blk_male_hypothalamus_m.inc.d9"
"380","ATP2B4",17.4255080393875,"male","hypothalamus","m.inc.d9","loss","o.d.s009_male_hypothalamus_m.inc.d9.NYNO"
"381","ATP2B4",17.1856808420297,"male","hypothalamus","lay","eggs","o.s.w.r_male_hypothalamus_lay"
"382","ATP2B4",19.8979856797619,"male","hypothalamus","m.inc.d3","loss","o.s010.r.blk_male_hypothalamus_m.inc.d3"
"383","ATP2B4",19.5689934412655,"male","hypothalamus","prolong","eggs","o114.blu9_male_hypothalamus_inc.prolong"
"384","ATP2B4",16.6992933082373,"male","hypothalamus","n5","chicks","o152.o120.w42_male_hypothalamus_n5"
"385","ATP2B4",19.9212259900841,"male","hypothalamus","m.n2","loss","o3.x_male_hypothalamus_m.n2"
"386","ATP2B4",19.697491181943,"male","hypothalamus","hatch","chicks","o39.y77.x_male_hypothalamus_hatch"
"387","ATP2B4",18.5109723064575,"male","hypothalamus","hatch","chicks","o44.blu26.x_male_hypothalamus_hatch"
"388","ATP2B4",16.5784935872288,"male","hypothalamus","inc.d3","eggs","o48.r197.x_male_hypothalamus_inc.d3"
"389","ATP2B4",18.9275396768993,"male","hypothalamus","inc.d9","eggs","o49.x_male_hypothalamus_inc.d9"
"390","ATP2B4",19.212853180905,"male","hypothalamus","inc.d9","eggs","o57.g59_male_hypothalamus_inc.d9"
"391","ATP2B4",18.64849262626,"male","hypothalamus","m.inc.d17","loss","o59.blu64_male_hypothalamus_m.inc.d17"
"392","ATP2B4",18.4259172022241,"male","hypothalamus","prolong","eggs","pk.s.d.g_male_hypothalamus_prolong"
"393","ATP2B4",17.2242382345065,"male","hypothalamus","lay","eggs","pk.s238.blk.w_male_hypothalamus_lay"
"394","ATP2B4",19.2701563163584,"male","hypothalamus","lay","eggs","pk.w.s141.o_male_hypothalamus_lay"
"395","ATP2B4",19.5775694469526,"male","hypothalamus","early","chicks","pu.blk.s102.y_male_hypothalamus_m.inc.d8"
"396","ATP2B4",19.5889236312541,"male","hypothalamus","m.n2","loss","pu.s.o.r_male_hypothalamus_m.hatch"
"397","ATP2B4",18.4993450882142,"male","hypothalamus","lay","eggs","r.s005.pk.blk_male_hypothalamus_lay"
"398","ATP2B4",20.39574110484,"male","hypothalamus","extend","chicks","r.s057.g.pk_male_hypothalamus_extend"
"399","ATP2B4",20.3374940406646,"male","hypothalamus","early","chicks","r.s058.d.l_male_hypothalamus_m.inc.d8"
"400","ATP2B4",18.5249563945082,"male","hypothalamus","bldg","reference","r.s059.d.o_male_hypothalamus_bldg"
"401","ATP2B4",19.3952685314602,"male","hypothalamus","extend","chicks","r.s086.l.blk_male_hypothalamus_extend"
"402","ATP2B4",17.2843454342109,"male","hypothalamus","lay","eggs","r.s116.blk.pu_male_hypothalamus_lay"
"403","ATP2B4",17.6285391243417,"male","hypothalamus","extend","chicks","r.s172.l.y_male_hypothalamus_extend"
"404","ATP2B4",19.0842202245024,"male","hypothalamus","n9","chicks","r.y.s007.blk_male_hypothalamus_n9"
"405","ATP2B4",19.5050750866721,"male","hypothalamus","inc.d17","eggs","r176.blu54_male_hypothalamus_inc.d17"
"406","ATP2B4",17.0391595723283,"male","hypothalamus","lay","eggs","r190.o43.x_male_hypothalamus_lay"
"407","ATP2B4",16.2183314029481,"male","hypothalamus","n9","chicks","r195.x_male_hypothalamus_n9"
"408","ATP2B4",20.0292423539198,"male","hypothalamus","m.inc.d9","loss","r196.x_male_hypothalamus_m.inc.d9"
"409","ATP2B4",18.9191601389893,"male","hypothalamus","n9","chicks","r37.w100.x_male_hypothalamus_n9"
"410","ATP2B4",20.132317506649,"male","hypothalamus","early","chicks","r4.x_male_hypothalamus_m.inc.d8"
"411","ATP2B4",18.7651324739411,"male","hypothalamus","hatch","chicks","r41.w99.x_male_hypothalamus_hatch"
"412","ATP2B4",18.9599004451982,"male","hypothalamus","inc.d9","eggs","r45.x_male_hypothalamus_inc.d9"
"413","ATP2B4",19.714586238195,"male","hypothalamus","hatch","chicks","r72.y83.x_male_hypothalamus_hatch"
"414","ATP2B4",18.8638049478255,"male","hypothalamus","prolong","eggs","r81.x_male_hypothalamus_inc.prolong"
"415","ATP2B4",19.3575342098867,"male","hypothalamus","m.inc.d9","loss","r84.x_male_hypothalamus_m.inc.d9"
"416","ATP2B4",20.3086783118138,"male","hypothalamus","m.inc.d9","loss","r85.g39_male_hypothalamus_m.inc.d9"
"417","ATP2B4",19.1548004021451,"male","hypothalamus","prolong","eggs","r90.x_male_hypothalamus_inc.prolong"
"418","ATP2B4",18.0838760781461,"male","hypothalamus","bldg","reference","s.pu148.blk.r_male_hypothalamus_bldg"
