"entrezid","padj","logpadj","lfc","tissue","direction","row.names","Name","geneid","gene"
"XP_015148569.1",0.00311369006228791,2.50672461942915,0.691095341055832,"gonads","m.n2",416027,"MCM2",416027,"MCM2"
"NP_001026417.1",0.00664343748967356,2.17760714706244,0.688513008969383,"gonads","m.n2",424010,"BARD1",424010,"BARD1"
"XP_424376.2",0.000261388089413295,3.5827142056611,0.68479057789663,"gonads","m.n2",426764,"SSPO",426764,"SSPO"
"NP_001026008.1",0.00317357455191951,2.49845129501602,0.684372008290417,"gonads","m.n2",419081,"RRM1",419081,"RRM1"
"XP_015138878.1",0.00875418590069663,2.05778423510587,0.676635247389983,"gonads","m.n2",421244,"SLC24A3",421244,"SLC24A3"
"XP_418543.3",0.0254025932963611,1.59512194492301,0.676039247244998,"gonads","m.n2",420438,"XRCC2",420438,"XRCC2"
"XP_015129249.1",2.19041086584248e-05,4.65947441482562,0.673073396331898,"gonads","m.n2",100858655,"LOC100858655",100858655,"LOC100858655"
"XP_015146483.1",0.0226693786724195,1.6445603829541,0.6730645657464,"gonads","m.n2",424576,"SLC6A9",424576,"SLC6A9"
"NP_001007983.1",0.00435904260608112,2.36060888608773,0.668740032090238,"gonads","m.n2",427437,"SKP2",427437,"SKP2"
"XP_415916.1",0.0378028955036364,1.42247493420798,0.664655631963016,"gonads","m.n2",417670,"TMEM97",417670,"TMEM97"
"XP_015131476.1",0.0601512809358824,1.22075511982103,0.664618305598318,"gonads","m.n2",768456,"CNTNAP2",768456,"CNTNAP2"
"XP_015145353.1",0.0192455634249424,1.71566937016244,0.662051619779428,"gonads","m.n2",424316,"RIF1",424316,"RIF1"
"NP_001012965.1",0.0799623813091167,1.09711428091198,0.660154061302645,"gonads","m.n2",428081,"XPO4",428081,"XPO4"
"NP_001108323.1",0.00772367636678887,2.11217593207835,0.656241986243643,"gonads","m.n2",415491,"FANCI",415491,"FANCI"
"NP_001006493.1",0.00619191599610622,2.20817494423004,0.65560509662808,"gonads","m.n2",423567,"POLE2",423567,"POLE2"
"XP_015136881.1",0.0534271005186084,1.27223839427933,0.654883787041714,"gonads","m.n2",420574,"SSPO",420574,"SSPO"
"XP_015137486.1",0.0959198512832378,1.01809150325073,0.645574950921567,"gonads","m.n2",420518,"PTPLA",420518,"PTPLA"
"XP_015132523.1",0.012760147451429,1.89414430704339,0.643605014510057,"gonads","m.n2",424815,"ACPL2",424815,"ACPL2"
"XP_419413.1",0.000683188848744549,3.16545923097279,0.63232624833633,"gonads","m.n2",421353,"RRP15",421353,"RRP15"
"XP_015133060.1",0.00087877092693679,3.05612431961655,0.631734180629145,"gonads","m.n2",395401,"ATM",395401,"ATM"
"XP_015153514.1",0.00087877092693679,3.05612431961655,0.629740226355741,"gonads","m.n2",428251,"HYOU1",428251,"HYOU1"
"XP_015158018.1",0.0556967581708628,1.25417008219572,0.628629654739262,"gonads","m.n2",107049097,"LOC107049097",107049097,"LOC107049097"
"XP_015133440.1",0.08134012886068,1.08969514391277,0.628130496852403,"gonads","m.n2",421060,"TYMS",421060,"TYMS"
"XP_421784.1",0.0296760707662312,1.52759360196137,0.627248256256663,"gonads","m.n2",423924,"RAB11FIP2",423924,"RAB11FIP2"
"XP_015142389.1",0.00567647091106444,2.24592158333552,0.624386884805485,"gonads","m.n2",373923,"CELF1",373923,"CELF1"
"NP_001006243.1",0.00997638548385012,2.00102677822693,0.624142051945519,"gonads","m.n2",418058,"MCM5",418058,"MCM5"
"XP_015130493.1",0.0968418120284467,1.0139370929747,0.615532920456498,"gonads","m.n2",107051408,"LOC107051408",107051408,"LOC107051408"
"NP_001026592.1",0.0115501191518348,1.93741353553656,0.615058944217182,"gonads","m.n2",427238,"HAUS6",427238,"HAUS6"
"XP_419881.4",0.0942032052159504,1.02593432030777,0.613184780916759,"gonads","m.n2",421864,"MB21D1",421864,"MB21D1"
"NP_990041.1",0.0402070903135354,1.3956973545643,0.613162851430405,"gonads","m.n2",395449,"RAD54B",395449,"RAD54B"
"NP_001012934.1",0.00091454950912322,3.03879277902626,0.612798442407722,"gonads","m.n2",424059,"HSPD1",424059,"HSPD1"
"XP_416335.4",0.0923790180509394,1.0344266584277,0.610853334114179,"gonads","m.n2",374138,"HIPK2",374138,"HIPK2"
"XP_015132446.1",0.00522239035293183,2.28213066951262,0.605488926463557,"gonads","m.n2",424777,"ATR",424777,"ATR"
"XP_015147744.1",0.00378823188096659,2.42156344531235,0.603795047478234,"gonads","m.n2",415521,"CHSY1",415521,"CHSY1"
"XP_015151325.1",0.0556967581708628,1.25417008219572,0.601659837331773,"gonads","m.n2",417613,"NLE1",417613,"NLE1"
"NP_001103255.1",0.0119554569211537,1.92243382109202,0.601150946371404,"gonads","m.n2",423463,"HSP90AA1",423463,"HSP90AA1"
