"","sex","tissue","treatment","gene","samples","counts"
"282","female","pituitary","n9","AGR2","x.g4.w50_female_pituitary_n9",8.00747557736089
"283","female","pituitary","n5","AGR2","x.g43_female_pituitary_n5",8.01975051727514
"284","female","pituitary","n5","AGR2","x.g49_female_pituitary_n5.NYNO",7.37091488279522
"285","female","pituitary","inc.prolong","AGR2","x.g50_female_pituitary_inc.prolong",9.96970946310437
"286","female","pituitary","inc.d9","AGR2","x.g9.o166_female_pituitary_inc.d9.NYNO",9.03050120877799
"287","female","pituitary","inc.d17","AGR2","x.o159.w90_female_pituitary_inc.d17",9.44416946995406
"288","female","pituitary","m.hatch","AGR2","x.o171.w45_female_pituitary_m.hatch",9.36964996067384
"289","female","pituitary","n5","AGR2","x.o175.g21_female_pituitary_n5",7.18496098644667
"290","female","pituitary","hatch","AGR2","x.o37.blu50_female_pituitary_hatch",10.1267905157176
"291","female","pituitary","extend.hatch","AGR2","x.o61_female_pituitary_extend.hatch",10.1724665368124
"292","female","pituitary","n5","AGR2","x.o70_female_pituitary_n5",7.38441816566604
"293","female","pituitary","m.inc.d3","AGR2","x.r180_female_pituitary_m.inc.d3",9.29194223162943
"294","female","pituitary","inc.d3","AGR2","x.r33.w183_female_pituitary_inc.d3",7.96278684353465
"295","female","pituitary","bldg","AGR2","x.r39.g10_female_pituitary_bldg",7.35514677012209
"296","female","pituitary","hatch","AGR2","x.r44.w95_female_pituitary_hatch",9.34190502219034
"297","female","pituitary","inc.d17","AGR2","x.r48.y139_female_pituitary_inc.d17.NYNO",10.0926453967118
"298","female","pituitary","n5","AGR2","x.r50.w97_female_pituitary_n5",8.58037294330486
"299","female","pituitary","m.hatch","AGR2","x.r74.o29_female_pituitary_m.hatch",8.5895522460402
"300","female","pituitary","m.inc.d9","AGR2","x.r76_female_pituitary_m.inc.d9",7.66196610763936
"301","female","pituitary","m.inc.d8","AGR2","x.s188_female_pituitary_m.inc.d8",8.23812544088207
"302","female","pituitary","n9","AGR2","x.w178_female_pituitary_n9",8.51918971378512
"303","female","pituitary","lay","AGR2","x.w51_female_pituitary_lay",6.9573301825518
"304","female","pituitary","n9","AGR2","x.w6_female_pituitary_n9",7.41942281029061
"305","female","pituitary","inc.d9","AGR2","x.y109_female_pituitary_inc.d9",8.01056050829938
"306","female","pituitary","m.inc.d17","AGR2","x.y119.w11_female_pituitary_m.inc.d17",8.61889739842196
"307","female","pituitary","n9","AGR2","x.y138.w176_female_pituitary_n9",8.54473824778729
"308","female","pituitary","inc.prolong","AGR2","x.y145.r55_female_pituitary_inc.prolong",9.52355434746911
"309","female","pituitary","m.inc.d8","AGR2","x.y5_female_pituitary_m.inc.d8",8.05005107083991
"310","female","pituitary","extend","AGR2","x.y64_female_pituitary_extend",8.50963035650155
"311","female","pituitary","hatch","AGR2","x.y90_female_pituitary_hatch",9.49969663599584
"312","female","pituitary","inc.d9","AGR2","x.y93.g126_female_pituitary_inc.d9",7.53903987450949
"313","female","pituitary","n9","AGR2","x.y9_female_pituitary_n9",9.93855986144953
"314","female","pituitary","lay","AGR2","y.s156.o.r_female_pituitary_lay",7.83288357060249
"315","female","pituitary","m.inc.d9","AGR2","y12.x_female_pituitary_m.inc.d9",7.42254547773648
"316","female","pituitary","inc.d17","AGR2","y126.w92.x_female_pituitary_inc.d17",9.33525629432109
"317","female","pituitary","inc.d9","AGR2","y128.g23.x_female_pituitary_inc.d9",7.73924025375304
"318","female","pituitary","inc.d3","AGR2","y13.x_female_pituitary_inc.d3",8.00351546525412
"319","female","pituitary","inc.d17","AGR2","y130.o170.x_female_pituitary_inc.d17",8.71339872189797
"320","female","pituitary","inc.d17","AGR2","y135.blu107.x_female_pituitary_inc.d17.NYNO",10.2659294550579
"321","female","pituitary","inc.d17","AGR2","y136.x_female_pituitary_inc.d17",8.37893148553716
"322","female","pituitary","inc.d9","AGR2","y140.w119.x_female_pituitary_inc.d9",8.15106132988486
"323","female","pituitary","inc.prolong","AGR2","y146.r32.x_female_pituitary_inc.prolong",8.69532131959284
"324","female","pituitary","hatch","AGR2","y15.x_female_pituitary_hatch",9.52987779067128
"325","female","pituitary","n5","AGR2","y6.o54_female_pituitary_n5",8.44027100049282
"326","female","pituitary","hatch","AGR2","y7.g58_female_pituitary_hatch",10.2463780550777
"327","female","pituitary","m.inc.d17","AGR2","y85.r71.x_female_pituitary_m.inc.d17",8.05447703515
"328","female","pituitary","n5","AGR2","y94.g133.x_female_pituitary_n5",7.8779392057251
"329","female","pituitary","n9","AGR2","y97.x_female_pituitary_n9",7.58319396100095
"330","female","pituitary","m.hatch","AGR2","y98.g54_female_pituitary_m.hatch",8.15041410511085
"331","female","pituitary","control","ARAP2","L.G118_female_pituitary_control.NYNO",7.44724738454872
"332","female","pituitary","control","ARAP2","R.G106_female_pituitary_control",6.9090707926565
"333","female","pituitary","control","ARAP2","R.R20_female_pituitary_control",7.03760879797997
"334","female","pituitary","control","ARAP2","R.R9_female_pituitary_control.NYNO",8.18095385140433
"335","female","pituitary","control","ARAP2","R.W44_female_pituitary_control.NYNO",8.83026510937107
"336","female","pituitary","prolong","ARAP2","blk.s031.pu.d_female_pituitary_prolong",8.17015963469628
"337","female","pituitary","m.hatch","ARAP2","blk.s032.g.w_female_pituitary_m.hatch",8.84441613337772
"338","female","pituitary","m.inc.d3","ARAP2","blk.s049.y.g_female_pituitary_m.inc.d3",7.21058707125452
"339","female","pituitary","m.inc.d3","ARAP2","blk.s060.pu.w_female_pituitary_m.inc.d3.NYNO",8.05393770524644
"340","female","pituitary","inc.d9","ARAP2","blk.s061.pu.y_female_pituitary_inc.d9",8.00839496133698
"341","female","pituitary","m.inc.d8","ARAP2","blk.y.l.s109_female_pituitary_m.inc.d8",7.44223321475559
"342","female","pituitary","m.n2","ARAP2","blk0.x_female_pituitary_m.n2",9.06783719448135
"343","female","pituitary","bldg","ARAP2","blk11.x_female_pituitary_bldg",7.60662091185371
"344","female","pituitary","extend","ARAP2","blk19.x_female_pituitary_extend",9.56221690700713
"345","female","pituitary","hatch","ARAP2","blk21.x_female_pituitary_hatch",9.41130532938417
"346","female","pituitary","n9","ARAP2","blk4.x_female_pituitary_n9",8.46161125916993
"347","female","pituitary","control","ARAP2","blu.o.x.ATLAS_female_pituitary_control",8.55457799191862
"348","female","pituitary","hatch","ARAP2","blu103.x_female_pituitary_hatch.NYNO",9.25940993961942
"349","female","pituitary","inc.prolong","ARAP2","blu115.y150.x_female_pituitary_inc.prolong",7.59018415069452
"350","female","pituitary","m.inc.d8","ARAP2","blu119.w84.x_female_pituitary_m.inc.d8",7.79453492310297
"351","female","pituitary","hatch","ARAP2","blu124.w180.x_female_pituitary_hatch",9.84031733378035
"352","female","pituitary","n9","ARAP2","blu36.w16_female_pituitary_n9",7.80822507163644
"353","female","pituitary","bldg","ARAP2","blu38.g135.x_female_pituitary_bldg",6.88402242269462
"354","female","pituitary","inc.d3","ARAP2","blu39.o26.x_female_pituitary_inc.d3.NYNO",7.62360618550814
"355","female","pituitary","extend","ARAP2","blu44.y102_female_pituitary_extend",8.24287183174791
"356","female","pituitary","inc.d9","ARAP2","blu47.y96.x_female_pituitary_inc.d9",7.55547127636432
"357","female","pituitary","n5","ARAP2","blu55.g51_female_pituitary_n5",9.95556875617053
"358","female","pituitary","m.inc.d3","ARAP2","blu56.o53_female_pituitary_m.inc.d3",7.79127275322431
"359","female","pituitary","m.inc.d9","ARAP2","blu63.g62_female_pituitary_m.inc.d9",7.25578614985237
"360","female","pituitary","m.inc.d8","ARAP2","blu80.r97_female_pituitary_m.inc.d8",8.42123844620202
"361","female","pituitary","m.inc.d9","ARAP2","d.r.blk.s159_female_pituitary_m.inc.d9",7.42963193190348
"362","female","pituitary","m.inc.d17","ARAP2","d.s112.blk.w_female_pituitary_m.inc.d17",8.39683926309751
"363","female","pituitary","m.inc.d3","ARAP2","d.s177.blk.r_female_pituitary_m.inc.d3",6.6498503400989
"364","female","pituitary","lay","ARAP2","g.blk.s004.pk_female_pituitary_lay",7.32477952871934
"365","female","pituitary","m.hatch","ARAP2","g.s076.pk.r_female_pituitary_m.hatch",7.87038412910748
"366","female","pituitary","lay","ARAP2","g.s078.blk.o_female_pituitary_lay",7.80584905040503
"367","female","pituitary","m.inc.d17","ARAP2","g.y.blk.s006_female_pituitary_m.inc.d17",7.70871742882736
"368","female","pituitary","bldg","ARAP2","g141.blu27.x_female_pituitary_bldg",6.47757721351251
"369","female","pituitary","inc.d17","ARAP2","g142.r40.x_female_pituitary_inc.d17",9.99831763074239
"370","female","pituitary","m.inc.d3","ARAP2","g144.r54.x_female_pituitary_m.inc.d3",7.69478264310744
"371","female","pituitary","extend","ARAP2","g17.w108.x_female_pituitary_extend",9.34140149362763
"372","female","pituitary","extend","ARAP2","g22.blu118_female_pituitary_extend",8.89235417233564
"373","female","pituitary","inc.d3","ARAP2","g6.w197.x_female_pituitary_inc.d3",7.96040625215615
"374","female","pituitary","m.inc.d17","ARAP2","g63.blu65_female_pituitary_m.inc.d17",8.16234545407114
"375","female","pituitary","m.inc.d9","ARAP2","g73.x_female_pituitary_m.inc.d9",7.414773207739
"376","female","pituitary","inc.d9","ARAP2","g75.x_female_pituitary_inc.d9",7.59884564323125
"377","female","pituitary","m.hatch","ARAP2","l.s.w.d_female_pituitary_m.hatch",8.04576581102272
"378","female","pituitary","prolong","ARAP2","l.s052.pk.r_female_pituitary_prolong",9.31742281778297
"379","female","pituitary","bldg","ARAP2","l.s120.y.blk_female_pituitary_bldg",8.08607978900329
"380","female","pituitary","prolong","ARAP2","l.s166.o.w_female_pituitary_prolong",9.24742622570172
"381","female","pituitary","m.inc.d17","ARAP2","o.s084.w.blk_female_pituitary_m.inc.d17",8.18995774474762
"382","female","pituitary","inc.d3","ARAP2","o156.w80.x_female_pituitary_inc.d3",6.9184127037895
"383","female","pituitary","inc.d3","ARAP2","o165.w122.x_female_pituitary_inc.d3.NYNO",7.46369369596864
"384","female","pituitary","m.inc.d17","ARAP2","o169.r28.x_female_pituitary_m.inc.d17",8.29676698930772
"385","female","pituitary","hatch","ARAP2","o172.w115.x_female_pituitary_hatch.NYNO",9.70798962400626
"386","female","pituitary","inc.d3","ARAP2","o173.w179.x_female_pituitary_inc.d3",7.87813463226904
"387","female","pituitary","inc.d17","ARAP2","o35.r51.x_female_pituitary_inc.d17",8.08735170731381
"388","female","pituitary","m.inc.d9","ARAP2","o36.r62.x_female_pituitary_m.inc.d9",6.65703360807436
"389","female","pituitary","bldg","ARAP2","o38.blu29.x_female_pituitary_bldg",7.1361509715722
"390","female","pituitary","m.inc.d9","ARAP2","o45.g128.x_female_pituitary_m.inc.d9",6.99562266513629
"391","female","pituitary","inc.d17","ARAP2","o52.blu53_female_pituitary_inc.d17",9.39686099198608
"392","female","pituitary","inc.d9","ARAP2","o73.x_female_pituitary_inc.d9",7.84528004980432
"393","female","pituitary","m.inc.d8","ARAP2","p.g.blk.s040_female_pituitary_m.inc.d8",7.06102753457579
"394","female","pituitary","m.inc.d17","ARAP2","pk.s011.o.y_female_pituitary_m.inc.d17",7.65700398371819
"395","female","pituitary","m.hatch","ARAP2","pk.s054.d.g_female_pituitary_m.hatch",8.80859642645454
"396","female","pituitary","m.inc.d8","ARAP2","pk.s055.d.l_female_pituitary_m.inc.d8",7.57751237985776
"397","female","pituitary","control","ARAP2","r.r.x.ATLAS.R2XR_female_pituitary_control",8.18204835065579
"398","female","pituitary","control","ARAP2","r.r.x.ATLAS_female_pituitary_control",8.39442342681406
"399","female","pituitary","m.inc.d3","ARAP2","r.s035.y.blk_female_pituitary_m.inc.d3",7.21578602541165
"400","female","pituitary","bldg","ARAP2","r.s056.g.o_female_pituitary_bldg",7.20820631023302
"401","female","pituitary","extend","ARAP2","r.s131.o.d_female_pituitary_extend",8.42238692058953
"402","female","pituitary","n9","ARAP2","r.s171.l.w_female_pituitary_n9",8.86489229150926
"403","female","pituitary","hatch","ARAP2","r183.o22_female_pituitary_hatch",8.36688508747928
"404","female","pituitary","prolong","ARAP2","r194.x_female_pituitary_prolong",9.74049965941336
"405","female","pituitary","inc.d3","ARAP2","r27.w111.blu125_female_pituitary_inc.d3",6.65491498768704
"406","female","pituitary","inc.d9","ARAP2","r30.w112.r46_female_pituitary_inc.d9",7.81299474251968
"407","female","pituitary","inc.d9","ARAP2","r36.w184.x_female_pituitary_inc.d9",8.29008885118548
"408","female","pituitary","inc.d17","ARAP2","r49.w189.x_female_pituitary_inc.d17",9.51135199585756
"409","female","pituitary","control","ARAP2","r6.x_female_pituitary_control",7.44485456573622
"410","female","pituitary","inc.d3","ARAP2","r73.g127.x_female_pituitary_inc.d3",7.37478196903575
"411","female","pituitary","bldg","ARAP2","r83.g45_female_pituitary_bldg",7.36215275004579
"412","female","pituitary","n9","ARAP2","r95.blu99_female_pituitary_n9",9.31694123933845
"413","female","pituitary","lay","ARAP2","s.o.pk_female_pituitary_lay",7.64974146366362
"414","female","pituitary","prolong","ARAP2","s.pu.pk_female_pituitary_prolong",9.7056872948971
"415","female","pituitary","control","ARAP2","s.x.ATLAS_female_pituitary_control",7.94852953797003
"416","female","pituitary","m.inc.d8","ARAP2","s002.x_female_pituitary_m.inc.d8",7.58547826821327
"417","female","pituitary","m.inc.d17","ARAP2","s038.g.d.blk_female_pituitary_m.inc.d17",8.41334718081133
"418","female","pituitary","bldg","ARAP2","s063.d.blk.l_female_pituitary_bldg",7.43173259208504
"419","female","pituitary","m.inc.d3","ARAP2","s069.pk.pu.g_female_pituitary_m.inc.d3",7.27007829072613
"420","female","pituitary","extend","ARAP2","s089.blk.pk.pu_female_pituitary_extend",9.42955861957353
"421","female","pituitary","m.inc.d8","ARAP2","s091.blk.r.g_female_pituitary_m.inc.d8",7.96130507035767
"422","female","pituitary","bldg","ARAP2","s092.blk.r.o_female_pituitary_bldg",7.29949651954769
"423","female","pituitary","m.inc.d3","ARAP2","s093.blk.y.d_female_pituitary_m.inc.d3",6.478008283637
"424","female","pituitary","lay","ARAP2","s095.g.blk.o_female_pituitary_lay",7.88074028199787
"425","female","pituitary","m.inc.d17","ARAP2","s100.l.pk.blk_female_pituitary_m.inc.d17",8.39683099245805
"426","female","pituitary","m.inc.d3","ARAP2","s103.y.pk.blk_female_pituitary_m.inc.d3",7.22207110061364
"427","female","pituitary","lay","ARAP2","s136.d.w.o_female_pituitary_lay",8.13517946378556
"428","female","pituitary","extend","ARAP2","s137.g.blk.y_female_pituitary_extend",9.66512413949169
"429","female","pituitary","lay","ARAP2","s142.o.pk.pu_female_pituitary_lay",7.49448021515958
"430","female","pituitary","lay","ARAP2","s176.blk.pu.r_female_pituitary_lay",7.12670819840334
"431","female","pituitary","extend","ARAP2","s186.l.o.pk_female_pituitary_extend",9.62787703818247
"432","female","pituitary","m.hatch","ARAP2","s333.y.blk.pk_female_pituitary_m.hatch",8.52615736110661
"433","female","pituitary","control","ARAP2","w191.r1_female_pituitary_control",7.571217096984
"434","female","pituitary","prolong","ARAP2","x.blk20_female_pituitary_prolong",9.03648284868524
"435","female","pituitary","inc.d9","ARAP2","x.blu101.w43_female_pituitary_inc.d9",7.55658178157996
"436","female","pituitary","inc.d3","ARAP2","x.blu102.w105_female_pituitary_inc.d3",7.74386763144153
"437","female","pituitary","n5","ARAP2","x.blu109.w121_female_pituitary_n5",8.49578375252342
"438","female","pituitary","inc.d17","ARAP2","x.blu116.w107_female_pituitary_inc.d17.NYNO",9.54119972353912
"439","female","pituitary","inc.d9","ARAP2","x.blu122.r66_female_pituitary_inc.d9",6.91742013407594
"440","female","pituitary","m.inc.d9","ARAP2","x.blu25_female_pituitary_m.inc.d9",7.48352685442198
"441","female","pituitary","n9","ARAP2","x.blu43.g132_female_pituitary_n9",7.48426870719317
"442","female","pituitary","lay","ARAP2","x.blu6.y80_female_pituitary_lay",7.64671327925723
"443","female","pituitary","m.inc.d17","ARAP2","x.blu94_female_pituitary_m.inc.d17",8.73684835425033
"444","female","pituitary","m.n2","ARAP2","x.blu96_female_pituitary_m.n2",9.31497830719851
"445","female","pituitary","m.inc.d8","ARAP2","x.g26_female_pituitary_m.inc.d8",7.27610962299554
"446","female","pituitary","n5","ARAP2","x.g37_female_pituitary_n5",9.19951002104976
"447","female","pituitary","n9","ARAP2","x.g4.w50_female_pituitary_n9",7.62114374548997
"448","female","pituitary","n5","ARAP2","x.g43_female_pituitary_n5",9.42174848446017
"449","female","pituitary","n5","ARAP2","x.g49_female_pituitary_n5.NYNO",9.13367708040209
"450","female","pituitary","inc.prolong","ARAP2","x.g50_female_pituitary_inc.prolong",8.85249318155582
"451","female","pituitary","inc.d9","ARAP2","x.g9.o166_female_pituitary_inc.d9.NYNO",8.90547655878316
"452","female","pituitary","inc.d17","ARAP2","x.o159.w90_female_pituitary_inc.d17",9.89531279553297
"453","female","pituitary","m.hatch","ARAP2","x.o171.w45_female_pituitary_m.hatch",7.86215788792599
"454","female","pituitary","n5","ARAP2","x.o175.g21_female_pituitary_n5",8.27534454082479
"455","female","pituitary","hatch","ARAP2","x.o37.blu50_female_pituitary_hatch",10.1594651683134
"456","female","pituitary","extend.hatch","ARAP2","x.o61_female_pituitary_extend.hatch",8.45417415886446
"457","female","pituitary","n5","ARAP2","x.o70_female_pituitary_n5",9.18181969418667
"458","female","pituitary","m.inc.d3","ARAP2","x.r180_female_pituitary_m.inc.d3",8.47870812255226
"459","female","pituitary","inc.d3","ARAP2","x.r33.w183_female_pituitary_inc.d3",7.47852136289088
"460","female","pituitary","bldg","ARAP2","x.r39.g10_female_pituitary_bldg",7.17046119601362
"461","female","pituitary","hatch","ARAP2","x.r44.w95_female_pituitary_hatch",9.57484038830388
