"gene","padj","logpadj","lfc","tissue","direction","row.names","geneid","entrezid"
"XP_004950244.1",0.0969345593236111,1.0135213597117,-1.06638810576376,"pituitary","control",NA,NA,NA
"XP_003641607.1",0.00155555790403324,2.80811381809172,-1.06709734781351,"pituitary","control",NA,NA,NA
"XP_015150112.1",0.0135973590809811,1.86654543338938,-1.06844858814977,"pituitary","control",NA,NA,NA
"XP_001234364.2",0.0163957932306901,1.78526756726067,-1.06914677360044,"pituitary","control",NA,NA,NA
"NP_990552.1",0.00524829522424369,2.27998174324867,-1.07300807497653,"pituitary","control",NA,NA,NA
"XP_015135833.1",0.0428428804325036,1.36812133816958,-1.07391011771528,"pituitary","control",NA,NA,NA
"XP_015141659.1",5.42037655561892e-09,8.2659705418109,-1.07452296647555,"pituitary","control",NA,NA,NA
"XP_004936730.1",0.00354942976941936,2.4498414125467,-1.07471119148822,"pituitary","control",NA,NA,NA
"XP_015152667.1",0.000510995471589479,3.29158294853929,-1.07555885644764,"pituitary","control",NA,NA,NA
"XP_425991.2",0.00190070155159012,2.72108607075847,-1.07611429486704,"pituitary","control",NA,NA,NA
"XP_004943908.1",0.00144037449725901,2.84152457669102,-1.07896867322147,"pituitary","control",NA,NA,NA
"XP_001232276.1",2.84882575483834e-05,4.54533411307235,-1.07897154966066,"pituitary","control",NA,NA,NA
"XP_001233077.3",0.00383069628411926,2.41672227959088,-1.08036886069188,"pituitary","control",NA,NA,NA
"XP_004944117.2",3.57116846235503e-11,10.447189662396,-1.08149756172327,"pituitary","control",NA,NA,NA
"NP_990845.1",0.000424700283414415,3.37191744919233,-1.08284434201039,"pituitary","control",NA,NA,NA
"XP_015154598.1",0.000445350119326048,3.35129842698443,-1.08357680172778,"pituitary","control",NA,NA,NA
"XP_004943510.1",0.000678973188048493,3.16814737522244,-1.08358645589134,"pituitary","control",NA,NA,NA
"XP_015156668.1",2.75592769711755e-20,19.5597321805071,-1.08990648730243,"pituitary","control",NA,NA,NA
"XP_015145841.1",0.00422975145207146,2.37368515181296,-1.08998357843301,"pituitary","control",NA,NA,NA
"XP_421617.2",0.000878944550654667,3.05603852208697,-1.09184279192047,"pituitary","control",NA,NA,NA
"XP_004942075.1",0.0719958575059346,1.14269249126415,-1.09194050920946,"pituitary","control",NA,NA,NA
"XP_004942975.1",0.000154225318463668,3.81184432429766,-1.09292630392991,"pituitary","control",NA,NA,NA
"NP_001264386.1",1.2870930356473e-06,5.89039005961628,-1.0935703017456,"pituitary","control",NA,NA,NA
"XP_004939943.2",0.0627558713486075,1.20234563598213,-1.09420933187551,"pituitary","control",NA,NA,NA
"XP_417536.2",0.00880794329203585,2.05512549013476,-1.09474367873682,"pituitary","control",NA,NA,NA
"XP_015134144.1",2.87596150672135e-07,6.5412169310605,-1.09525445817984,"pituitary","control",NA,NA,NA
"XP_015148414.1",0.0338998671311582,1.46980200398919,-1.09534109413915,"pituitary","control",NA,NA,NA
"XP_003640629.1",1.88354827362301e-19,18.7250232447469,-1.09542607936349,"pituitary","control",NA,NA,NA
"XP_414207.1",4.96958117494508e-12,11.3036802110805,-1.09547238256273,"pituitary","control",NA,NA,NA
"XP_015140201.1",0.0767864566772946,1.11471537253348,-1.09598732153492,"pituitary","control",NA,NA,NA
"NP_989573.1",0.0172519422362174,1.76316200464932,-1.09748972191161,"pituitary","control",NA,NA,NA
"XP_015136864.1",0.0343088434081893,1.46459392227923,-1.09846818925581,"pituitary","control",NA,NA,NA
"NP_006926.1",4.54743971113337e-07,6.34223304999854,-1.09856451037111,"pituitary","control",NA,NA,NA
"NP_001239184.1",4.64599659052433e-12,11.3329211132437,-1.10011929284368,"pituitary","control",NA,NA,NA
"XP_015152643.1",5.11270360004452e-06,5.29134938399874,-1.10031137944119,"pituitary","control",NA,NA,NA
"XP_015139459.1",6.50498626447303e-06,5.18675361613081,-1.10078838378811,"pituitary","control",NA,NA,NA
"XP_004934444.1",0.000697506815272684,3.1564515445836,-1.10203259587072,"pituitary","control",NA,NA,NA
"XP_015131838.1",1.44312889497906e-06,5.84069487758413,-1.10359978184565,"pituitary","control",NA,NA,NA
"XP_001231604.3",0.00150722248209224,2.82182263646217,-1.10422506071729,"pituitary","control",NA,NA,NA
"XP_015141317.1",0.0224750723540655,1.648298901467,-1.10464272207026,"pituitary","control",NA,NA,NA
"NP_990004.1",0.0573092857826645,1.24177500390624,-1.10552521646763,"pituitary","control",NA,NA,NA
"XP_015133013.1",1.94481180695334e-12,11.7111224175547,-1.10788054857601,"pituitary","control",NA,NA,NA
"NP_990156.1",6.80673272167236e-11,10.167061302397,-1.10828950627511,"pituitary","control",NA,NA,NA
"XP_015131746.1",0.0127998001749678,1.89279681031981,-1.11004718701439,"pituitary","control",NA,NA,NA
"NP_001007968.1",6.61746912714445e-15,14.1793080761607,-1.11094469240202,"pituitary","control",NA,NA,NA
"XP_015156920.1",8.17866222785773e-05,4.08731772745,-1.11253473205292,"pituitary","control",NA,NA,NA
"XP_003642654.1",0.00603449825968503,2.2193588336211,-1.11264316670226,"pituitary","control",NA,NA,NA
"NP_001116235.1",1.9181448101422e-11,10.7171186089111,-1.11329945001848,"pituitary","control",NA,NA,NA
"XP_015156658.1",0.000485786196560248,3.3135548296768,-1.11340809874301,"pituitary","control",NA,NA,NA
"XP_001233370.2",4.42652874112192e-05,4.35393671159343,-1.11608224344869,"pituitary","control",NA,NA,NA
"XP_015146126.1",0.0680370097790656,1.16725478184648,-1.11633891947708,"pituitary","control",NA,NA,NA
"NP_990856.1",0.0699658517500003,1.15511387448704,-1.1169456412212,"pituitary","control",NA,NA,NA
"XP_015147209.1",0.0335988014628978,1.47367621449509,-1.11702858692087,"pituitary","control",NA,NA,NA
"XP_015155308.1",0.0769318485372972,1.11389383210271,-1.1187370459744,"pituitary","control",NA,NA,NA
"NP_990576.1",0.000955962365215052,3.01955920490084,-1.11973074816252,"pituitary","control",NA,NA,NA
"XP_015156334.1",0.0315338688962685,1.50122274231198,-1.12012982538555,"pituitary","control",NA,NA,NA
"XP_015147754.1",0.00175245643665637,2.75635276911303,-1.12042077435015,"pituitary","control",NA,NA,NA
"XP_015133622.1",0.00274706832586567,2.56113053854908,-1.12202374370586,"pituitary","control",NA,NA,NA
"XP_015152173.1",0.0587269341451974,1.23116267102113,-1.12203523287189,"pituitary","control",NA,NA,NA
"NP_989890.1",0.0227848649584365,1.64235354105475,-1.12207095935877,"pituitary","control",NA,NA,NA
"XP_015146072.1",6.3751626418108e-06,5.19550873112304,-1.12270827914684,"pituitary","control",NA,NA,NA
"XP_003642379.2",4.48463562116752e-05,4.348272837825,-1.12371600633847,"pituitary","control",NA,NA,NA
"XP_003640413.2",3.47248140259072e-08,7.45936007151514,-1.12557479832541,"pituitary","control",NA,NA,NA
"XP_004939693.1",1.51429263239671e-07,6.81979019065194,-1.12581339988685,"pituitary","control",NA,NA,NA
"XP_015142626.1",9.69281408439708e-05,4.01355011728382,-1.12586556899218,"pituitary","control",NA,NA,NA
"XP_004935669.1",1.41967781679628e-16,15.8478102036898,-1.12632339820209,"pituitary","control",NA,NA,NA
"XP_015145123.1",1.88062881454844e-07,6.72569691401952,-1.12792283643786,"pituitary","control",NA,NA,NA
"XP_004937353.1",2.65903982056362e-07,6.5752751588243,-1.12814617822403,"pituitary","control",NA,NA,NA
"XP_426503.4",5.3402386170142e-06,5.27243933702813,-1.13001480697328,"pituitary","control",NA,NA,NA
"XP_015145515.1",1.22890819151221e-08,7.91048056089627,-1.13002575844319,"pituitary","control",NA,NA,NA
"NP_989607.2",2.20527632413029e-07,6.65653698509581,-1.1305447171227,"pituitary","control",NA,NA,NA
"XP_015150649.1",0.0028039248048028,2.55223363738765,-1.13230122566655,"pituitary","control",NA,NA,NA
"XP_004942708.1",8.34702086545421e-13,12.0784685008704,-1.13252857059718,"pituitary","control",NA,NA,NA
"XP_001231953.2",1.35929331093044e-09,8.86668682025494,-1.13349446606953,"pituitary","control",NA,NA,NA
"XP_004941152.1",0.000165956831130447,3.78000486641778,-1.13542400543243,"pituitary","control",NA,NA,NA
"XP_015151596.1",0.00543565015779791,2.2647485025332,-1.13562357183103,"pituitary","control",NA,NA,NA
"XP_015127974.1",0.00485999818149427,2.31336389324124,-1.13732417710941,"pituitary","control",NA,NA,NA
"XP_417678.2",0.00449215531745918,2.34754523630431,-1.1381269463659,"pituitary","control",NA,NA,NA
"XP_015142718.1",0.0728820306213047,1.1373795356599,-1.13818561911145,"pituitary","control",NA,NA,NA
"NP_001026250.1",4.863543016856e-06,5.31304723854237,-1.13842288915416,"pituitary","control",NA,NA,NA
"NP_001072943.1",7.50140400936722e-06,5.1248574437477,-1.13902583858515,"pituitary","control",NA,NA,NA
"XP_001233421.2",0.000104755324619004,3.97982389300243,-1.13910408884749,"pituitary","control",NA,NA,NA
"XP_015156907.1",0.0715638803652856,1.14530611897747,-1.13937463787506,"pituitary","control",NA,NA,NA
"XP_015149205.1",8.1047162009909e-09,8.09126218803342,-1.14126978563527,"pituitary","control",NA,NA,NA
"XP_015151590.1",0.00387885415900021,2.41129654912697,-1.14163550696922,"pituitary","control",NA,NA,NA
"XP_001233764.2",0.00527428160741933,2.27783668582752,-1.1448937305523,"pituitary","control",NA,NA,NA
"NP_990824.1",0.00148430345041868,2.82847730298541,-1.14616355413128,"pituitary","control",NA,NA,NA
"XP_418246.4",0.00691721637387064,2.16006863916759,-1.14715598917602,"pituitary","control",NA,NA,NA
"NP_001010842.2",0.0988446014178046,1.00504704550542,-1.14733913171579,"pituitary","control",NA,NA,NA
"NP_001263232.1",5.29810264809117e-30,29.2758796317187,-1.14766505776628,"pituitary","control",NA,NA,NA
"XP_015129737.1",0.0428637463173329,1.36790987403515,-1.14854772781876,"pituitary","control",NA,NA,NA
"NP_990003.1",0.0588256927886815,1.2304329494468,-1.14904412377742,"pituitary","control",NA,NA,NA
"XP_417425.2",1.55595273178734e-11,10.808003600557,-1.14922734804908,"pituitary","control",NA,NA,NA
"XP_015150313.1",0.000640712688035934,3.19333667558761,-1.14925808414897,"pituitary","control",NA,NA,NA
"XP_004937221.1",1.73441855236288e-06,5.76084608964717,-1.14938391934028,"pituitary","control",NA,NA,NA
"NP_001264740.1",0.000160557770963284,3.79436866982467,-1.15297108411623,"pituitary","control",NA,NA,NA
"XP_015131416.1",0.000396556329288992,3.40169511411731,-1.15474040571671,"pituitary","control",NA,NA,NA
"XP_003641830.1",2.68217081963182e-05,4.57151356665552,-1.15502709938159,"pituitary","control",NA,NA,NA
"XP_015131734.1",0.0036137634913478,2.44204027395651,-1.15724509778689,"pituitary","control",NA,NA,NA
"XP_015137052.1",0.000229832327664077,3.63858888453077,-1.15873557486614,"pituitary","control",NA,NA,NA
"NP_001029987.1",0.00357424369186584,2.44681584063153,-1.15986650535685,"pituitary","control",NA,NA,NA
"XP_015137327.1",0.000304574166393805,3.51630693576167,-1.16229313239534,"pituitary","control",NA,NA,NA
"NP_989913.1",0.00281814817560158,2.55003617582769,-1.16236516684782,"pituitary","control",NA,NA,NA
"XP_015136288.1",0.0480488228789957,1.31831724740061,-1.16265195088502,"pituitary","control",NA,NA,NA
"XP_015153616.1",0.0724223066683046,1.14012764691251,-1.16378175875701,"pituitary","control",NA,NA,NA
"NP_001182406.1",0.00111558606582671,2.95249691890613,-1.16394132259756,"pituitary","control",NA,NA,NA
"XP_015145601.1",0.0268280706494084,1.57141055865285,-1.16502567568086,"pituitary","control",NA,NA,NA
"NP_001008786.1",0.0781650148626936,1.10698758519859,-1.16657854932584,"pituitary","control",NA,NA,NA
"XP_015132020.1",1.32559485266056e-10,9.87758919096882,-1.16694501132016,"pituitary","control",NA,NA,NA
"XP_015141595.1",0.0485272780142935,1.31401406839058,-1.16698537373677,"pituitary","control",NA,NA,NA
"XP_004934400.2",0.021663035106656,1.66428069647663,-1.16749016863321,"pituitary","control",NA,NA,NA
"XP_015129796.1",2.84633897214065e-15,14.5457133807929,-1.16766093932426,"pituitary","control",NA,NA,NA
"NP_001280138.1",0.00268963417720206,2.57030678528624,-1.1700057580291,"pituitary","control",NA,NA,NA
"XP_004945844.1",2.19985964121479e-06,5.65760502780984,-1.17066680892954,"pituitary","control",NA,NA,NA
"XP_015139893.1",2.7362406585364e-05,4.562845708093,-1.17227207078045,"pituitary","control",NA,NA,NA
"XP_015134408.1",0.00620695410947749,2.20712146551751,-1.17259047458853,"pituitary","control",NA,NA,NA
"XP_416468.3",0.0316492500369949,1.49963657659935,-1.17323347986592,"pituitary","control",NA,NA,NA
"XP_015134218.1",2.19068741318738e-10,9.65941958702748,-1.17543573385937,"pituitary","control",NA,NA,NA
"XP_004938804.1",0.00663176265392695,2.17837102527056,-1.17608774715215,"pituitary","control",NA,NA,NA
"XP_015133745.1",0.00672176395111237,2.1725167427635,-1.17655396424152,"pituitary","control",NA,NA,NA
"XP_421818.5",0.0425225601517523,1.37138059583483,-1.17836185202178,"pituitary","control",NA,NA,NA
"NP_989738.1",0.0214775361417949,1.66801554147326,-1.1800432354946,"pituitary","control",NA,NA,NA
"NP_989775.1",8.27108040967923e-06,5.08243775703574,-1.180806322875,"pituitary","control",NA,NA,NA
"XP_001232283.3",0.0104994009680801,1.97883547842327,-1.18486279310265,"pituitary","control",NA,NA,NA
"XP_001233703.4",0.000815191104617207,3.08874056800646,-1.18889436748055,"pituitary","control",NA,NA,NA
"XP_015133807.1",0.0349963217483854,1.45597759931616,-1.19105341068913,"pituitary","control",NA,NA,NA
"XP_426201.2",1.16893303325142e-13,12.932210368327,-1.1914538749704,"pituitary","control",NA,NA,NA
"XP_004934519.1",0.00792834219944602,2.1008176133003,-1.19223237874556,"pituitary","control",NA,NA,NA
"NP_001001292.1",0.0494964443898021,1.30542599778059,-1.19232514216026,"pituitary","control",NA,NA,NA
"XP_015149429.1",0.0323828762366151,1.48968457997378,-1.19447546818226,"pituitary","control",NA,NA,NA
"NP_001264830.1",0.00780666907745482,2.10753422986822,-1.19607628845699,"pituitary","control",NA,NA,NA
"XP_001233732.3",0.061417399393403,1.21170857690314,-1.1969537670828,"pituitary","control",NA,NA,NA
"NP_001025563.1",0.000528865569850486,3.27665470545344,-1.19744793239936,"pituitary","control",NA,NA,NA
"NP_006918.1",4.7813525469984e-07,6.32044923296783,-1.19751073690683,"pituitary","control",NA,NA,NA
"XP_004935847.1",0.00625298824780399,2.20391238755453,-1.1982917620766,"pituitary","control",NA,NA,NA
"XP_015147272.1",4.89515551069403e-06,5.31023350685093,-1.19896470563267,"pituitary","control",NA,NA,NA
"XP_004935037.1",0.072069716360802,1.14224718715633,-1.19967153931359,"pituitary","control",NA,NA,NA
"XP_015138189.1",7.67106787831476e-05,4.11514417433299,-1.20017950306352,"pituitary","control",NA,NA,NA
"NP_989907.1",2.64090647093046e-18,17.5782469792846,-1.2002776299208,"pituitary","control",NA,NA,NA
"NP_001289078.1",1.81470716220027e-12,11.7411934467167,-1.20190488140327,"pituitary","control",NA,NA,NA
"XP_015135862.1",0.000466316820085988,3.33131891922536,-1.2032564170666,"pituitary","control",NA,NA,NA
"NP_990784.1",6.14101014261075e-10,9.2117601853281,-1.20330886557123,"pituitary","control",NA,NA,NA
"XP_003640835.1",0.0279191293003347,1.55409812995849,-1.20507255451078,"pituitary","control",NA,NA,NA
"NP_001264492.1",0.0910434874777733,1.04075111470841,-1.20648186884132,"pituitary","control",NA,NA,NA
"XP_015139360.1",0.0109102314460696,1.96216603633331,-1.2065684553072,"pituitary","control",NA,NA,NA
"NP_001258876.1",1.01686745430404e-07,6.99273565240256,-1.20667924661373,"pituitary","control",NA,NA,NA
"XP_015151481.1",0.00381209932862254,2.41883579184519,-1.20799799452936,"pituitary","control",NA,NA,NA
"XP_015136599.1",0.0443148124422689,1.35345108446098,-1.20817510411308,"pituitary","control",NA,NA,NA
"XP_015149059.1",2.48813458969222e-08,7.6041261312241,-1.20890628449513,"pituitary","control",NA,NA,NA
"XP_425997.2",6.15433220113767e-07,6.21081906492524,-1.20971468011552,"pituitary","control",NA,NA,NA
"XP_004939354.1",0.0417548855212303,1.37929270267669,-1.20976625627136,"pituitary","control",NA,NA,NA
"NP_990334.1",3.29450597863466e-05,4.48220969998906,-1.20993705789329,"pituitary","control",NA,NA,NA
"NP_001026364.1",0.0210505514820751,1.67673652203806,-1.21331453554861,"pituitary","control",NA,NA,NA
"XP_015140420.1",0.0250101733464394,1.6018832981479,-1.21396282017941,"pituitary","control",NA,NA,NA
"XP_004942814.2",7.57750133022812e-08,7.12047397872007,-1.21445330770787,"pituitary","control",NA,NA,NA
"XP_419774.1",0.00416624754632381,2.38025492910539,-1.21652572284224,"pituitary","control",NA,NA,NA
"NP_990664.1",0.00650853557318785,2.18651671711964,-1.21683347988403,"pituitary","control",NA,NA,NA
"XP_015131286.1",6.6158473438158e-05,4.17941452439011,-1.21708692389163,"pituitary","control",NA,NA,NA
"NP_996757.2",1.08351497980335e-05,4.96516508009777,-1.21788713672382,"pituitary","control",NA,NA,NA
"XP_004939784.1",0.000770579706278717,3.11318243260205,-1.21908644370067,"pituitary","control",NA,NA,NA
"NP_001026315.2",1.69416830853157e-14,13.7710434465227,-1.22132688658144,"pituitary","control",NA,NA,NA
"NP_001186505.1",0.0648612056003537,1.18801498318826,-1.22171655591946,"pituitary","control",NA,NA,NA
"XP_004943061.1",0.00711627872000842,2.14774705044321,-1.22454075278738,"pituitary","control",NA,NA,NA
"NP_990634.1",1.13949417234141e-05,4.94328789156868,-1.22470351108342,"pituitary","control",NA,NA,NA
"XP_015146839.1",9.50951430096535e-12,11.0218416641138,-1.22506811470311,"pituitary","control",NA,NA,NA
"NP_006917.1",1.07647219448191e-13,12.9679971836194,-1.22558551083954,"pituitary","control",NA,NA,NA
"XP_001234052.1",2.06032867930201e-20,19.686063492145,-1.22705452720738,"pituitary","control",NA,NA,NA
"NP_001186454.1",0.000365085399363263,3.43760553517616,-1.22767228110081,"pituitary","control",NA,NA,NA
"NP_990771.1",0.0614967279225376,1.21114799126508,-1.22979522151875,"pituitary","control",NA,NA,NA
"XP_015129231.1",1.71255399145566e-05,4.76635572767692,-1.23120191842723,"pituitary","control",NA,NA,NA
"XP_004935823.1",1.51182896253472e-05,4.82049733901272,-1.23137669577387,"pituitary","control",NA,NA,NA
"XP_015141556.1",5.75072576065678e-12,11.2402773424481,-1.23328958047944,"pituitary","control",NA,NA,NA
"XP_004945781.1",0.0450985664866049,1.34583726248682,-1.2349334079093,"pituitary","control",NA,NA,NA
"XP_003641369.2",0.0499277611001742,1.30165790848206,-1.2360692018596,"pituitary","control",NA,NA,NA
"XP_015142961.1",0.00775073649837071,2.11065702756066,-1.23857747492058,"pituitary","control",NA,NA,NA
"XP_015141960.1",0.0173037634715479,1.76185942998272,-1.23861930643162,"pituitary","control",NA,NA,NA
"XP_015147037.1",5.34061624659454e-05,4.27240862741825,-1.23987714114704,"pituitary","control",NA,NA,NA
"XP_004939629.1",0.0391672504733527,1.40707691469576,-1.24096514928661,"pituitary","control",NA,NA,NA
"XP_418380.4",0.000105245835913485,3.97779507815805,-1.24337420083104,"pituitary","control",NA,NA,NA
