"gene","counts","sex","tissue","treatment","samples"
"DRD4",6.25692760339397,"male","gonads","hatch","g114.w83.x_male_gonad_hatch.NYNO"
"DRD4",6.17220069751501,"male","gonads","inc.d17","g130.y81.x_male_gonad_inc.d17"
"DRD4",6.08943867234048,"male","gonads","early","g137.r24.w5_male_gonad_m.inc.d8"
"DRD4",6.06034532933245,"male","gonads","inc.d17","g143.blu32.x_male_gonad_inc.d17"
"DRD4",6.46723940665852,"male","gonads","inc.d3","g146.blu51_male_gonad_inc.d3"
"DRD4",6.17872264798215,"male","gonads","inc.d3","g20.w106.x_male_gonad_inc.d3"
"DRD4",6.4157134234375,"male","gonads","extend","g3.g119.w20_male_gonad_extend"
"DRD4",6.46901339578148,"male","gonads","m.inc.d17","g32.blu79_male_gonad_m.inc.d17"
"DRD4",6.4855191033682,"male","gonads","m.n2","g34.x_male_gonad_m.hatch.NYNO"
"DRD4",6.51342668074166,"male","gonads","prolong","g38.x_male_gonad_inc.prolong"
"DRD4",6.44743467979505,"male","gonads","bldg","g52.blu58_male_gonad_bldg"
"DRD4",6.06059035550726,"male","gonads","hatch","g53.y84_male_gonad_hatch"
"DRD4",6.51732255357421,"male","gonads","extend","g8.y197_male_gonad_extend"
"DRD4",6.45124823071469,"male","gonads","extend","l.s.o.blk_male_gonad_extend"
"DRD4",6.34977394705348,"male","gonads","m.inc.d17","l.s024.y.g_male_gonad_m.inc.d17"
"DRD4",6.25507464236712,"male","gonads","prolong","l.s080.blk.r_male_gonad_prolong"
"DRD4",6.38816611558953,"male","gonads","m.inc.d9","l.s280.g.blk_male_gonad_m.inc.d9"
"DRD4",6.56890892315098,"male","gonads","m.inc.d9","o.d.s009_male_gonad_m.inc.d9"
"DRD4",6.16137351730488,"male","gonads","lay","o.s.w.r_male_gonad_lay"
"DRD4",6.72034052668738,"male","gonads","m.inc.d3","o.s010.r.blk_male_gonad_m.inc.d3"
"DRD4",6.46134760810902,"male","gonads","prolong","o114.blu9_male_gonad_inc.prolong"
"DRD4",6.61848353123256,"male","gonads","n5","o152.o120.w42_male_gonad_n5"
"DRD4",6.36455165423827,"male","gonads","m.n2","o3.x_male_gonad_m.n2"
"DRD4",6.33803644655855,"male","gonads","hatch","o39.y77.x_male_gonad_hatch"
"DRD4",6.49602394606337,"male","gonads","hatch","o44.blu26.x_male_gonad_hatch"
"DRD4",6.50561313284295,"male","gonads","inc.d3","o48.r197.x_male_gonad_inc.d3"
"DRD4",6.23484537345354,"male","gonads","inc.d9","o49.x_male_gonad_inc.d9"
"DRD4",6.1488938902672,"male","gonads","inc.d9","o57.g59_male_gonad_inc.d9"
"DRD4",6.30635847721401,"male","gonads","m.inc.d17","o59.blu64_male_gonad_m.inc.d17"
"DRD4",7.29687784639277,"male","gonads","prolong","pk.s.d.g_male_gonad_prolong"
"DRD4",6.31752385906242,"male","gonads","lay","pk.s238.blk.w_male_gonad_lay"
"DRD4",6.13884036665,"male","gonads","lay","pk.w.s141.o_male_gonad_lay"
"DRD4",6.20882240781909,"male","gonads","early","pu.blk.s102.y_male_gonad_m.inc.d8"
"DRD4",6.58636494342464,"male","gonads","lay","r.s005.pk.blk_male_gonad_lay"
"DRD4",6.24179178630565,"male","gonads","extend","r.s057.g.pk_male_gonad_extend"
"DRD4",6.20015983241549,"male","gonads","early","r.s058.d.l_male_gonad_m.inc.d8"
"DRD4",6.40697593111105,"male","gonads","bldg","r.s059.d.o_male_gonad_bldg"
"DRD4",6.48900887792896,"male","gonads","extend","r.s086.l.blk_male_gonad_extend"
"DRD4",6.18616346226175,"male","gonads","lay","r.s116.blk.pu_male_gonad_lay"
"DRD4",6.54776772760603,"male","gonads","extend","r.s172.l.y_male_gonad_extend"
"DRD4",6.45920141124538,"male","gonads","n9","r.y.s007.blk_male_gonad_n9"
"DRD4",6.02862065220298,"male","gonads","inc.d17","r176.blu54_male_gonad_inc.d17"
"DRD4",6.08962599052091,"male","gonads","lay","r190.o43.x_male_gonad_lay"
"DRD4",6.64369431425981,"male","gonads","n9","r195.x_male_gonad_n9"
"DRD4",6.32631679655052,"male","gonads","m.inc.d9","r196.x_male_gonad_m.inc.d9"
"DRD4",6.39495155235986,"male","gonads","n9","r37.w100.x_male_gonad_n9"
"DRD4",6.35617250726984,"male","gonads","early","r4.x_male_gonad_m.inc.d8"
"DRD4",6.45939042384961,"male","gonads","hatch","r41.w99.x_male_gonad_hatch"
"DRD4",6.54501772449091,"male","gonads","inc.d9","r45.X_male_gonad_inc.d9"
"DRD4",6.58171381142533,"male","gonads","hatch","r72.y83.x_male_gonad_hatch"
"DRD4",6.50757672008895,"male","gonads","prolong","r81.x_male_gonad_inc.prolong"
"DRD4",6.03685955342161,"male","gonads","m.inc.d9","r84.x_male_gonad_m.inc.d9"
"DRD4",6.3586117578897,"male","gonads","m.inc.d9","r85.g39_male_gonad_m.inc.d9.NYNO"
"DRD4",6.28665777384467,"male","gonads","prolong","r90.x_male_gonad_inc.prolong"
"DRD4",6.07363167720997,"male","gonads","bldg","s.pu148.blk.r_male_gonad_bldg"
"DRD4",6.0620136040308,"male","gonads","early","s044.blk.d.r_male_gonad_m.inc.d8"
"DRD4",6.3666136795587,"male","gonads","m.n2","s062.d.blk.g_male_gonad_m.hatch"
"DRD4",6.49177883147924,"male","gonads","m.inc.d17","s064.g.blk.pu_male_gonad_m.inc.d17"
"DRD4",6.55515238661435,"male","gonads","bldg","s065.l.d.o_male_gonad_bldg"
"DRD4",6.63036677490921,"male","gonads","bldg","s066.l.d.r_male_gonad_bldg"
"DRD4",6.32946936064294,"male","gonads","early","s067.o.l.y_male_gonad_m.inc.d8"
"DRD4",6.37876473580258,"male","gonads","m.inc.d3","s071.pu.g.pk_male_gonad_m.inc.d3"
"DRD4",6.36012320616012,"male","gonads","m.n2","s090.blk.pk.w_male_gonad_m.hatch"
"DRD4",6.38602396294105,"male","gonads","m.inc.d17","s096.g.blk.pk_male_gonad_m.inc.d17"
"DRD4",6.61284412855041,"male","gonads","m.inc.d3","s139.l.blk.w_male_gonad_m.inc.d3"
"DRD4",6.36978495467213,"male","gonads","lay","s150.w.g.blk_male_gonad_lay"
"DRD4",6.37182493962246,"male","gonads","m.inc.d3","s175.blk.pu.pk_male_gonad_m.inc.d3"
"DRD4",6.40971927452246,"male","gonads","n9","s187.l.o.r_male_gonad_n9"
"DRD4",6.61041056577697,"male","gonads","lay","s243.blk.pk.r_male_gonad_lay"
"DRD4",6.17712174930408,"male","gonads","inc.d9","w34.x_male_gonad_inc.d9"
"DRD4",6.47022299975517,"male","gonads","control","x.blk.blk.ATLAS_male_gonad_control"
"DRD4",6.50230756519042,"male","gonads","n9","x.blk16_male_gonad_n9.NYNO"
"DRD4",6.44634410316265,"male","gonads","m.n2","x.blk23_male_gonad_m.n2"
"DRD4",5.99159908317849,"male","gonads","inc.d9","x.blu106.o153_male_gonad_inc.d9.NYNO"
"DRD4",6.15159879031801,"male","gonads","inc.d17","x.blu117.w89_male_gonad_inc.d17"
"DRD4",6.66876148857294,"male","gonads","n9","x.blu23.w14_male_gonad_n9"
"DRD4",6.42346252349408,"male","gonads","n5","x.blu30_male_gonad_n5"
"DRD4",6.5530212202377,"male","gonads","inc.d3","x.blu42.o28_male_gonad_inc.d3"
"DRD4",6.4070180842826,"male","gonads","prolong","x.blu57_male_gonad_prolong"
"DRD4",6.31531939431108,"male","gonads","extend","x.blu69_male_gonad_extend"
"DRD4",6.26421739085392,"male","gonads","extend","x.blu73_male_gonad_extend"
"DRD4",6.21490807419939,"male","gonads","m.n2","x.blu76_male_gonad_m.hatch"
"DRD4",6.79994090570965,"male","gonads","control","x.g.ATLAS_male_gonad_control"
"DRD4",6.38158330738856,"male","gonads","control","x.g.g.ATLAS_male_gonad_control"
"DRD4",6.42462351529343,"male","gonads","control","x.g.g.g.ATLAS_male_gonad_control"
"DRD4",6.3415905923471,"male","gonads","inc.d9","x.g13.w109_male_gonad_inc.d9"
"DRD4",6.38946327954953,"male","gonads","inc.d17","x.g14.w199_male_gonad_inc.d17"
"DRD4",6.2408647642778,"male","gonads","inc.d3","x.g147.blu28_male_gonad_inc.d3"
"DRD4",5.95761961004732,"male","gonads","m.inc.d3","x.g5.w79_male_gonad_m.inc.d3"
"DRD4",6.34971439027166,"male","gonads","hatch","x.g70_male_gonad_hatch"
"DRD4",6.32145079697487,"male","gonads","m.inc.d9","x.o117_male_gonad_m.inc.d9"
"DRD4",6.16571772514434,"male","gonads","hatch","x.o160.w102_male_gonad_hatch"
"DRD4",6.06015787621229,"male","gonads","inc.d3","x.o163.w101_male_gonad_inc.d3"
"DRD4",6.18762470692098,"male","gonads","n5","x.o164.w123_male_gonad_n5"
"DRD4",5.76155542809241,"male","gonads","n9","x.o2_male_gonad_n9"
"DRD4",6.23787899913818,"male","gonads","bldg","x.o30.g134_male_gonad_bldg"
"DRD4",6.33269234882091,"male","gonads","m.inc.d17","x.o40.r70_male_gonad_m.inc.d17"
"DRD4",6.50782589143499,"male","gonads","inc.d9","x.o47.y82_male_gonad_inc.d9"
"DRD4",6.50159182271756,"male","gonads","m.n2","x.o4_male_gonad_m.hatch"
"DRD4",6.25660339642478,"male","gonads","n5","x.o68_male_gonad_n5"
"DRD4",6.41183760204131,"male","gonads","m.inc.d17","x.r10.w18_male_gonad_m.inc.d17"
"DRD4",6.35736571085205,"male","gonads","hatch","x.r178_male_gonad_hatch"
"DRD4",6.4825018139025,"male","gonads","n5","x.r181_male_gonad_n5"
"DRD4",6.51266505560342,"male","gonads","m.inc.d3","x.r185_male_gonad_m.inc.d3"
"DRD4",6.12102391909526,"male","gonads","inc.d17","x.r29.w96_male_gonad_inc.d17"
"DRD4",6.35669084293001,"male","gonads","inc.d3","x.r64.g140_male_gonad_inc.d3"
"DRD4",6.43353634772878,"male","gonads","bldg","x.r67.blu35_male_gonad_bldg"
"DRD4",6.03251623225343,"male","gonads","inc.d9","x.w192.o157_male_gonad_inc.d9"
"DRD4",6.40119155718399,"male","gonads","control","x.y.s.ATLAS_male_gonad_control"
"DRD4",6.44900034874391,"male","gonads","inc.d17","x.y132.w76_male_gonad_inc.d17"
"DRD4",6.25205290928747,"male","gonads","inc.d9","x.y141.w116_male_gonad_inc.d9"
"DRD4",6.62660600264511,"male","gonads","early","x.y51_male_gonad_m.inc.d8"
"DRD4",6.38525561538766,"male","gonads","prolong","x.y79_male_gonad_prolong"
"DRD4",6.25182832324824,"male","gonads","m.inc.d9","y.w.blk_male_gonad_m.inc.d9"
"DRD4",6.68005693720315,"male","gonads","n9","y129.x_male_gonad_n9"
"DRD4",6.29218272845386,"male","gonads","n9","y131.w185.x_male_gonad_n9"
"DRD4",6.12575283913832,"male","gonads","inc.d17","y133.w77.r58_male_gonad_inc.d17"
"DRD4",6.35824464683215,"male","gonads","m.inc.d17","y148.w81.g145_male_gonad_m.inc.d17"
"DRD4",6.37214931993422,"male","gonads","inc.d3","y149.r52.x_male_gonad_inc.d3"
"DRD4",6.26530811774612,"male","gonads","m.inc.d3","y18.x_male_gonad_m.inc.d3"
"DRD4",6.78395640126203,"male","gonads","m.inc.d17","y4.x_male_gonad_m.inc.d17"
"DRD4",6.10222212521113,"male","gonads","early","y55.x_male_gonad_m.inc.d8"
"DRD4",6.3901633465016,"male","gonads","m.inc.d9","y63.x_male_gonad_m.inc.d9"
"DRD4",6.61688771683642,"male","gonads","inc.d9","y95.g131.x_male_gonad_inc.d9"
"DRD4",6.5949099315608,"male","gonads","inc.d3","y98.o50.x_male_gonad_inc.d3"
"ESR1",8.19701412384943,"male","gonads","control","L.Blu13_male_gonad_control.NYNO"
"ESR1",8.19351522776247,"male","gonads","control","L.G107_male_gonad_control"
