"gene","pvalue","padj","logpadj","lfc","sextissue","direction","direction2"
"CCKAR",0.0199438303562539,0.0650207131158927,1.18694827168088,-1.0894845226862,"male_hypothalamus","control","control"
"ACTR6",7.1658475044004e-14,7.61091381424402e-12,11.1185631959682,-1.09127423531476,"male_hypothalamus","control","control"
"GTF2E1",7.77258366225984e-08,1.37948139541022e-06,5.86028415232518,-1.09147490440337,"male_hypothalamus","control","control"
"COL9A3",2.06780680060664e-06,2.46163165098487e-05,4.60877693268532,-1.09177151093468,"male_hypothalamus","control","control"
"METTL21A",0.000423436883405482,0.00246430840320956,2.60830494203085,-1.09205569664008,"male_hypothalamus","control","control"
"GNPAT",1.89198891035237e-10,6.87743027706963e-09,8.16257380376451,-1.09214084489787,"male_hypothalamus","control","control"
"CXORF56",1.32538582653499e-09,3.76171614023867e-08,7.42461397948718,-1.09374619604287,"male_hypothalamus","control","control"
"RFX8",0.0323637159598714,0.0966178613883357,1.01494257974045,-1.09386125790685,"male_hypothalamus","control","control"
"FGGY",7.93678767852237e-10,2.37144238438487e-08,7.62498742232886,-1.0945237797364,"male_hypothalamus","control","control"
"TTC1",3.0185260547162e-07,4.53947585330385e-06,5.34299428968896,-1.09457252673514,"male_hypothalamus","control","control"
"WNT11",0.00238924277905549,0.0109366180408281,1.96111695526751,-1.09474870513308,"male_hypothalamus","control","control"
"THG1L",9.1429775890928e-08,1.59972690249314e-06,5.79595415163375,-1.09521321431312,"male_hypothalamus","control","control"
"RPS4X",2.40533938256759e-07,3.74490500266453e-06,5.42655919461121,-1.09701163835653,"male_hypothalamus","control","control"
"PTGDS",0.00132643485219193,0.00658615113789234,2.18136830739278,-1.09701993498774,"male_hypothalamus","control","control"
"DTYMK",0.00535236596045027,0.021649930149456,1.66454350050021,-1.09732294677824,"male_hypothalamus","control","control"
"HSBP1",1.09770489754324e-19,5.02519336779992e-17,16.2988472220761,-1.09737011559811,"male_hypothalamus","control","control"
"RABL3",3.4012538233854e-14,3.98621083870039e-12,11.3994397343203,-1.09744981277366,"male_hypothalamus","control","control"
"TMEM126A",0.000620257688841783,0.00340016261282421,2.46850031232143,-1.09809659512546,"male_hypothalamus","control","control"
"GNG10",4.33676563347231e-06,4.6533803304701e-05,4.33223145022319,-1.09882835774756,"male_hypothalamus","control","control"
"SLX4IP",2.74407295817229e-05,0.000235962503898497,3.62715700399496,-1.09907132150396,"male_hypothalamus","control","control"
"FABP3",5.89652180879059e-06,6.10070121693365e-05,4.21462024414619,-1.09907411685968,"male_hypothalamus","control","control"
"GH",0.00881678591231525,0.0329297265049247,1.48241187626943,-1.09941819682033,"male_hypothalamus","control","control"
"UBA3",9.75436010318511e-13,7.28629261553855e-11,10.1374933915951,-1.09943966521521,"male_hypothalamus","control","control"
"ATP5J2",1.20885464580118e-10,4.80611795549281e-09,8.31820557460765,-1.10012536458721,"male_hypothalamus","control","control"
"ARHGAP27",0.0118194787025245,0.0420150041773904,1.37659558894052,-1.10065772376518,"male_hypothalamus","control","control"
"RP4-613B23.5",3.47295531458225e-09,8.85831660445511e-08,7.0526488016861,-1.10105411546458,"male_hypothalamus","control","control"
